,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
112,Igor Zubeldia,Real Sociedad,27," D(C),DMC",29(4),2552,-,1,7,-,0.5,85.8,1.8,3,6.81,1.8,1.4,1.1,-,1.7,1,0.2,-,1.2,0.4,-,0.8,0.8,36.4,85.8,-,2.4,-
113,Marcelo,Real Madrid,35," D(L),M(L)",21(2),1841,2,2,6,-,1.5,83.5,0.3,1,6.81,1.5,0.7,0.8,0.3,0.6,1,0.1,-,1.4,0.9,0.2,0.6,0.6,57.6,83.5,0.8,3.4,-
114,Toni Villa,Real Valladolid,29, AM(CLR),21(5),1774,2,2,3,-,1.3,78.0,0.1,1,6.8,2,0.5,1.1,-,0.2,1,-,-,2.1,1.6,0.1,2.3,2.3,21.2,78.0,0.3,0.6,-
115,Sergi Enrich,Eibar,34, FW,30(5),2593,7,4,4,-,1.9,71.5,5,2,6.8,0.8,0.2,1.9,-,0.3,0.7,-,-,0.3,0.9,1.1,1.3,1.3,26.4,71.5,-,0.6,-
116,Joseba Zaldúa,Real Sociedad,31, D(R),25(1),2142,1,2,7,-,0.2,77.4,1.8,-,6.8,1.4,1.5,1.3,-,2.5,0.7,0.1,-,0.8,2.5,-,0.4,0.4,34.6,77.4,0.8,1.5,-
117,Ramiro Funes Mori,Villarreal,33," D(C),DMC",29(2),2628,2,1,15,-,0.8,81.0,2.3,-,6.8,1.3,1.4,1,0.6,4.7,0.8,0.8,1,0.2,0.7,0.1,0.2,0.2,39.1,81.0,-,4.0,-
118,Borja García,Girona,33, AM(CL),30(3),2639,1,3,-,1,1,82.8,0.7,1,6.8,1.2,1.2,0.6,-,0.4,0.7,0.1,-,1.1,3.1,0.1,1.6,1.6,39.0,82.8,0.3,2.3,0.3
119,Dídac Vilá,Espanyol,34," D(L),M(L)",27,2358,-,2,10,-,0.9,73.2,1.8,-,6.79,2.4,2,1.4,0.1,3,1,0.4,-,0.3,1.1,-,0.6,0.6,41.1,73.2,0.4,2.5,-
120,William Carvalho,Real Betis,32, M(C),26(4),2387,-,5,7,-,0.3,89.0,1.3,-,6.79,1.5,0.4,0.8,-,1,0.4,-,-,1.4,1.2,0.1,1.2,1.2,63.5,89.0,-,3.4,0.1
121,David Juncà,Celta Vigo,30, D(L),21,1758,-,3,6,-,0.3,83.5,1.2,1,6.79,2.6,1.7,1.2,0.4,2.1,0.9,0.3,-,0.6,1,-,0.3,0.3,39.5,83.5,0.6,1.5,-
122,Gerard Moreno,Villarreal,32," AM(CR),FW",25(10),2317,8,1,3,-,2,71.8,1.8,3,6.79,0.6,0.3,1.1,-,1.1,0.5,0.3,-,0.9,1.1,0.6,1.4,1.4,21.1,71.8,0.1,1.3,0.1
123,Abdoulaye Ba,Rayo Vallecano,33, D(C),25(1),2113,1,-,4,2,0.3,82.4,2.7,1,6.78,1.8,1.1,0.9,0.8,6,0.4,0.7,-,0.2,0.5,-,0.1,0.1,40.3,82.4,-,3.7,-
124,Nemanja Maksimovic,Getafe,29, M(C),36,3211,1,-,5,-,0.9,75.6,2.3,-,6.78,2.1,2,0.5,0.1,0.8,1.1,0.4,-,0.3,0.3,-,0.6,0.6,21.4,75.6,-,0.8,-
125,Samuel Chukwueze,Villarreal,24, AM(CR),19(7),1711,5,2,2,-,2.2,73.4,0.6,1,6.78,0.7,0.4,0.8,-,-,0.8,0.1,-,2,0.8,0.7,1.2,1.2,19.4,73.4,0.1,1.0,-
126,Marco Asensio,Real Madrid,28," AM(CLR),FW",19(11),1779,1,4,3,-,1.5,86.8,0.1,-,6.78,0.4,0.5,0.6,-,0.1,0.7,-,-,1.4,0.7,0.3,0.5,0.5,30.4,86.8,0.8,1.0,0.2
127,Kenneth Omeruo,Leganes,30, D(C),27(1),2434,-,-,7,-,0.1,80.3,1.9,1,6.78,1.8,1.3,0.6,0.4,5.6,0.3,0.4,-,0.3,0.4,-,0.1,0.1,34.4,80.3,-,3.7,-
128,Sergi Darder,Espanyol,30, M(CLR),32(2),2718,4,2,6,1,1.6,79.8,0.5,4,6.78,1.8,0.6,0.9,0.1,0.7,1.3,0.1,-,1,0.9,-,0.7,0.7,36.3,79.8,0.6,1.9,0.2
129,Raphaël Varane,Real Madrid,31, D(C),31(1),2757,2,-,-,1,0.6,89.0,2.9,-,6.78,1,1,0.3,0.7,4.3,0.1,0.3,-,0.2,0.4,-,0.2,0.2,53.3,89.0,-,4.1,-
130,Adri Embarba,Rayo Vallecano,31," AM(CLR),FW",27(9),2291,5,6,3,1,1.4,71.9,0.6,1,6.78,1.5,0.8,1.2,0.1,0.3,1.1,0.1,-,1.3,1,0.3,1.4,1.4,16.2,71.9,1.5,0.6,0.1
131,Cristian Tello,Real Betis,32, M(LR),13(16),1560,4,6,4,-,1.2,85.5,0.1,1,6.78,1.1,0.6,0.2,-,0.3,0.6,-,-,0.9,0.4,0.2,0.5,0.5,26.8,85.5,0.3,1.1,-
132,Tomás Pina,Deportivo Alaves,36, M(C),27(1),2343,2,-,13,-,0.4,82.8,2.1,1,6.77,2.3,1.5,2.1,-,1.4,1,0.1,-,0.4,1.8,-,0.6,0.6,37.6,82.8,-,1.6,-
133,Rubén Duarte,Deportivo Alaves,28, D(CL),33,2777,-,-,10,1,0.7,67.2,1.6,-,6.77,2.2,1.7,1.1,0.3,3.3,0.9,0.4,-,0.2,1.8,-,0.2,0.2,27.9,67.2,0.8,2.3,-
134,Carlos Soler,Valencia,27, M(CLR),27(4),2466,2,6,9,-,1.3,79.5,0.8,1,6.77,1.3,0.6,1.7,-,1,1.6,0.2,1,0.8,1.6,-,1,1,29.1,79.5,0.5,1.2,0.1
135,Mikel Vesga,Leganes,31, DMC,23(3),2075,1,1,3,-,0.5,80.1,1.9,-,6.77,1.9,1.5,1.2,-,1,2.4,0.2,-,0.7,0.9,-,1.1,1.1,30.2,80.1,0.2,1.6,-
136,Bernardo Espinosa,Girona,34, D(C),31,2729,1,1,2,2,0.5,86.0,4.2,1,6.77,0.6,1.3,1.1,0.8,6.3,0.3,1,-,0.1,0.2,0.1,0.1,0.1,44.9,86.0,-,3.3,-
137,Víctor Laguardia,Deportivo Alaves,34, D(C),36,3240,1,2,12,-,0.5,70.5,2.2,-,6.76,1.3,1.5,0.7,0.8,6.2,0.3,0.5,1,-,0.4,0.1,0.1,0.1,35.2,70.5,-,4.2,-
138,Dani Ceballos,Real Madrid,27, M(CL),13(10),1248,3,-,3,-,1,92.6,0.4,-,6.76,1.4,0.7,0.7,-,0.2,0.9,-,-,0.6,1.7,-,1.2,1.2,44.1,92.6,0.1,2.0,-
139,Mauro Arambarri,Getafe,28, DMC,32(1),2687,1,2,8,-,0.9,69.4,1.7,1,6.76,1.8,0.9,2,0.1,1,1.6,0.3,1,1,1.7,-,0.8,0.8,22.4,69.4,0.1,3.2,-
140,David Soria,Getafe,31, GK,37,3330,-,-,-,-,-,40.4,0.3,2,6.76,-,-,-,-,1.2,-,-,-,-,0.1,-,-,-,28.0,40.4,-,10.1,-
141,Jason,Levante,29, M(LR),26(4),2333,2,5,10,-,1.1,69.1,1.1,-,6.76,1.5,1.5,0.9,0.1,0.8,1.7,0.1,-,1,1.7,0.1,1.1,1.1,21.7,69.1,0.4,1.0,0.1
142,Juanpe,Girona,33, D(C),31(2),2769,-,-,8,-,0.6,81.5,3.3,2,6.76,1.5,1.7,1.2,0.5,4,0.6,0.5,-,0.3,0.3,0.1,-,-,46.9,81.5,-,3.5,-
143,Jorge Pulido,SD Huesca,33, D(CR),32,2790,3,3,9,2,0.6,75.4,2.3,-,6.75,2,1.5,1.6,0.5,4.7,0.6,0.6,1,0.2,1,0.2,0.3,0.3,28.8,75.4,0.2,1.8,-
144,Asier Illarramendi,Real Sociedad,34, M(C),20(3),1822,1,1,8,-,0.6,84.9,1.3,-,6.75,1.7,1.3,1.5,-,1.9,1.3,0.4,-,0.3,1.5,-,0.6,0.6,53.8,84.9,0.2,3.0,0.2
145,Diego Llorente,Real Sociedad,30," D(C),DMC",20(1),1755,-,-,5,-,0.3,84.8,2.8,1,6.74,1.2,1.2,1,0.8,3.8,0.6,0.7,1,0.1,0.6,-,0.1,0.1,52.3,84.8,-,4.1,-
146,Willian José,Real Sociedad,32, FW,28(3),2374,11,5,5,1,1.8,74.8,1.4,2,6.74,0.2,-,1.1,-,0.9,0.2,0.2,-,0.6,1,0.6,1.7,1.7,24.4,74.8,0.1,2.0,-
147,Christian Rivera,SD Huesca,26, M(C),19(3),1694,2,-,2,-,0.6,79.5,1.1,1,6.74,1.7,1.4,0.8,-,1.2,0.6,0.2,-,0.8,0.5,-,0.7,0.7,31.0,79.5,-,1.7,-
148,Denis Cheryshev,Valencia,33," AM(L),FW",19(8),1709,2,2,2,-,1.2,69.0,1.3,-,6.74,1.7,0.6,1.6,-,0.4,0.7,0.1,-,0.7,0.7,0.4,0.6,0.6,22.4,69.0,0.7,0.8,-
149,Unai Bustinza,Leganes,32, D(CR),24(1),2029,-,1,9,1,0.2,71.4,2.3,1,6.74,1.6,2.1,1.2,0.5,4.2,0.6,0.5,-,0.1,1.2,-,0.3,0.3,34.6,71.4,0.2,3.4,-
150,Fernando Pacheco,Deportivo Alaves,31, GK,35,3150,-,-,3,-,-,52.4,0.3,2,6.74,-,-,-,-,1.1,-,-,-,-,0.1,-,-,-,27.3,52.4,-,9.3,-
151,Daniel Wass,Valencia,34," D(LR),M(CLR)",26(6),2356,1,3,4,-,0.9,78.0,1.3,-,6.74,1.1,1.1,0.9,0.1,1.3,0.7,0.1,1,0.3,1.3,0.1,0.4,0.4,35.9,78.0,0.5,1.4,-
152,Álex Moreno,Rayo Vallecano,30," D(L),M(L)",36,3140,1,1,5,-,0.7,76.3,0.8,1,6.73,1.8,1.1,1.1,0.5,2.2,0.7,0.3,-,1.6,1.2,0.2,1.2,1.2,30.6,76.3,0.4,1.3,-
153,Néstor Araújo,Celta Vigo,32, D(C),30(2),2682,3,-,1,1,0.4,86.0,2.2,1,6.73,1.3,1.1,0.5,0.6,4.6,0.1,0.7,-,0.1,0.1,-,0.1,0.1,46.6,86.0,0.1,2.5,-
154,Fernando Calero,Real Valladolid,28," D(C),DMC",35(1),3130,1,-,7,-,0.3,83.6,1.9,1,6.73,1.4,1.5,1,0.5,4.6,0.4,0.9,-,0.3,0.3,-,0.1,0.1,40.3,83.6,-,2.8,-
155,Enis Bardhi,Levante,28," M(CLR),FW",31(5),2842,3,4,6,-,1.8,76.4,0.3,-,6.73,1.9,0.9,1.7,-,0.9,1.6,0.1,-,1.2,1.3,0.1,1.6,1.6,30.6,76.4,0.4,1.6,0.1
156,Yassine Bounou,Girona,33, GK,32,2862,-,-,2,-,-,62.7,0.2,1,6.73,-,-,-,-,0.5,0.1,-,1,-,0.1,-,-,-,26.5,62.7,-,7.1,-
157,Alfonso Pedraza,Villarreal,28," D(L),M(L)",22(12),2089,3,3,3,-,1.1,75.8,0.8,2,6.72,1.7,0.9,1.2,0.1,1.3,1.2,0.2,-,0.9,0.4,0.2,0.4,0.4,20.9,75.8,0.5,0.5,0.1
158,Gabriel Mercado,Sevilla,37, D(CR),19(4),1738,2,1,10,-,0.5,82.0,2,-,6.72,1.5,1.1,1.4,0.3,3,0.8,0.5,-,-,0.8,0.1,0.1,0.1,32.3,82.0,0.1,1.8,-
159,Roberto Santamaría,SD Huesca,39, GK,20,1800,-,-,1,-,-,50.0,0.1,-,6.72,-,0.1,-,-,0.7,-,-,-,-,0.2,-,-,-,27.3,50.0,-,11.2,-
160,David López,Espanyol,34," D(C),DMC",21,1820,-,-,4,-,0.4,88.3,2.5,1,6.72,1.3,1.3,0.9,0.9,3.1,0.6,0.6,1,0.3,0.8,-,0.1,0.1,57.5,88.3,-,4.4,-
161,Diego López,Espanyol,42, GK,38,3420,-,-,2,-,-,65.9,0.2,2,6.72,-,0.1,-,-,0.5,-,-,-,-,0.1,-,-,-,28.1,65.9,-,6.9,-
162,Iván Ramis,Eibar,39, D(C),20(1),1682,-,-,4,-,0.8,79.4,3,-,6.72,1.1,0.9,0.5,1.2,3,0.3,0.2,-,0.2,0.5,0.1,-,-,38.5,79.4,-,5.4,-
163,Pablo Fornals,Villarreal,28, M(CLR),28(7),2483,2,3,4,-,1.7,78.1,0.6,1,6.71,1.4,0.7,0.9,-,0.5,1.1,0.1,-,1.1,1.2,0.1,1.5,1.5,32.3,78.1,0.2,1.5,0.1
164,Thibaut Courtois,Real Madrid,31, GK,27,2430,-,-,2,-,-,72.5,0.3,1,6.71,-,0.1,-,-,0.3,0.1,-,-,-,0.2,-,-,-,24.9,72.5,-,3.9,-
165,Santi Mina,Valencia,28," AM(LR),FW",23(7),1860,7,5,4,-,1.4,73.0,1.4,2,6.71,0.6,0.1,1.3,-,0.6,0.7,0.1,-,0.4,1.4,0.4,1.6,1.6,15.4,73.0,0.1,0.5,0.1
166,Míchel Herrero,Real Valladolid,35, M(CR),27(8),2554,1,2,9,-,0.6,84.7,0.7,1,6.71,1.7,1.2,1.2,-,0.7,1.6,0.1,-,0.6,0.6,0.1,0.7,0.7,45.8,84.7,0.9,4.5,-
167,Mario Gaspar,Villarreal,33," D(CR),M(R)",30(1),2602,1,2,15,1,0.8,77.2,1.7,-,6.71,2,1.4,1.6,0.3,2.7,0.6,0.4,-,0.4,0.4,-,0.4,0.4,34.0,77.2,0.3,1.2,-
168,Kiko Olivas,Real Valladolid,35, D(C),35,3102,-,-,6,-,0.2,88.1,1.9,-,6.71,1.5,1.3,0.5,0.5,4.7,0.7,0.5,-,0.5,1.1,-,0.2,0.2,38.5,88.1,-,2.2,-
169,Sidnei,Real Betis,34, D(C),20(4),1743,1,-,4,-,0.4,89.5,1.4,2,6.71,2,1.7,0.6,0.5,2.1,0.7,0.3,-,0.5,0.7,-,0.3,0.3,51.8,89.5,-,3.0,-
170,Sergi Gómez,Sevilla,32, D(CR),31(1),2766,-,-,1,-,0.3,84.6,2.6,-,6.7,1.5,1.3,0.9,0.5,4,0.3,0.6,-,-,0.2,0.1,0.1,0.1,45.5,84.6,0.1,4.4,-
171,Santi Comesaña,Rayo Vallecano,27, M(C),23(2),2032,1,1,6,-,0.3,84.9,1.6,-,6.7,2.2,1.2,1.1,0.1,1.6,1.6,0.2,-,1,1.1,-,1.2,1.2,42.7,84.9,0.1,3.4,-
172,Anaitz Arbilla,Eibar,36, D(CLR),22(3),1950,1,2,4,1,0.7,75.3,2.4,-,6.7,1.2,1.8,0.6,1.3,3.6,0.4,0.2,-,0.2,0.2,-,0.2,0.2,44.6,75.3,-,6.6,-
173,Charles,Eibar,40, FW,17(17),1736,14,1,4,-,1.9,69.4,3.1,3,6.7,0.2,0.1,1.1,0.1,0.4,0.3,-,-,-,0.9,0.4,0.5,0.5,16.0,69.4,-,0.2,-
174,Moi Gómez,SD Huesca,29, M(CLR),35(1),3061,2,7,3,-,0.7,82.8,0.6,1,6.7,1.2,0.8,1.3,-,0.7,1,0.1,-,0.9,0.7,-,1,1,39.4,82.8,0.8,3.5,-
175,Paulo Oliveira,Eibar,32, D(C),24(4),2243,-,-,4,-,0.3,68.7,2.8,-,6.7,1.8,1.3,0.7,1.5,4.1,0.6,0.4,1,-,0.4,-,0.1,0.1,36.1,68.7,-,4.6,-
176,Neto,Valencia,34, GK,34,3060,-,-,2,-,-,48.6,0.1,1,6.7,0.1,-,-,-,0.6,-,-,-,-,-,-,-,-,20.3,48.6,-,5.3,-
177,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.5,0.5,0.1,0.5,0.5,35.0,82.2,0.8,1.1,-
178,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.5,0.5,0.1,0.5,0.5,19.8,72.8,1.3,1.3,-
179,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.6,0.8,-,0.4,0.4,35.0,82.2,0.8,1.1,-
180,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.6,0.8,-,0.4,0.4,19.8,72.8,1.3,1.3,-
181,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.5,0.5,0.1,0.5,0.5,35.0,82.2,0.8,1.1,-
182,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.5,0.5,0.1,0.5,0.5,19.8,72.8,1.3,1.3,-
183,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.6,0.8,-,0.4,0.4,35.0,82.2,0.8,1.1,-
184,Juanfran,Atletico,39, D(R),18(4),1609,-,2,7,-,-,82.2,0.6,1,6.69,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.6,0.8,-,0.4,0.4,19.8,72.8,1.3,1.3,-
185,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.5,0.5,0.1,0.5,0.5,35.0,82.2,0.8,1.1,-
186,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.5,0.5,0.1,0.5,0.5,19.8,72.8,1.3,1.3,-
187,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.6,0.8,-,0.4,0.4,35.0,82.2,0.8,1.1,-
188,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-,0.6,0.8,-,0.4,0.4,19.8,72.8,1.3,1.3,-
189,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.5,0.5,0.1,0.5,0.5,35.0,82.2,0.8,1.1,-
190,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.5,0.5,0.1,0.5,0.5,19.8,72.8,1.3,1.3,-
191,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.6,0.8,-,0.4,0.4,35.0,82.2,0.8,1.1,-
192,Juanfran,Leganes,35," D(R),M(R)",17(6),1459,1,1,-,-,0.4,72.8,0.9,-,6.64,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-,0.6,0.8,-,0.4,0.4,19.8,72.8,1.3,1.3,-
193,Óscar Plano,Real Valladolid,33," AM(CLR),FW",30(3),2697,3,4,8,-,1.4,76.8,1.1,4,6.69,1.9,0.7,2.1,-,0.6,1,0.1,-,0.8,2,0.2,1,1,23.4,76.8,0.4,0.9,-
194,Xabier Etxeita,SD Huesca,36, D(C),30(1),2678,4,-,11,-,0.8,75.2,2.6,1,6.69,1.5,1.3,1.1,0.9,5.2,0.7,0.8,1,-,0.4,-,-,-,28.5,75.2,0.1,2.8,-
195,Marc-André ter Stegen,Barcelona,32, GK,35,3150,-,-,-,-,-,83.2,0.1,-,6.69,-,0.1,-,-,0.4,0.1,-,-,-,0.1,-,-,-,25.3,83.2,-,5.3,-
196,Manu García,Deportivo Alaves,38, DMC,25(9),2327,1,1,6,-,0.8,74.3,3.1,-,6.68,2.4,0.7,1.8,-,1.8,1.6,0.2,1,0.4,1.6,0.1,0.8,0.8,27.4,74.3,0.1,1.1,-
197,Nélson Semedo,Barcelona,30," D(LR),M(R)",20(6),1602,1,-,4,-,0.2,91.2,0.7,-,6.68,1.5,0.8,0.8,0.1,0.7,0.2,0.3,-,0.7,1,0.2,0.9,0.9,41.4,91.2,-,1.3,-
198,Toño,Levante,34," D(L),M(L)",21,1767,1,2,4,-,0.7,74.8,0.4,-,6.68,0.8,0.7,0.5,0.1,1.3,0.5,0.2,1,1.6,0.9,0.4,0.8,0.8,30.2,74.8,0.3,1.3,-
199,Beñat Etxebarria,Athletic Club,37, M(C),25(2),2045,1,2,8,-,0.6,85.0,0.8,1,6.68,1.7,0.9,1.1,-,0.4,1.5,-,-,0.3,0.6,-,0.9,0.9,43.2,85.0,1.2,3.4,-
200,Chimy Ávila,SD Huesca,30," AM(LR),FW",20(14),1995,10,2,10,1,2.6,54.3,2.1,2,6.68,0.5,0.4,1.1,-,0.6,0.6,0.1,-,0.6,1.4,0.3,0.8,0.8,15.4,54.3,0.2,1.4,-
201,Ángel Correa,Atletico,29," AM(CLR),FW",20(16),1922,3,2,7,1,0.9,75.6,0.3,1,6.68,1.1,0.5,1.1,-,0.5,1.2,0.1,-,1.8,1,0.3,1.7,1.7,19.8,75.6,0.1,0.6,0.2
202,Martin Braithwaite,Leganes,32," AM(CLR),FW",16(3),1407,4,5,5,-,1.5,73.0,1.6,1,6.67,0.3,0.2,1.3,-,0.2,0.2,-,-,0.9,0.8,0.7,1.3,1.3,12.7,73.0,-,0.2,0.1
203,Dani García,Athletic Club,33, DMC,29,2482,-,-,13,-,0.1,82.8,2,-,6.67,1.9,1.7,1.6,0.1,1.6,1.3,0.3,-,0.1,0.9,-,0.4,0.4,48.1,82.8,-,3.8,-
204,Luis Advíncula,Rayo Vallecano,34," D(R),M(R)",27(1),2391,1,3,2,2,0.6,82.2,0.9,1,6.67,1.9,0.7,1.7,0.6,2,0.4,0.1,-,1.4,1.6,-,1.2,1.2,33.5,82.2,0.5,1.8,-
205,Aïssa Mandi,Real Betis,32, D(CLR),34(1),3061,1,1,10,-,0.2,92.6,1.6,2,6.67,1.5,1.2,1.6,0.5,1.9,0.5,0.7,-,0.2,0.6,-,0.1,0.1,73.6,92.6,0.1,4.3,-
206,Giannelli Imbula,Rayo Vallecano,31, M(C),21(1),1739,1,1,7,-,1,91.3,0.4,1,6.67,0.6,0.4,1.2,-,0.2,0.3,0.1,-,2.6,1.8,-,1.8,1.8,32.2,91.3,0.3,1.5,-
207,Víctor Ruiz,Villarreal,35, D(C),22,1976,-,-,10,-,0.4,86.0,2.2,-,6.67,1.3,1.7,1.3,1,2.8,0.2,0.7,-,0.4,0.5,-,-,-,54.4,86.0,0.1,4.1,-
208,Iñigo Córdoba,Athletic Club,27," AM(CLR),FW",15(8),1324,-,5,4,-,1,70.0,1,-,6.67,1.6,0.7,0.8,-,0.3,1.4,-,-,1.4,0.9,0.1,1.3,1.3,17.7,70.0,0.3,0.3,-
209,Cucho Hernández,SD Huesca,25," AM(CLR),FW",25(9),2155,4,3,6,-,2.4,70.0,1.7,-,6.66,0.6,0.3,1,-,0.5,0.4,0.1,-,1.1,1.2,0.4,1.4,1.4,16.0,70.0,0.4,0.8,0.1
210,Jaume Costa,Villarreal,36," D(LR),M(L)",18(3),1498,1,-,6,-,0.6,82.4,1.2,1,6.66,1.6,1,1,0.1,2.1,0.6,0.1,1,0.5,1.1,-,0.2,0.2,37.0,82.4,0.4,1.7,0.1
211,Isco,Real Madrid,32," M(CLR),FW",11(16),1188,3,2,3,-,0.9,88.6,0.3,-,6.66,1.1,0.2,0.7,-,0.1,0.7,-,-,1.3,1.3,0.1,1.1,1.1,34.4,88.6,0.3,1.5,0.1
212,Pere Pons,Girona,31, M(C),32(2),2797,1,2,4,-,0.6,78.5,1.5,1,6.66,2.4,1,2.1,0.1,1,1.5,0.4,-,0.8,1.4,-,1.1,1.1,34.8,78.5,0.1,1.4,-
213,Rubén Pérez,Leganes,35, M(C),27(4),2473,-,-,7,1,0.4,80.2,1.6,-,6.66,2.3,1.3,1.1,-,1,1.5,0.3,-,0.4,1.3,-,0.2,0.2,43.5,80.2,-,4.4,-
214,Álvaro González,Villarreal,34, D(C),34,2967,1,2,13,2,0.4,79.9,2.5,2,6.66,1.4,1.1,0.8,0.5,5.1,0.3,0.7,-,-,0.9,-,0.1,0.1,44.0,79.9,0.1,3.9,-
215,Sergio Escudero,Sevilla,34," D(L),M(L)",18(3),1553,-,1,6,1,1.3,81.0,1,1,6.65,2,1.1,1,0.1,1.8,0.8,0.2,-,0.6,1,-,0.5,0.5,35.4,81.0,0.3,1.3,0.1
216,Bruno González,Getafe,33, D(C),18(5),1697,-,1,5,1,0.3,70.8,2.3,1,6.65,1,1,1,0.5,4.8,0.4,0.3,-,0.1,0.6,-,0.1,0.1,21.7,70.8,0.1,1.7,-
217,Allan Nyom,Leganes,35," D(LR),M(R)",20(3),1712,1,1,8,1,0.2,75.6,1,1,6.65,1.4,0.9,1.5,0.2,1.1,0.2,0.1,-,0.4,0.9,0.2,0.4,0.4,21.3,75.6,1.1,0.5,-
218,Iván Cuéllar,Leganes,39, GK,34,3056,-,-,5,-,-,51.7,0.4,1,6.65,-,0.1,-,-,1,-,-,-,-,0.2,-,-,-,28.9,51.7,-,10.5,-
219,Mouctar Diakhaby,Valencia,27," D(C),DMC",16(6),1574,2,-,9,-,0.5,85.1,1.6,-,6.65,0.6,0.9,1.1,0.7,4.3,0.2,0.7,-,0.2,0.4,-,0.1,0.1,31.6,85.1,-,2.3,-
220,Nacho,Real Madrid,34, D(CLR),19(1),1701,-,1,6,1,0.3,90.1,1.5,-,6.64,1.3,1.6,1.4,0.6,3,0.6,0.4,-,0.5,0.6,-,0.3,0.3,49.4,90.1,0.1,1.9,-
221,Chema Rodríguez,Levante,32, D(CL),13(6),1254,2,-,7,-,0.3,73.9,1.7,-,6.64,1.4,1,1,0.4,4.3,0.3,0.6,-,0.1,0.3,-,0.1,0.1,19.5,73.9,-,1.9,-
222,Óscar Trejo,Rayo Vallecano,36," M(CLR),FW",22(4),1774,1,4,5,1,0.8,78.5,1.1,-,6.64,2.2,0.7,1.8,-,0.5,1,0.1,-,1.3,1.7,0.1,1.8,1.8,32.3,78.5,0.2,0.5,0.1
223,Pau López,Real Betis,29, GK,33,2970,-,-,3,-,-,79.1,0.3,2,6.64,-,0.1,-,-,0.8,0.1,-,-,-,0.2,-,-,-,32.5,79.1,-,4.8,-
224,Rubén Pardo,Real Sociedad,31, M(C),16(8),1374,1,2,3,-,0.9,82.9,0.4,-,6.63,0.5,0.9,0.5,-,0.3,0.5,0.3,-,0.3,0.4,-,0.5,0.5,33.5,82.9,1.3,2.2,0.1
225,Lucas Vázquez,Real Madrid,32," D(R),M(R)",15(16),1502,1,3,4,1,0.8,84.1,0.2,1,6.63,1.4,0.4,1.3,-,0.2,0.8,-,-,1.1,1.2,0.1,1.1,1.1,28.2,84.1,0.5,0.8,0.1
226,Roger Martí,Levante,33, FW,23(8),1895,13,-,4,-,2.3,69.5,0.8,2,6.63,0.3,0.1,1.2,-,0.3,0.6,-,-,0.4,1,0.3,0.6,0.6,11.2,69.5,0.1,0.5,-
227,Francis Guerrero,Real Betis,28," D(R),M(LR)",22,1790,-,1,1,-,0.5,81.5,0.4,-,6.63,2.3,1,0.4,0.2,1.5,0.8,-,-,0.7,1.8,-,0.9,0.9,35.6,81.5,0.4,0.8,-
