,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
194,Lukasz Fabianski,West Ham,39, GK,25,2119,-,-,1,-,-,50.9,0.5,-,6.62,0.1,-,-,-,0.8,0.1,-,-,-,0.1,-,-,-,22.9,50.9,-,8,-
195,Ederson,Man City,30, GK,35,3072,-,-,3,1,-,86.0,0.4,-,6.62,0.1,0.1,0.1,-,0.7,0.1,-,-,-,0.1,-,-,-,25.7,86.0,-,3.5,-
196,Aaron Cresswell,West Ham,34," D(CL),M(L)",31,2730,3,-,7,-,0.5,74.6,1.5,-,6.62,1.4,1.1,0.5,0.4,1.9,0.7,0.3,-,0.4,0.5,0.1,0.3,0.3,40.4,74.6,0.8,2.2,-
197,Tim Krul,Norwich,36, GK,36,3240,-,-,4,-,-,64.2,0.5,3,6.61,-,-,-,-,0.9,-,-,1,-,0.2,-,-,-,38.4,64.2,-,6.9,-
198,Daniel James,Man Utd,26," AM(CLR),FW",26(7),2292,3,6,4,-,1.3,78.7,0.2,1,6.61,0.6,0.2,0.4,-,0.2,1.2,0.1,-,0.8,1.7,0.1,0.9,0.9,21.2,78.7,0.5,0.4,0.1
199,Jack Cork,Burnley,34, DMC,30,2618,-,-,1,-,0.6,77.9,1.9,-,6.61,1.2,0.9,1.1,-,1.5,1.7,0.4,-,0.9,0.8,-,1.2,1.2,30.8,77.9,-,1.6,-
200,Jack Stephens,Southampton,30, D(CLR),27(1),2453,1,3,4,1,0.2,72.4,1.8,1,6.6,1.6,1.1,0.5,0.5,4.1,0.8,0.8,-,0.3,0.5,-,0.1,0.1,45.6,72.4,-,3.6,0.1
201,Ryan Bertrand,Southampton,34," D(CL),M(L)",31(1),2744,1,1,3,1,0.6,76.0,1.8,-,6.6,1.5,1.2,0.8,0.2,0.9,1,0.4,-,0.3,1,-,0.7,0.7,38.4,76.0,1.1,1.3,0.1
202,Trézéguet,Aston Villa,29, AM(LR),20(14),1951,6,1,2,1,1.5,75.2,0.9,2,6.59,1.1,0.7,1,-,0.4,1,0.1,-,0.9,0.9,0.2,0.6,0.6,10.7,75.2,0.3,0.3,-
203,Séamus Coleman,Everton,35," D(CR),M(R)",21(6),1839,-,1,3,1,0.3,78.0,1.1,-,6.59,1.6,0.9,0.7,0.3,1.3,0.2,0.3,-,1.4,0.7,-,0.5,0.5,30.5,78.0,0.1,1.2,-
204,Javier Manquillo,Newcastle,29," D(LR),M(R)",18(3),1602,-,1,5,-,-,75.4,0.8,-,6.59,1.9,0.9,0.9,0.1,2.3,0.7,0.1,-,0.6,0.5,-,0.1,0.1,22.6,75.4,0.2,0.8,-
205,Todd Cantwell,Norwich,26, AM(CLR),30(7),2504,6,2,6,-,1.1,81.9,0.5,-,6.59,1.4,0.5,0.9,-,0.8,1.3,0.1,-,1.3,1.8,0.1,1.3,1.3,28.8,81.9,-,0.8,-
206,Jay Rodríguez,Burnley,34," AM(CLR),FW",20(16),2011,8,1,1,-,1.9,69.8,2.2,-,6.59,0.8,0.1,0.7,-,0.3,0.7,0.2,-,0.5,0.4,0.6,1.2,1.2,12.9,69.8,-,0.2,-
207,David Luiz,Arsenal,37," D(C),DMC",32(1),2811,2,1,5,2,0.7,85.1,1.6,1,6.58,0.8,1,0.9,0.5,3.8,0.3,1.1,-,0.2,0.4,-,0.2,0.2,54.5,85.1,0.1,4.9,0.1
208,Tom Heaton,Aston Villa,38, GK,20,1795,-,-,-,-,-,52.2,0.4,-,6.57,0.2,-,0.1,-,0.6,0.1,-,1,-,0.1,-,-,-,26.4,52.2,-,6,-
209,Ryan Fraser,Bournemouth,30," M(CLR),FW",21(7),2063,1,4,2,-,1,79.9,0.2,-,6.57,0.4,0.5,0.4,-,0.6,0.5,0.1,-,0.4,1.3,-,0.7,0.7,27.5,79.9,1,1,0.1
210,David de Gea,Man Utd,33, GK,38,3451,-,-,2,-,-,74.4,0.2,-,6.57,-,-,-,-,0.4,-,-,-,-,0.2,-,-,-,20.7,74.4,-,2.5,-
211,Harry Winks,Tottenham,28, DMC,26(5),2230,-,-,9,-,0.5,90.3,0.5,-,6.57,1.3,1.2,0.8,-,1,1.2,0.3,-,0.5,0.7,-,0.5,0.5,54.6,90.3,0.2,2.5,0.1
212,James Milner,Liverpool,38," D(LR),M(CLR)",9(13),927,2,2,4,-,0.5,87.0,0.6,-,6.56,0.7,0.3,0.5,0.2,0.7,0.9,0.1,-,0.5,0.5,-,0.3,0.3,34.0,87.0,0.1,2.2,0.1
213,Alex Iwobi,Everton,28, M(CLR),19(6),1604,1,-,-,-,0.9,79.7,0.3,-,6.56,1,0.6,0.5,-,0.4,0.8,0.1,-,1.3,0.2,-,0.7,0.7,22.3,79.7,0.5,1.1,0.2
214,Bernard,Everton,31, AM(CLR),15(12),1312,3,2,2,-,0.4,77.0,-,1,6.56,1.2,0.6,0.7,-,0.3,1.1,0.1,-,1.1,0.4,-,1.1,1.1,20.0,77.0,0.2,0.6,0.1
215,Adam Smith,Bournemouth,33," D(LR),M(LR)",24,2060,-,1,7,-,0.2,79.5,1.5,-,6.56,2,1,1,0.2,2,1.1,0.3,-,1,1.7,0.1,0.6,0.6,35.0,79.5,0.3,1.1,-
216,Callum Hudson-Odoi,Chelsea,23, M(CLR),7(15),852,1,5,1,-,1,85.9,0.1,-,6.56,0.5,0.2,0.5,-,0.2,0.3,-,-,1.2,0.6,0.1,0.8,0.8,18.7,85.9,0.8,1.3,-
217,Andros Townsend,Crystal Palace,32," AM(CLR),FW",14(10),1290,1,1,-,-,0.5,76.6,0.2,-,6.56,1.4,0.6,0.4,-,0.3,0.9,-,-,1.6,1.1,-,1.5,1.5,16.4,76.6,0.7,0.5,-
218,Marc Albrighton,Leicester,34," D(R),M(LR)",9(11),864,-,3,2,-,0.5,75.2,0.2,-,6.55,1.2,0.5,0.4,-,0.4,1.1,0.1,-,0.7,0.6,0.1,0.5,0.5,20.4,75.2,0.6,1.2,0.1
219,Oriol Romeu,Southampton,32, DMC,20(10),1860,-,-,5,-,0.3,80.7,1.4,-,6.55,1.8,1.1,1.3,-,1,1.6,0.4,-,0.4,0.5,-,0.1,0.1,35.9,80.7,0.1,1.5,-
220,Manuel Lanzini,West Ham,31, M(CLR),14(10),1378,-,2,1,-,1,86.9,0.3,1,6.55,0.6,0.4,0.3,-,0.1,1.3,-,-,1.4,1.1,0.2,0.7,0.7,31.5,86.9,0.6,1,-
221,Andreas Pereira,Man Utd,28, M(CLR),18(7),1490,1,3,3,-,1.5,78.3,0.4,-,6.55,1,0.3,1.1,-,0.2,1.2,-,-,0.8,0.6,0.1,1.6,1.6,28.0,78.3,0.4,1.2,-
222,Max Aarons,Norwich,24, D(R),36,3240,-,1,7,-,0.4,78.9,0.6,-,6.55,1.3,1,0.8,0.2,2,0.5,0.8,-,1.3,1.4,0.1,0.9,0.9,37.2,78.9,0.4,1.1,-
223,Jeff Hendrick,Burnley,32, M(CR),22(2),1935,2,2,8,-,0.9,75.6,1.1,-,6.55,0.8,0.8,0.7,-,0.6,0.8,0.3,-,0.9,0.7,0.2,1.2,1.2,22.7,75.6,0.3,0.8,-
224,Leandro Trossard,Brighton,29," M(CLR),FW",22(9),2016,5,3,-,-,1.3,74.5,0.1,-,6.54,0.7,0.3,0.5,-,0.2,1,-,-,0.9,0.4,0.1,1.1,1.1,22.9,74.5,0.6,1.3,-
225,Anwar El Ghazi,Aston Villa,29," AM(LR),FW",26(8),2062,4,4,3,-,1.5,72.4,0.9,-,6.54,0.6,0.4,0.6,-,0.4,0.5,-,-,0.9,0.5,0.4,1,1,14.1,72.4,0.8,0.4,-
226,Teemu Pukki,Norwich,34," AM(C),FW",33(3),2894,11,3,3,-,2.2,79.8,0.1,1,6.53,0.3,0.2,0.6,-,0.2,0.6,-,-,0.7,0.4,0.5,0.9,0.9,14.7,79.8,-,0.1,-
227,Kiko Femenía,Watford,33," D(LR),M(R)",26(2),2244,-,-,5,-,0.2,78.6,0.5,-,6.53,2.4,1.3,0.9,0.2,1.6,1.3,0.1,-,0.7,0.4,-,0.4,0.4,34.0,78.6,0.7,1.3,-
228,Lucas Torreira,Arsenal,28, DMC,17(12),1510,1,1,7,-,0.7,87.8,0.4,-,6.52,1.1,1.2,0.8,-,0.8,0.8,0.3,-,0.6,1.5,-,0.3,0.3,31.1,87.8,0.1,1.2,-
229,Sofiane Boufal,Southampton,30," AM(CLR),FW",8(12),760,-,2,2,-,0.9,77.4,0.4,-,6.52,0.8,0.2,1.3,-,-,0.5,-,-,2.7,1,0.1,2,2,14.4,77.4,0.2,0.3,-
230,Ben Foster,Watford,41, GK,38,3420,-,-,1,-,-,40.4,0.3,1,6.52,-,-,0.1,-,0.8,0.1,-,-,0.1,0.1,-,-,-,28.7,40.4,-,8.5,-
231,Harry Wilson,Bournemouth,27, AM(CLR),20(11),1654,7,-,2,-,1.8,76.0,0.2,-,6.52,0.7,0.4,0.4,-,0.4,0.7,0.1,-,0.5,1.3,-,0.7,0.7,18.5,76.0,0.1,1.4,0.1
232,Martín Montoya,Brighton,33," D(LR),M(R)",23(4),1901,-,1,5,-,0.3,76.5,0.8,1,6.52,2.1,0.9,1,0.2,1.1,1,0.2,-,0.4,0.6,0.1,0.4,0.4,37.2,76.5,0.5,1.8,-
233,Christian Eriksen,Tottenham,32," M(CLR),FW",10(10),1092,2,2,5,-,1.3,80.3,0.3,1,6.51,1,0.6,0.5,-,0.7,0.9,0.1,-,-,0.3,0.1,0.7,0.7,33.7,80.3,0.6,1.5,0.1
234,Andrii Yarmolenko,West Ham,34," AM(CR),FW",10(13),990,5,1,2,-,1.1,80.6,0.2,1,6.51,0.6,0.3,0.7,-,0.2,0.7,-,-,0.4,0.4,0.3,0.5,0.5,17.5,80.6,0.2,1,-
235,Conor Coady,Wolves,31," D(CR),DMC",38,3420,-,-,5,-,-,85.0,0.9,-,6.51,0.9,0.7,0.4,0.4,3.1,0.4,0.4,-,0.1,0.2,-,-,-,48.7,85.0,-,7.6,0.1
236,Callum Wilson,Bournemouth,32, FW,32(3),2911,8,1,10,-,1.6,64.5,1.9,1,6.51,0.3,0.1,1.6,-,0.5,0.4,0.1,-,0.7,1.1,0.9,1.5,1.5,14.6,64.5,0.1,0.3,-
237,Alexander Tettey,Norwich,38, M(C),28(2),2352,1,1,5,-,0.8,88.1,1.2,-,6.51,0.8,1.4,0.7,-,2.2,0.9,0.3,-,0.5,0.2,-,0.3,0.3,43.1,88.1,-,1.6,-
238,Onel Hernández,Norwich,31," M(CLR),FW",14(12),1381,1,2,-,-,1.1,77.2,0.2,1,6.5,1,0.7,0.5,-,0.3,0.8,-,-,1.6,0.7,0.3,1.4,1.4,12.0,77.2,-,0.1,-
239,Sead Kolasinac,Arsenal,30," D(CL),DMC,M(L)",19(7),1700,-,2,4,-,0.2,85.6,1.1,1,6.5,1.1,1,0.8,0.1,1.3,0.4,0.2,-,0.6,0.6,0.2,0.4,0.4,34.6,85.6,0.2,0.8,-
240,Demarai Gray,Leicester,27," AM(CLR),FW",3(18),609,2,3,1,-,1.1,87.3,0.1,-,6.49,0.6,0.2,0.1,-,0.1,0.3,-,-,0.5,0.5,0.1,0.9,0.9,13.9,87.3,0.4,0.5,-
241,Dwight Gayle,Newcastle,34," AM(LR),FW",10(10),849,4,2,2,-,1.2,69.0,1.1,-,6.48,0.6,0.1,0.3,-,0.5,0.2,-,-,0.1,0.7,0.1,0.6,0.6,7.3,69.0,0.1,0.2,-
242,Pablo Fornals,West Ham,28, M(CLR),24(12),2179,2,5,3,-,1,78.8,0.3,1,6.48,1.3,0.7,0.5,-,0.2,1.3,-,-,0.4,0.4,0.2,0.7,0.7,23.4,78.8,0.3,1.1,-
243,Lys Mousset,Sheff Utd,28, FW,11(19),1235,6,4,1,-,1.2,69.6,0.8,1,6.48,0.3,0.1,0.8,-,0.1,0.1,-,-,0.9,0.5,0.5,1.3,1.3,8.0,69.6,-,0.1,-
244,Marvelous Nakamba,Aston Villa,30, DMC,19(10),1836,-,-,5,-,0.2,84.3,0.8,-,6.47,1.9,1.3,0.9,-,1.1,1.5,0.4,-,0.5,0.8,-,0.3,0.3,27.0,84.3,-,0.8,-
