,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
243,Hwang Ui-Jo,Bordeaux,31," AM(CLR),FW",19(5),1639,6,2,2,-,1.5,83.7,0.7,-,6.52
244,Alexis Blin,Amiens,27, DMC,21(3),1845,-,1,4,-,0.1,84.8,1.8,-,6.51
245,Lionel Carole,Strasbourg,33," D(CL),M(L)",14(4),1272,-,-,3,-,0.3,80.7,1.3,-,6.51
246,Juan Otero,Amiens,28," AM(R),FW",14(4),1207,1,2,-,1,1.1,67.7,2.1,-,6.51
247,Josh Maja,Bordeaux,25, FW,6(15),725,6,2,-,-,0.9,83.3,0.2,1,6.51
248,Farid Boulaya,Metz,31," AM(CLR),FW",8(11),818,2,1,1,1,1.3,73.8,0.3,-,6.51
249,Régis Gurtner,Amiens,37, GK,28,2520,-,-,-,-,-,60.4,0.4,-,6.51
250,Valère Germain,Marseille,34," AM(CLR),FW",14(11),1348,2,4,1,-,0.8,75.6,1.4,-,6.51
251,Bakaye Dibassy,Amiens,34, D(CL),22,1870,2,-,5,1,0.2,79.1,1.2,-,6.50
252,Paul Lasne,Brest,35, M(CLR),14(5),1224,2,1,1,-,0.7,83.3,0.8,1,6.50
253,Stephy Mavididi,Dijon,25," AM(LR),FW",16(8),1394,5,1,-,-,1.1,81.6,0.2,-,6.48
254,Yohan Cabaye,Saint-Etienne,38, M(C),12(3),865,-,1,3,-,0.7,82,0.5,-,6.48
255,Thomas Delaine,Metz,32," D(L),M(LR)",14(2),1254,-,-,4,-,0.4,74.3,0.4,-,6.48
256,Wesley Saïd,Toulouse,29," AM(CLR),FW",14(9),1162,2,1,2,-,1.1,82.8,0.6,-,6.47
257,Vincent Manceau,Angers,34, D(CLR),22,1980,-,-,1,-,0.4,80.2,0.7,-,6.47
258,Lebo Mothiba,Strasbourg,28, FW,12(9),1048,3,3,-,-,1.3,84.8,1.4,1,6.47
259,Keita Baldé,Monaco,29," AM(LR),FW",9(12),855,4,2,4,-,1.3,70.7,1.2,-,6.43
260,Cesc Fàbregas,Monaco,37," M(CL),FW",12(6),935,-,3,1,1,0.6,84.3,0.8,-,6.43
261,Yusuf Yazici,Lille,27," M(CLR),FW",9(9),844,1,4,-,1,1.2,76.9,-,-,6.43
262,Haris Duljevic,Nimes,30," AM(CLR),FW",5(9),516,-,3,-,-,1,72.9,0.3,-,6.43
263,Ignatius Ganago,Nice,25," AM(LR),FW",12(14),1235,3,1,-,-,0.7,79,0.6,1,6.43
264,Alexandre Mendy,Brest,30, FW,9(11),897,3,1,3,-,1.5,72.2,1.9,1,6.42
265,Joris Chotard,Montpellier,22, DMC,13(7),1250,-,1,3,1,0.5,77.6,1.1,-,6.42
266,Baptiste Reynet,Toulouse,33, GK,22(1),2034,-,-,1,-,-,59.8,0.1,-,6.42
267,Arnaud Nordin,Saint-Etienne,25," AM(CLR),FW",9(9),906,1,-,2,-,0.7,81.9,0.4,-,6.42
268,Khéphren Thuram,Nice,23," DMC,M(L)",7(7),589,-,-,1,-,0.1,87,0.5,-,6.41
269,Stoppila Sunzu,Metz,34, D(C),14(3),1353,-,-,2,1,0.2,86.1,1.7,1,6.41
270,Myziane Maolida,Nice,25," AM(LR),FW",7(11),670,1,2,-,-,0.8,82.2,0.3,-,6.41
271,Thierry Ambrose,Metz,27," AM(LR),FW",4(14),540,-,-,1,-,1.3,75,1.3,-,6.40
272,Thomas Monconduit,Amiens,33, DMC,15(4),1370,-,-,8,-,0.6,77.7,1.3,-,6.39
273,Charles Abi,Saint-Etienne,24, FW,6(9),620,-,-,2,-,0.3,57.5,2.1,-,6.39
274,Victorien Angban,Metz,27, M(C),11(9),1023,-,-,-,-,0.2,88.1,0.4,-,6.37
275,Gaëtan Paquiez,Nimes,30, D(LR),17(4),1533,-,-,4,1,0.2,71.9,0.9,-,6.37
276,Kévin Zohi,Strasbourg,27, AM(LR),5(12),527,1,1,1,-,0.9,74.1,0.3,-,6.37
277,Fousseni Diabaté,Amiens,28," AM(CLR),FW",15(5),1200,1,3,3,-,0.4,78.2,0.5,-,6.37
278,Timothée Kolodziejczak,Saint-Etienne,32," D(CL),M(L)",14(1),1305,-,-,6,-,0.2,78.3,1.7,-,6.36
279,Casimir Ninga,Angers,30," AM(LR),FW",6(10),679,3,1,1,1,1.9,77.6,0.8,2,6.36
280,Steven Moreira,Toulouse,29," D(CLR),M(R)",16(1),1390,-,-,3,2,0.4,78.8,0.5,-,6.36
281,Kelvin Amian,Toulouse,26," D(CLR),M(R)",17(3),1630,-,2,3,-,0.4,80.4,1.1,-,6.36
282,Boubakary Soumaré,Lille,25, DMC,15(5),1217,-,-,-,2,0.1,89.8,0.6,-,6.35
283,Maxime Lopez,Marseille,26, M(CR),13(10),1113,-,3,2,-,0.4,89.5,-,1,6.35
284,Stéphane Ruffier,Saint-Etienne,37, GK,22,1980,-,-,1,-,-,62.9,-,-,6.35
285,Stéphane Bahoken,Angers,31, FW,10(10),906,4,-,3,-,1,77.8,0.6,-,6.34
286,Ludovic Butelle,Angers,41, GK,26,2340,-,-,-,-,-,57.8,0.3,-,6.32
287,Xeka,Lille,29, M(C),8(9),706,-,-,4,-,0.5,85.6,0.9,-,6.32
288,Anastasios Donis,Reims,27," AM(CR),FW",6(9),606,-,-,1,-,1.1,64.6,0.6,-,6.32
289,Chadrac Akolo,Amiens,29, AM(CR),5(10),540,2,1,1,-,0.6,83.6,0.3,-,6.32
290,Kévin Denkey,Nimes,23, FW,6(11),596,3,1,1,-,1.2,66.7,0.9,-,6.32
291,Mihailo Ristic,Montpellier,28," D(L),M(L)",8(10),805,-,2,1,-,0.4,73.6,0.7,-,6.31
292,Tristan Dingomé,Reims,33, M(C),12(3),900,-,1,1,-,0.6,74,0.1,-,6.28
293,Jean-Victor Makengo,Toulouse,25, M(CL),12(7),988,2,-,1,-,0.7,83.1,0.2,1,6.28
294,Junior Sambia,Montpellier,27," D(R),M(CR)",5(12),581,1,1,3,1,0.8,81.4,0.5,-,6.25
295,Bongani Zungu,Amiens,31, DMC,10(11),986,-,-,4,-,0.3,79.9,1,-,6.24
296,Jordan Siebatcheu,Rennes,28, FW,4(10),437,-,1,3,-,0.7,70.8,1.1,-,6.23
297,Eddy Gnahoré,Amiens,30, M(C),14(3),1137,-,-,2,1,0.4,91,0.7,-,6.22
298,Dereck Kutesa,Reims,26," AM(LR),FW",4(10),523,1,-,-,-,0.4,75.4,0.1,-,6.21
299,Aaron Leya Iseka,Toulouse,26," AM(C),FW",6(16),768,2,-,2,-,1.2,75.6,1,-,6.12
300,Samuel Moutoussamy,Nantes,27, M(CL),3(15),517,-,-,-,-,0.3,83.6,0.1,-,6.10
