,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
113,Davide Zappacosta,Genoa,31," D(LR),M(LR)",23(2),2034,4,2,3,-,1.6,83.6,0.6,-,6.77,1.3,0.7,0.9,-,1.5,0.6,-,-,1.3,0.8,0.3,0.9,0.9,32.0,83.6,0.6,0.8,-
114,Tiémoué Bakayoko,Napoli,29, DMC,23(9),1973,2,1,4,1,0.5,88.3,1.4,1,6.76,2.2,1.1,1.1,-,0.3,0.5,0.1,-,0.8,1.6,-,0.6,0.6,38.2,88.3,-,1.4,-
115,Stefan Radu,Lazio,37, D(CL),30(1),2466,-,3,2,-,0.2,85.3,1.4,1,6.75,1.4,1.5,0.6,0.2,2.3,0.5,0.5,-,0.4,0.7,-,0.2,0.2,49.4,85.3,0.6,3,-
116,Aaron Ramsey,Juventus,33, M(CLR),13(9),1093,2,4,2,-,1.1,87.1,0.4,1,6.75,1,0.3,0.9,-,0.3,0.8,0.1,-,0.5,0.8,0.1,0.4,0.4,31.8,87.1,0.5,1.5,-
117,Alessio Romagnoli,AC Milan,29, D(CL),21(1),1907,1,1,7,-,0.7,89.6,2.5,-,6.75,0.8,1.1,0.9,0.4,3.5,0.5,1,-,-,0.5,-,-,-,46.5,89.6,-,1.4,-
118,Cristian Ansaldi,Torino,37," D(CLR),M(CLR)",20(11),1941,1,6,1,-,0.6,75.4,0.2,2,6.74,1.5,0.5,0.8,0.2,1,0.5,0.2,-,0.9,0.7,-,0.5,0.5,20.5,75.4,1.6,2.1,-
119,Radja Nainggolan,Cagliari,36, M(C),22,1848,1,-,5,-,2.2,80.0,0.8,-,6.74,1.9,0.7,1,-,0.7,0.7,-,-,1.3,1,-,1.5,1.5,34.3,80.0,0.8,3,-
120,Gianluca Caprari,Benevento,30," AM(CLR),FW",23(7),1880,5,6,3,1,1.6,80.6,0.1,2,6.74,0.5,0.6,0.8,-,0.2,0.8,-,-,1.7,1.8,0.3,1.7,1.7,19.7,80.6,0.8,0.8,-
121,Simy,Crotone,31, FW,31(7),2945,20,2,1,-,1.7,77.1,1.7,1,6.73,0.2,0.2,1.3,-,1.3,0.5,0.1,-,0.9,1.2,0.6,1.9,1.9,18.2,77.1,-,0.3,-
122,José Palomino,Atalanta,34, D(C),25(11),2423,1,2,3,-,0.1,82.8,1.6,1,6.73,1.9,2.2,1.3,0.3,1.5,0.7,0.4,-,0.1,0.4,0.1,0.1,0.1,42.1,82.8,-,2.5,-
123,Hernani,Parma Calcio 1913,30, M(CL),27(6),2200,7,3,11,-,1,83.4,0.9,-,6.73,1.5,0.9,1.5,-,1.1,1.1,0.1,-,1.1,0.7,-,0.8,0.8,29.6,83.4,0.6,2.8,-
124,Bartosz Bereszynski,Sampdoria,31," D(CLR),M(R)",29(2),2607,1,-,2,-,0.1,82.2,0.9,-,6.72,2.1,1.4,0.9,0.3,2.2,1,0.6,-,0.6,0.9,-,0.5,0.5,39.1,82.2,0.2,1.3,-
125,Diogo Dalot,AC Milan,25," D(LR),M(R)",10(11),1082,1,1,4,-,0.5,79.1,1,-,6.72,1.5,1.2,1.2,-,1.8,0.8,0.2,-,0.4,0.2,0.1,0.2,0.2,23.2,79.1,0.5,1.8,-
126,Nahitan Nández,Cagliari,28," D(R),M(CLR)",31(1),2741,2,2,8,1,1,77.7,1.3,5,6.72,1.8,0.7,1.3,0.1,1.5,1.3,0.1,-,1.2,1.8,0.3,0.9,0.9,30.9,77.7,0.8,1,-
127,Riccardo Orsolini,Bologna,27," M(CR),FW",21(13),1759,7,3,-,-,1.6,69.9,0.7,1,6.72,1.1,0.3,0.6,-,0.6,0.7,0.1,-,1.1,1.3,0.2,0.5,0.5,18.1,69.9,0.8,0.7,0.1
128,Filip Djuricic,Sassuolo,32," AM(CLR),FW",27(5),2099,5,4,5,-,1.7,78.9,0.4,-,6.72,1,0.3,1.6,-,0.4,0.6,0.1,-,1.1,1.2,0.2,1.5,1.5,27.4,78.9,0.1,0.4,-
129,Wojciech Szczesny,Juventus,34, GK,30,2677,-,1,-,-,-,89.1,0.2,-,6.71,-,0.1,-,-,0.7,-,-,-,-,-,-,-,-,29.4,89.1,-,4.3,-
130,Fabio Quagliarella,Sampdoria,41, FW,25(8),2215,13,1,1,-,2.5,71.1,1.1,1,6.71,0.4,0.2,0.8,-,0.3,0.5,-,-,0.5,1.1,0.5,1,1,15.2,71.1,0.1,0.6,-
131,Ismaël Bennacer,AC Milan,26, M(C),17(4),1336,-,2,4,-,0.6,87.9,0.6,-,6.71,1.9,1,1,-,0.6,0.8,-,-,1.4,1.4,-,0.7,0.7,46.0,87.9,-,2.5,-
132,Giacomo Bonaventura,Fiorentina,34, M(CLR),27(7),2267,3,2,5,-,1.3,82.3,0.9,2,6.71,1,1.1,1.1,-,0.3,1.1,0.1,-,1.2,1.2,0.2,0.9,0.9,26.8,82.3,0.3,1.4,-
133,Lukasz Skorupski,Bologna,33, GK,28,2520,-,-,1,-,-,74.7,0.2,2,6.71,-,-,-,-,1.2,0.1,-,-,-,-,-,-,-,28.1,74.7,-,4.3,-
134,Rodrigo Palacio,Bologna,42," AM(CLR),FW",28(8),2508,5,5,5,-,1.5,79.4,1,2,6.71,0.4,0.2,1.1,-,0.8,0.4,-,-,1,2,1,1.3,1.3,24.6,79.4,0.3,0.6,-
135,Giangiacomo Magnani,Verona,28, D(C),15(10),1510,-,-,8,-,0.5,75.5,3.1,2,6.7,1,1.8,1.8,0.2,4,0.3,0.6,1,0.1,1.2,-,-,-,24.2,75.5,-,1.6,-
136,Yordan Osorio,Parma Calcio 1913,29, D(C),21(2),1812,-,-,2,-,0.3,88.5,2,1,6.7,1,2.3,0.7,0.6,3.2,0.7,0.8,-,0.7,0.7,-,0.5,0.5,49.3,88.5,-,4,-
137,Gastón Brugman,Parma Calcio 1913,31, M(C),21(5),1625,1,1,7,-,0.7,87.5,0.3,1,6.7,1.3,1.7,1,-,1.2,1.3,0.2,-,0.6,0.8,-,0.3,0.3,39.9,87.5,0.7,3.4,0.1
138,Gianluca Scamacca,Genoa,25, FW,13(13),1349,8,2,1,-,1.8,66.1,1.6,3,6.7,0.7,0.3,1.2,-,0.5,0.5,0.2,1,0.6,0.7,0.4,1,1,13.0,66.1,0.1,0.8,-
139,Arkadiusz Reca,Crotone,28," D(L),M(L)",28(2),2319,2,3,7,-,1,73.3,1.1,-,6.7,1.1,1.7,1.1,0.2,1.9,1.2,0.1,-,1.2,0.8,0.2,0.5,0.5,25.8,73.3,0.5,0.8,-
140,Christian Eriksen,Inter,32," M(CLR),FW",17(9),1393,3,-,1,-,1.2,87.3,0.3,1,6.69,0.5,0.3,0.5,-,0.4,0.5,-,-,0.4,0.2,-,0.7,0.7,36.6,87.3,1.2,2,-
141,Jerdy Schouten,Bologna,27," D(C),DMC",28(6),2520,1,1,8,1,0.3,87.1,1.1,1,6.69,1.5,2.3,1.4,0.1,1,0.6,0.4,-,1.1,0.7,-,0.6,0.6,40.6,87.1,0.1,2.2,0.1
142,Antonín Barák,Verona,29, AM(CR),32(2),2772,7,3,5,1,1.3,78.8,1.9,1,6.69,0.9,0.4,1.8,-,1.1,1,0.2,-,0.8,0.5,0.1,0.9,0.9,37.7,78.8,0.1,1.5,-
143,Dejan Kulusevski,Juventus,24," AM(CR),FW",19(16),1919,4,3,7,-,1,81.3,0.3,1,6.69,0.9,0.3,1.2,-,0.1,0.8,-,-,1.2,0.8,0.1,1.3,1.3,20.0,81.3,0.5,0.2,0.1
144,Mattia Destro,Genoa,33, FW,22(7),1617,11,1,5,-,1.3,69.1,1.2,4,6.68,0.2,0.1,1.3,-,0.3,0.2,-,-,0.8,1.3,0.8,0.7,0.7,9.3,69.1,-,0.2,-
145,Jordan Veretout,Roma,31, M(C),25(4),2063,10,2,4,-,1.4,88.1,0.4,-,6.68,0.7,0.4,1.1,-,0.7,0.8,0.1,-,0.4,0.4,0.1,0.3,0.3,42.9,88.1,0.5,2.8,-
146,Hamed Traorè,Sassuolo,24, AM(CLR),20(15),1792,5,2,6,-,1.2,79.6,0.4,1,6.68,0.8,0.5,0.7,-,0.3,0.6,0.1,-,1.5,0.5,0.1,0.7,0.7,22.3,79.6,0.4,0.7,-
147,Erick Pulgar,Fiorentina,30, DMC,21(10),1999,1,3,8,-,0.5,85.1,0.9,-,6.68,1.3,1.3,0.7,0.1,1.3,0.9,0.3,-,0.4,0.7,-,0.2,0.2,34.5,85.1,0.7,2.1,-
148,Weston McKennie,Juventus,25," D(C),M(CLR)",18(16),1699,5,2,5,-,0.9,85.4,0.9,1,6.68,1,0.8,1.3,-,0.7,0.6,0.1,-,0.6,0.2,0.1,0.6,0.6,22.2,85.4,-,0.7,-
149,Giuseppe Pezzella,Parma Calcio 1913,26," D(L),M(L)",21(3),1835,1,4,7,-,0.3,81.8,0.8,-,6.68,1.4,0.5,1,0.1,1.8,0.8,0.4,-,1.5,1,-,1,1,32.3,81.8,0.7,1.8,-
150,Domenico Criscito,Genoa,37," D(CL),M(L)",20(3),1727,1,-,6,-,0.3,82.3,0.9,-,6.68,1.9,1.9,1,0.3,2.2,0.7,0.6,-,0.2,1.1,-,0.2,0.2,44.2,82.3,0.2,3.3,-
151,Albin Ekdal,Sampdoria,34, M(C),26(6),2304,2,1,9,-,0.4,83.8,1.1,1,6.68,1.8,1.5,1.5,-,1,1.3,0.4,-,0.6,1.8,-,0.6,0.6,32.7,83.8,-,1.2,-
152,Ivan Perisic,Inter,35," M(CLR),FW",20(12),1803,4,4,3,-,1.1,76.0,1,2,6.67,0.7,0.6,0.4,-,1,0.7,0.1,-,0.2,0.1,0.3,0.2,0.2,19.0,76.0,0.6,0.9,-
153,Pedro,Roma,36," M(CLR),FW",20(7),1601,5,2,3,1,1.6,81.4,0.1,-,6.67,0.9,0.3,0.9,-,-,1,-,-,1.1,1.3,0.3,0.4,0.4,22.7,81.4,0.3,1,-
154,Roberto Pereyra,Udinese,33," M(CLR),FW",34,2936,5,7,8,-,0.8,87.4,0.1,-,6.67,0.5,0.8,1.1,-,0.6,0.5,0.1,-,1.1,1.7,0.2,1.5,1.5,35.4,87.4,0.2,1,-
155,Ivan Ilic,Verona,23, M(C),19(10),1834,2,-,2,-,0.4,85.8,1.2,1,6.67,0.9,0.9,0.8,-,0.8,0.5,0.2,-,1,1,-,0.4,0.4,38.1,85.8,0.3,1.5,-
156,Rafael Tolói,Atalanta,33, D(C),29(2),2541,2,-,10,-,0.9,83.3,1.5,-,6.67,1.6,1.1,1.2,0.1,2,0.7,0.2,-,0.3,0.5,-,0.4,0.4,52.0,83.3,0.2,3.1,-
157,Lucas Leiva,Lazio,37," D(C),M(C)",30(2),2157,-,-,10,-,0.4,86.8,1.5,-,6.67,2.1,1.8,1.5,-,0.7,1.8,-,-,0.3,0.8,-,0.4,0.4,45.7,86.8,0.1,1.7,-
158,Gaetano Letizia,Benevento,33," D(LR),M(LR)",18(6),1569,3,1,2,-,0.5,80.4,0.6,1,6.67,1.5,0.8,0.6,0.5,1.5,0.8,0.1,-,0.5,0.9,-,0.5,0.5,28.3,80.4,0.9,1.8,-
159,Darko Lazovic,Verona,33, M(CLR),27(5),2504,3,6,3,-,1,76.7,0.5,1,6.67,0.9,0.6,0.3,-,0.8,0.7,0.2,-,0.6,0.1,0.3,0.5,0.5,32.5,76.7,0.9,1.3,-
160,Alexis Saelemaekers,AC Milan,24, M(LR),27(5),2037,2,4,5,1,0.9,82.6,0.2,1,6.66,1.3,0.8,0.9,-,0.1,1.3,-,-,1.2,1.1,0.2,0.6,0.6,25.1,82.6,0.3,0.5,-
161,Adam Marusic,Lazio,31," D(CLR),M(LR)",33(3),2971,2,3,3,-,0.8,85.4,0.8,2,6.66,1.1,1.1,0.5,0.3,1.3,0.6,0.2,1,0.7,0.4,0.1,0.6,0.6,37.3,85.4,0.4,1.6,-
162,Giorgos Kyriakopoulos,Sassuolo,28," D(L),M(L)",16(7),1461,1,-,1,1,1,85.7,0.7,-,6.66,1.5,0.7,0.7,0.2,1.4,0.9,0.2,-,1.2,0.3,-,0.8,0.8,36.7,85.7,0.4,1,-
163,Leonardo Bonucci,Juventus,37, D(C),24(3),2034,2,-,4,-,0.6,90.4,1.3,-,6.66,0.7,1.2,0.8,0.3,2.4,0.3,0.5,-,0.1,0.6,0.1,0.1,0.1,55.8,90.4,-,4.5,-
164,Simone Verdi,Torino,31," AM(CLR),FW",17(16),1621,1,5,6,-,1.2,77.6,0.1,1,6.66,0.6,0.2,0.7,-,0.1,0.4,-,-,1.2,0.7,0.1,0.8,0.8,17.1,77.6,1.4,1.3,-
165,Lyanco,Torino,27, D(CR),21(2),1959,-,-,8,-,0.5,85.9,1.6,-,6.66,0.9,2,1,0.8,3.1,0.3,1.1,-,0.8,0.6,-,0.2,0.2,54.4,85.9,-,4.8,-
166,Adama Soumaoro,Bologna,31, D(CR),19(1),1755,1,-,4,-,0.4,88.9,3,-,6.65,1.2,1,1.7,0.7,3.3,0.3,1.2,-,0.3,1,-,0.1,0.1,46.0,88.9,-,1.6,-
167,Federico Ceccherini,Verona,31, D(C),23(2),1749,-,-,8,-,0.5,80.9,2.9,-,6.65,0.6,1.6,1.9,0.1,2.4,0.2,0.3,-,0.4,1.3,-,0.2,0.2,35.7,80.9,-,1.9,-
168,Tomás Rincón,Torino,36, M(CR),33(3),2861,1,1,8,1,0.6,84.6,1.4,-,6.65,1.9,0.9,2,0.1,1.1,1,0.2,-,1,1.2,-,0.7,0.7,37.1,84.6,0.2,2.8,-
169,Rick Karsdorp,Roma,29," D(R),M(R)",28(6),2550,1,6,2,-,0.4,83.8,0.2,-,6.64,1.1,0.9,1.1,0.3,0.9,0.8,-,-,0.6,0.4,0.1,0.4,0.4,32.2,83.8,0.3,1.2,-
170,Bryan Cristante,Roma,29," D(C),M(C)",22(12),2149,1,3,8,-,0.8,83.1,1,1,6.64,0.8,1.2,0.9,0.6,1.8,0.6,0.2,1,0.7,0.4,0.1,0.2,0.2,44.5,83.1,0.1,3.9,0.1
171,Tolgay Arslan,Udinese,33, M(C),25(5),1837,3,-,9,-,0.7,85.6,0.4,1,6.64,1.7,0.7,1.3,0.1,0.4,1,0.1,-,1.1,1.5,-,0.7,0.7,28.9,85.6,0.1,1.3,-
172,Andreas Cornelius,Parma Calcio 1913,31, FW,21(8),1903,1,4,4,-,1,68.2,5.2,1,6.64,0.4,-,1.2,-,0.9,0.3,0.1,-,0.4,1.7,0.5,1.2,1.2,20.0,68.2,-,0.5,0.1
173,Adrien Tameze,Verona,30," D(C),M(C)",28(5),2313,1,-,6,-,0.5,80.0,1.4,1,6.64,1.2,1,1.1,0.1,1.2,0.6,0.2,-,1.1,0.9,0.1,0.8,0.8,30.5,80.0,0.2,1.8,-
174,Alex Meret,Napoli,27, GK,22,1980,-,-,-,-,-,87.8,0.2,1,6.64,-,-,-,-,0.6,-,-,-,-,-,-,-,-,23.0,87.8,-,3.2,-
175,Charalampos Lykogiannis,Cagliari,30," D(CL),M(L)",29(2),2430,4,2,6,2,0.9,73.0,1.9,1,6.63,1.1,1,0.9,0.3,2.5,0.5,0.4,-,0.4,0.8,0.1,0.3,0.3,28.1,73.0,0.7,1.3,-
176,Lucas Martínez,Fiorentina,27, D(C),15(6),1483,1,-,4,1,0.8,80.8,1.3,1,6.63,1.5,1.9,1.1,0.5,2.1,1.1,0.4,-,0.7,0.5,-,0.3,0.3,37.9,80.8,0.1,2.7,-
177,Mario Pasalic,Atalanta,29," M(CLR),FW",10(15),1115,6,2,2,-,0.8,86.1,0.6,2,6.63,1,0.3,0.8,-,0.2,0.3,-,-,0.4,0.4,-,0.7,0.7,26.5,86.1,-,1.4,-
178,Mário Rui,Napoli,32," D(L),M(L)",17(10),1666,-,2,4,-,0.7,84.6,0.4,-,6.63,0.9,1,0.6,0.1,0.8,0.6,0.1,-,0.5,1.5,0.1,0.1,0.1,43.4,84.6,0.9,1.8,-
179,Jeff Chabot,Spezia,26, D(C),19(6),1655,1,1,9,1,0.4,85.2,2.3,-,6.63,1.9,1.5,1.3,1.3,1.7,0.6,0.5,-,0.4,1.3,-,0.2,0.2,42.6,85.2,-,3.8,-
180,Maya Yoshida,Sampdoria,35, D(CR),25(7),2273,1,2,5,-,0.3,85.1,1.4,-,6.63,0.5,1.8,0.5,0.8,2.8,0.2,1.1,-,0.2,0.6,-,-,-,37.5,85.1,-,3.3,-
181,Arthur,Juventus,27, DMC,13(9),1158,1,-,3,-,0.1,94.1,0.1,-,6.63,0.8,0.8,0.5,-,0.4,0.9,-,-,0.9,1,-,0.5,0.5,49.0,94.1,-,2.5,-
182,Rodrigo Becão,Udinese,28, D(C),32(3),2784,1,-,5,-,0.3,86.7,1.7,2,6.63,1.7,1.9,1.4,0.2,2.6,0.6,0.8,-,0.1,1.3,-,0.3,0.3,38.5,86.7,-,1.6,-
183,Lorenzo Tonelli,Sampdoria,34, D(C),21(2),1786,1,-,11,-,0.6,81.3,1.8,1,6.62,1.4,1.1,1.3,0.6,4,0.5,0.6,-,0.2,1.1,-,0.2,0.2,39.3,81.3,-,3.3,-
184,Manuel Lazzari,Lazio,30," D(R),M(R)",30(2),2620,2,5,2,1,0.8,85.0,0.4,-,6.62,0.8,0.6,0.8,0.1,0.8,0.8,0.1,1,1,1.7,0.1,0.7,0.7,26.1,85.0,0.7,0.8,-
185,Samir Handanovic,Inter,39, GK,37,3242,-,-,1,-,-,84.8,0.2,2,6.62,-,-,-,-,0.2,-,-,1,-,0.1,-,-,-,24.8,84.8,-,3.8,-
186,Tommaso Augello,Sampdoria,29," D(L),M(L)",37,3222,1,3,2,1,0.2,79.5,1.2,1,6.62,1.1,0.9,0.4,0.4,1.7,0.4,0.1,-,0.8,0.7,0.1,0.4,0.4,43.1,79.5,0.7,1.4,-
187,Kamil Glik,Benevento,36, D(C),36,3207,2,1,7,1,0.8,88.5,2.4,-,6.61,1.2,1.7,0.9,0.8,4.2,0.8,0.9,1,0.1,0.6,-,0.1,0.1,36.0,88.5,-,3.2,-
188,Konstantinos Manolas,Napoli,32, D(C),27(3),2301,-,-,5,-,0.3,92.8,1.4,-,6.61,1,0.8,0.7,0.6,2.5,0.2,0.4,-,0.1,0.4,-,-,-,51.7,92.8,-,3.4,-
189,Emmanuel Gyasi,Spezia,30," M(CLR),FW",32(5),2858,4,6,4,-,0.8,84.5,0.7,-,6.61,0.8,0.4,1.8,-,0.2,0.6,0.1,-,1.1,1.4,0.8,1.2,1.2,24.5,84.5,0.2,0.5,-
190,Gervinho,Parma Calcio 1913,36," M(LR),FW",25(2),2032,5,1,-,-,1.2,82.4,-,-,6.61,0.2,0.4,0.3,-,0.1,0.5,-,-,2.1,0.4,0.7,0.9,0.9,19.2,82.4,0.1,0.2,-
191,Tommaso Pobega,Spezia,24, M(C),17(3),1243,6,-,6,-,1.1,77.3,0.9,1,6.61,1.2,0.5,1.4,0.2,1,1,0.1,-,0.2,0.9,-,0.3,0.3,22.0,77.3,0.1,1,-
192,Riccardo Sottil,Cagliari,24, AM(LR),12(9),1191,2,1,3,-,1.2,81.3,0.1,-,6.6,0.3,0.2,0.8,-,0.1,0.3,-,-,1.9,1.7,-,1,1,16.0,81.3,0.3,0.8,-
193,Giacomo Raspadori,Sassuolo,24," AM(CL),FW",13(14),1230,6,-,1,-,0.9,82.6,0.1,2,6.6,0.2,0.1,0.3,-,0.3,0.1,0.2,-,0.6,0.9,0.1,0.9,0.9,11.5,82.6,0.4,0.3,-
194,Brahim Díaz,AC Milan,24," AM(CLR),FW",15(12),1236,4,3,2,-,1,87.1,0.1,1,6.6,0.7,0.1,0.5,-,0.1,0.5,-,-,0.9,1.1,-,0.9,0.9,17.3,87.1,0.2,0.5,-
195,Mikkel Damsgaard,Sampdoria,23, AM(CL),18(17),1772,2,4,3,-,0.7,73.3,0.7,-,6.6,1.2,0.7,0.7,-,0.3,1.4,0.1,-,1.5,0.8,0.1,0.8,0.8,19.2,73.3,0.3,0.5,-
196,Arturo Vidal,Inter,36, M(CR),14(9),1144,1,1,3,-,0.9,86.6,0.8,-,6.6,1.2,1.3,1.2,-,0.4,1.3,0.1,-,0.1,0.7,-,0.3,0.3,32.1,86.6,0.1,1.8,-
197,Nicola Sansone,Bologna,32," AM(LR),FW",11(15),1167,2,2,2,-,1.2,82.9,0.2,-,6.6,0.8,0.3,0.9,-,0.3,0.8,-,-,1.3,1.5,0.1,1.1,1.1,18.2,82.9,0.5,0.5,-
198,Yann Karamoh,Parma Calcio 1913,25," AM(CLR),FW",16(8),1302,2,1,3,-,0.9,80.0,0.4,1,6.6,1.1,0.2,0.6,-,0.4,0.8,-,-,1.6,0.5,0.3,0.9,0.9,14.0,80.0,0.2,0.5,-
199,Cristiano Biraghi,Fiorentina,31," D(L),M(L)",31(4),2809,1,5,8,-,0.7,75.7,0.3,1,6.6,1.2,0.8,0.8,0.2,1.4,0.5,0.3,-,0.4,0.7,0.1,0.1,0.1,34.2,75.7,1.9,1.5,-
200,Miguel Veloso,Verona,37, M(C),15(6),1320,2,2,1,-,0.6,79.5,1.1,-,6.59,1.2,0.6,0.9,-,1,1.2,-,-,0.4,0.5,-,0.2,0.2,38.1,79.5,0.2,2,-
201,Pau López,Roma,29, GK,20(1),1816,-,-,-,-,-,76.8,0.1,-,6.59,0.1,-,-,-,0.6,-,-,-,-,-,-,-,-,26.5,76.8,-,4.6,-
202,Borja Mayoral,Roma,27," AM(R),FW",18(13),1554,10,2,1,-,1.3,79.6,0.5,1,6.59,0.1,-,0.3,-,0.2,0.3,-,-,0.3,0.9,0.4,0.7,0.7,11.7,79.6,-,0.5,-
203,Pepe Reina,Lazio,41, GK,29,2610,-,-,1,-,-,80.2,0.1,-,6.59,-,-,-,-,0.5,-,-,-,-,-,-,-,-,34.6,80.2,-,7.4,-
204,Samir,Udinese,29, D(CL),24(6),2209,1,-,6,-,0.4,88.1,1.7,-,6.58,1.3,1.9,1.3,0.2,1.9,0.5,0.6,-,0.2,1.2,0.1,0.5,0.5,40.7,88.1,0.1,1.7,-
205,Luca Ceppitelli,Cagliari,34, D(C),16(3),1469,-,-,3,-,0.4,84.4,2.6,1,6.58,1.3,1.3,0.8,0.5,3,0.6,0.6,-,0.1,0.7,0.1,0.1,0.1,43.3,84.4,0.1,2.8,-
206,Koffi Djidji,Crotone,31, D(CL),16(4),1522,1,-,4,-,0.2,82.6,1.4,-,6.58,2,1.4,1.1,0.7,3.5,0.5,1,-,0.4,0.1,0.1,0.5,0.5,34.8,82.6,-,1.7,-
207,Roberto Gagliardini,Inter,30, DMC,14(14),1228,3,2,2,-,0.6,87.4,0.7,2,6.58,1.1,0.7,0.8,-,0.5,0.8,0.1,-,0.1,0.6,-,0.2,0.2,21.0,87.4,0.1,0.8,-
208,Matteo Darmian,Inter,34," D(CLR),M(LR)",14(12),1161,3,3,4,-,0.3,83.9,0.5,1,6.58,1.2,0.7,0.8,-,1.2,0.5,0.1,-,0.1,0.6,0.1,0.2,0.2,14.8,83.9,0.4,0.7,-
209,Gonzalo Villar,Roma,26, M(C),21(12),1862,-,1,7,-,0.3,89.9,0.8,-,6.58,1.3,0.7,1.5,-,0.4,1.3,0.1,-,1.2,1.5,-,0.5,0.5,39.5,89.9,0.2,0.9,-
210,Matteo Pessina,Atalanta,27, M(CR),21(7),1657,2,2,2,-,0.8,84.4,0.7,-,6.57,0.5,0.6,0.9,-,0.2,0.6,0.1,-,0.5,0.8,-,0.7,0.7,33.1,84.4,0.1,0.9,-
211,Gianluca Lapadula,Benevento,34, FW,29(8),2576,8,2,2,-,2.1,70.0,0.9,1,6.57,0.6,0.1,1.3,-,0.4,0.5,0.1,-,0.4,1.8,0.9,1,1,12.3,70.0,-,0.3,-
212,Kevin Agudelo,Spezia,25," AM(CR),FW",14(15),1354,1,2,4,-,0.7,71.9,0.6,1,6.57,1.3,0.3,0.7,-,-,0.8,-,-,1.5,1.1,0.1,0.9,0.9,10.8,71.9,-,0.6,-
213,Bruno Alves,Parma Calcio 1913,42, D(C),18(1),1631,1,-,3,-,0.5,85.8,2.3,-,6.57,0.7,1.4,1.1,0.4,4.2,0.1,0.6,-,0.1,0.5,0.1,0.1,0.1,48.3,85.8,0.1,6.8,-
214,Eldor Shomurodov,Genoa,28," AM(C),FW",16(15),1680,8,1,1,-,1.3,70.0,1.5,-,6.57,0.9,0.2,1.3,-,0.3,0.9,0.1,-,0.5,0.7,0.4,1,1,15.1,70.0,0.1,0.2,-
215,Salvador Ferrer,Spezia,26, D(R),14(4),1191,-,1,4,-,0.2,76.1,1.4,-,6.57,1.1,1.3,0.8,0.5,1.9,0.8,0.2,-,0.3,0.4,-,0.4,0.4,38.7,76.1,0.9,2.7,-
216,Joakim Mæhle,Atalanta,26," D(LR),M(LR)",12(8),1211,-,2,-,-,1.1,80.5,0.4,-,6.56,0.9,0.6,0.5,-,0.2,0.6,0.1,-,0.8,0.6,-,0.6,0.6,29.3,80.5,0.4,0.8,-
217,Stefano Okaka,Udinese,34, FW,17(5),1493,4,1,2,-,1.1,79.3,2,-,6.56,0.5,0.1,1.7,-,0.9,0.4,-,-,0.8,1.6,0.6,1,1,13.6,79.3,-,0.1,-
218,Adrien Silva,Sampdoria,35, M(C),18(6),1604,1,1,6,1,0.3,87.6,0.8,-,6.56,2,1.3,1.5,-,0.3,1.5,-,-,0.7,1,-,0.7,0.7,39.0,87.6,-,3.6,-
219,Jasmin Kurtic,Parma Calcio 1913,35, M(CL),31(3),2747,4,-,5,-,1,86.9,1.1,1,6.56,1.4,1,1.3,-,1.6,1.4,0.1,-,0.4,1.1,0.1,0.4,0.4,39.0,86.9,0.7,3.1,-
220,Marvin Zeegelaar,Udinese,33," D(CL),M(L)",23(1),1754,1,-,6,-,0.4,79.1,1.4,-,6.56,1.7,1,1.6,-,1.5,0.8,0.4,-,0.9,0.3,0.2,0.6,0.6,26.5,79.1,0.3,0.9,-
221,Andrea Petagna,Napoli,28, FW,9(17),956,4,3,-,-,0.9,80.4,1.1,-,6.55,0.1,-,0.7,-,0.3,0.2,-,-,0.3,0.7,0.3,0.5,0.5,8.8,80.4,-,0.3,-
222,Rogério,Sassuolo,26," D(L),M(L)",21(7),1874,-,1,4,-,0.6,88.5,0.5,-,6.55,0.9,1.1,1,0.3,1.5,0.3,0.2,-,0.9,0.9,-,0.5,0.5,38.1,88.5,0.3,1.2,-
223,Martin Erlic,Spezia,26, D(C),19(8),1793,3,1,6,-,0.4,84.9,1.6,1,6.55,0.9,1.5,1.4,0.8,2.5,0.3,0.6,-,0.1,0.4,-,-,-,39.5,84.9,-,3.8,-
224,Bruno Peres,Roma,34," D(LR),M(LR)",14(16),1418,1,2,6,-,0.4,86.8,0.2,-,6.55,0.7,0.9,0.8,0.1,0.3,0.4,0.1,-,0.5,0.5,-,0.4,0.4,19.9,86.8,0.6,1.2,-
225,Felipe Caicedo,Lazio,35, FW,9(16),922,8,-,5,-,1.2,71.3,1.1,-,6.55,0.4,0.2,1,-,0.1,0.3,-,-,0.4,0.7,0.3,0.2,0.2,10.3,71.3,-,0.2,-
226,Salvatore Molina,Crotone,32," DMC,M(LR)",28(1),2324,1,4,1,-,0.5,80.7,0.7,-,6.55,1.3,0.6,0.8,0.1,1,0.6,0.3,1,0.9,1.3,0.1,1,1,32.4,80.7,0.8,2.1,-
227,Ashley Young,Inter,38," D(LR),M(LR)",16(10),1424,1,4,4,-,0.6,82.2,0.2,-,6.54,0.6,0.2,0.5,0.1,1,0.4,-,-,0.2,0.6,0.1,0.1,0.1,20.3,82.2,0.5,0.4,-
