,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
242,Fabien Lemoine,Lorient,37, M(C),25(6),1949,1,-,8,-,0.5,86.6,1,1,6.50
243,Quentin Boisgard,Lorient,27, AM(CLR),17(7),1322,2,2,5,-,1,80.2,0.3,-,6.49
244,Moreto Cassamá,Reims,26, DMC,26(3),2043,1,1,8,3,0.4,88.4,0.2,-,6.49
245,Rayan Cherki,Lyon,20," AM(CLR),FW",5(22),681,1,3,1,1,0.7,82.6,-,-,6.49
246,Vincent Manceau,Angers,34, D(CLR),25(2),2308,-,-,4,-,0.2,81.5,0.5,-,6.49
247,Jean-Louis Leca,Lens,38, GK,37,3315,-,-,2,-,-,63,0.2,1,6.49
248,Romain Del Castillo,Rennes,28," AM(CLR),FW",5(21),639,-,5,2,-,0.6,73.8,0.4,-,6.48
249,Sofiane Alakouch,Nimes,25, D(R),17(5),1514,-,2,4,-,0.2,78,0.3,-,6.48
250,Sada Thioub,Angers,28," D(R),M(LR)",12(15),1256,1,1,-,-,0.9,84.7,0.5,-,6.48
251,Clément Michelin,Lens,26," D(R),M(R)",13(13),1147,-,4,1,2,0.4,77,1,1,6.48
252,Khéphren Thuram,Nice,23," DMC,M(L)",17(12),1493,2,-,3,-,0.3,88,0.6,1,6.47
253,Mathias Pereira Lage,Angers,27, M(CLR),16(12),1475,4,1,5,-,1,76.3,0.8,1,6.47
254,Mattia De Sciglio,Lyon,31," D(CLR),M(LR)",14(15),1460,-,1,4,1,0.1,84.2,0.7,-,6.47
255,Senou Coulibaly,Dijon,29, D(C),22,1936,2,-,4,1,0.2,79.8,2,1,6.47
256,Mama Baldé,Dijon,28," D(R),M(CLR),FW",24(5),2174,7,-,4,-,2,69.7,2,1,6.47
257,Didier Ndong,Dijon,29, DMC,29,2610,-,1,8,-,0.2,87.7,0.9,-,6.47
258,Victorien Angban,Metz,27, M(C),21(5),1680,-,1,5,-,0.2,88.5,0.5,-,6.46
259,Jordan Ferri,Montpellier,32, M(C),31(3),2592,-,3,6,-,0.1,86,0.6,-,6.45
260,Ibrahim Amadou,Angers,31," D(C),DMC",20(4),1513,-,-,6,-,0.6,84.6,0.8,-,6.45
261,Stéphane Bahoken,Angers,31, FW,18(12),1619,6,2,4,-,2,74.8,0.9,2,6.45
262,Haris Duljevic,Nimes,30," AM(CLR),FW",8(12),769,-,2,1,-,0.8,78.7,0.6,-,6.45
263,Irvin Cardona,Brest,26," AM(L),FW",22(14),2034,8,1,2,-,1.5,69,0.6,-,6.45
264,Moussa Koné,Nimes,27, FW,21(12),1762,9,-,2,-,0.9,77.5,0.5,-,6.45
265,Lionel Carole,Strasbourg,33," D(CL),M(L)",14(13),1332,-,1,2,-,0.1,78.3,0.9,-,6.44
266,Paul Bernardoni,Angers,27, GK,38,3420,-,-,1,-,-,56.3,0.3,-,6.44
267,Fouad Chafik,Dijon,37," D(LR),M(R)",18(5),1621,1,-,5,-,0.2,78.7,0.8,-,6.43
268,Papa Ndiaga Yade,Metz,24, M(L),9(19),990,3,4,4,-,1,75.1,0.5,-,6.43
269,Jérémy Morel,Lorient,40, D(CL),28,2494,-,-,1,-,0.2,82.8,1.6,-,6.43
270,Jessy Moulin,Saint-Etienne,38, GK,29,2610,-,-,1,-,-,67,0.4,1,6.43
271,Andy Pelmard,Nice,24, D(CR),12(7),1204,-,-,1,-,0.1,90.8,0.5,-,6.43
272,Mehdi Chahiri,Strasbourg,27, AM(L),8(15),798,2,-,-,-,0.9,75.6,0.5,-,6.43
273,Stefan Mitrovic,Strasbourg,33, D(C),31(1),2785,2,-,3,1,0.4,87.3,1.6,-,6.42
274,Zaydou Youssouf,Saint-Etienne,24, M(CR),14(15),1229,1,1,2,-,0.5,81.5,0.2,-,6.42
275,Antonin Bobichon,Angers,28, AM(CL),10(13),908,-,1,-,-,1,86.1,0.3,1,6.42
276,Hilton,Montpellier,46, D(C),24(5),2114,-,1,4,2,0.4,81.6,1.6,-,6.42
277,Simon Banza,Lens,27, FW,12(22),1366,5,2,4,1,1,73.4,1.7,2,6.42
278,Steve Mandanda,Marseille,39, GK,37,3330,-,-,1,-,-,66,0.2,-,6.41
279,Marcus Coco,Nantes,27," D(R),M(LR),FW",16(16),1472,-,2,6,-,0.4,72.9,1.2,-,6.41
280,Flavius Daniliuc,Nice,23, D(CR),15(8),1474,1,-,-,-,0.4,87.8,0.7,-,6.40
281,Yuto Nagatomo,Marseille,37," D(LR),M(LR)",20(5),1603,-,1,2,-,0.2,79.7,0.6,-,6.40
282,Lois Diony,Angers,31," AM(L),FW",20(16),1757,5,1,2,-,0.8,65,1.3,1,6.40
283,Bersant Celina,Dijon,27," AM(CLR),FW",25(7),2303,-,5,5,1,0.8,82,0.1,-,6.39
284,Aïmen Moueffek,Saint-Etienne,23, DMC,6(13),735,-,-,3,-,0.1,75.6,0.8,-,6.39
285,Loïck Landre,Nimes,32, D(C),20,1629,1,-,2,1,0.5,86.9,1.3,-,6.39
286,Jimmy Cabot,Angers,30, M(LR),8(14),943,1,1,1,-,0.5,77.4,-,-,6.39
287,Florian Miguel,Nimes,27, D(CL),18(3),1541,-,-,2,2,0.4,80.2,1.5,-,6.39
288,Moussa Doumbia,Reims,29," AM(CL),FW",9(14),896,-,1,1,-,0.7,85.3,0.1,-,6.39
289,Adrien Hunou,Rennes,30," AM(CLR),FW",5(15),582,4,-,1,-,1.1,78.8,0.5,1,6.38
290,El Bilal Touré,Reims,22, FW,11(22),1239,4,1,4,-,0.6,71.6,2.1,1,6.38
291,Lucas Deaux,Nimes,35," D(C),DMC",19(6),1755,1,2,4,1,0.5,79.6,1.5,-,6.38
292,Pedro Chirivella,Nantes,26, DMC,26(6),2284,-,2,4,-,0.3,83.7,0.3,-,6.37
293,Pierre-Yves Hamel,Lorient,30, FW,7(16),843,4,2,5,-,1,63.7,1.5,-,6.37
294,Ismaël Boura,Lens,23, M(L),8(12),819,-,-,1,-,0.1,83.6,0.6,-,6.37
295,Abdoul Kader Bamba,Nantes,30, AM(LR),6(23),902,3,1,2,-,0.5,79.9,0.1,-,6.37
296,Mehdi Zerkane,Bordeaux,24, AM(R),15(12),1192,1,1,3,1,0.6,84.8,0.7,-,6.37
297,Valère Germain,Marseille,34," AM(CLR),FW",6(18),846,3,-,1,-,0.4,69.4,1.8,-,6.35
298,Thomas Monconduit,Lorient,33, DMC,12(15),1148,2,-,4,-,0.8,80.5,0.5,-,6.35
299,Yassine Benrahou,Nimes,25, AM(CR),15(8),1244,-,-,2,-,0.8,82.6,0.3,-,6.34
300,Michaël Cuisance,Marseille,24, M(CR),11(12),1021,2,1,3,-,0.4,84.6,0.4,-,6.33
301,Paul Nardi,Lorient,29, GK,23,2070,-,-,1,-,-,53.2,0.1,-,6.33
302,Darío Benedetto,Marseille,33, FW,19(13),1584,5,3,1,2,1.2,68.5,0.9,1,6.33
303,Timothy Weah,Lille,24," D(LR),M(LR),FW",7(21),870,3,-,1,-,0.9,78.9,0.5,-,6.31
304,Kévin Zohi,Strasbourg,27, AM(LR),2(21),421,2,-,-,-,0.7,81.1,0.3,-,6.31
305,Aaron Leya Iseka,Metz,26," AM(C),FW",12(9),1013,4,-,4,-,1,75,1.4,-,6.30
306,Charles Abi,Saint-Etienne,24, FW,9(15),907,3,2,1,-,0.8,64.3,1.5,-,6.29
307,Patrick Burner,Nimes,28, D(R),14(8),1314,-,-,-,-,0.3,75.8,0.6,-,6.29
308,Mattéo Ahlinvi,Nimes,24, DMC,10(10),895,2,-,-,-,0.6,81.9,0.4,-,6.29
309,Vagner,Metz,28," AM(L),FW",10(16),964,4,1,3,-,0.8,77.5,0.3,-,6.28
310,Corentin Jean,Lens,28," AM(LR),FW",6(17),571,1,1,3,-,0.9,78.5,0.2,1,6.28
311,Fodé Ballo-Touré,Monaco,27," D(L),M(L)",6(18),649,-,3,2,-,0.1,84.4,0.5,-,6.28
312,Thierry Ambrose,Metz,27," AM(LR),FW",5(18),744,-,1,4,-,0.8,71.5,0.9,-,6.27
313,Tony Mauricio,Lens,30, Midfielder,2(24),485,-,4,3,-,0.5,86.8,0.1,-,6.27
314,Pape Cheikh,Dijon,26, DMC,13(8),1094,-,-,5,-,0.3,85.5,0.4,-,6.27
315,Jérémy Le Douaron,Brest,26," AM(L),FW",7(21),807,1,2,-,-,0.5,70.3,1,-,6.27
316,Lucas Gourna-Douath,Saint-Etienne,20, DMC,13(17),1320,-,-,8,-,0.2,87.3,0.5,-,6.27
317,Adrian Grbic,Lorient,27, FW,9(24),946,4,-,2,-,1,61.5,0.9,-,6.25
318,Moussa Konaté,Dijon,31," AM(R),FW",13(14),1195,5,1,4,-,1.3,74.7,0.9,1,6.23
319,Jordan Marié,Dijon,32, M(C),16(8),1431,-,-,2,-,0.4,83.8,0.5,-,6.23
320,Dereck Kutesa,Reims,26," AM(LR),FW",6(22),672,1,2,2,-,0.4,70.5,0.3,-,6.23
321,Frédéric Sammaritano,Dijon,38, AM(CLR),10(20),1122,-,2,4,1,0.3,84.5,0.1,-,6.23
322,Petar Skuletic,Montpellier,33, FW,1(18),220,2,-,-,-,0.6,54.1,1.3,-,6.22
323,Damien Le Tallec,Montpellier,34," D(C),DMC",13(10),1225,-,-,3,1,0.6,79.3,1.3,-,6.21
324,Kaj Sierhuis,Reims,26, FW,6(18),642,-,1,2,-,0.6,63.5,0.5,-,6.20
325,Wesley Lautoa,Dijon,36," D(C),DMC",19(6),1611,-,-,4,-,0.4,84.7,0.9,-,6.19
326,Jimmy Briand,Bordeaux,38," M(LR),FW",1(23),552,1,2,2,-,0.5,76.1,1.3,-,6.16
327,Alex Dobre,Dijon,25, AM(R),4(18),519,-,-,-,-,0.4,73.2,0.5,-,6.16
328,Dan Ndoye,Nice,23, AM(LR),3(25),534,1,1,-,-,0.4,78.6,0.2,-,6.16
329,Joris Chotard,Montpellier,22, DMC,11(18),1158,-,-,3,-,0.3,73.4,0.3,-,6.15
330,Renaud Emond,Nantes,32, FW,3(19),340,2,-,1,-,0.4,68.3,0.8,-,6.15
331,Amadou Traoré,Bordeaux,22, Forward,0(19),286,-,1,-,-,0.2,79.7,0.1,-,6.13
332,Mohamed-Ali Cho,Angers,20," AM(R),FW",1(20),332,-,-,1,-,0.5,67.7,0.3,-,6.06
333,Nolan Roux,Nimes,36," AM(LR),FW",6(13),648,-,-,2,-,0.5,74.3,0.7,-,6.05
