,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
218,Alfredo Morales,Fortuna Duesseldorf,33," D(C),M(C)",18(9),1724,1,2,6,-,0.7,70.4,3.4,-,6.5,1.1,0.7,1,-,1.1,0.9,0.2,-,0.6,1.1,0.1,1,1,21.4,70.4,0.1,1.0,-
219,Makoto Hasebe,Eintracht Frankfurt,40," D(CR),M(CR)",21(2),1967,-,-,3,-,-,87.3,1.2,-,6.49,1.2,1.1,0.3,1.3,1.5,0.9,0.4,-,0.2,1.2,-,0.3,0.3,60.6,87.3,-,5.0,0.1
220,Jirí Pavlenka,Werder Bremen,32, GK,33,2970,-,-,1,-,-,68.1,0.4,1,6.49,-,0.2,-,-,0.8,-,-,1,-,0.2,-,-,-,31.5,68.1,-,7.5,-
221,Timo Horn,FC Koln,30, GK,34,3060,-,-,-,-,-,71.7,0.3,-,6.49,-,0.1,-,-,1.1,0.1,-,-,-,0.1,-,-,-,32.2,71.7,-,9.9,-
222,Mohamed Dräger,Paderborn,27, D(R),16(2),1458,1,3,2,-,0.8,77.6,0.4,1,6.49,1.8,1,0.9,0.2,1.8,1.1,0.3,-,0.8,1.2,-,1.1,1.1,34.2,77.6,0.3,2.2,-
223,Leandro Barreiro,Mainz,24, DMC,11(7),940,-,2,4,-,0.4,76.8,1.1,-,6.48,2.1,0.5,1.4,-,0.7,0.8,0.2,-,0.3,1.3,-,0.3,0.3,19.8,76.8,0.1,1.2,-
224,Streli Mamba,Paderborn,29," AM(R),FW",18(6),1528,5,2,5,-,1,76.0,0.8,-,6.46,0.6,0.3,1.5,-,0.1,0.5,0.1,-,0.6,1.2,0.5,0.9,0.9,11.0,76.0,-,0.1,-
225,Jean-Philippe Mateta,Mainz,26, FW,12(6),1057,3,1,-,1,1.9,64.8,2.2,-,6.46,0.1,0.1,0.5,-,0.6,0.3,0.1,-,0.9,0.4,0.7,1,1,11.1,64.8,-,0.1,-
226,Niklas Stark,Hertha Berlin,29," D(C),DMC",20(1),1736,1,-,8,-,0.5,82.4,1.6,-,6.46,1.7,1,1.2,0.7,4.5,0.6,0.6,1,0.1,0.4,-,0.3,0.3,42.0,82.4,-,3.1,-
227,Victor Sá,Wolfsburg,30, M(CLR),18(14),1631,2,2,4,-,0.9,76.0,0.6,-,6.46,1.1,0.3,0.8,-,0.2,0.9,-,-,1,0.8,0.3,0.9,0.9,12.6,76.0,0.2,0.1,-
228,Daniel Ginczek,Wolfsburg,33," AM(R),FW",9(9),770,3,1,2,-,1.3,66.3,1.2,-,6.45,0.2,0.1,0.5,-,0.2,0.6,0.1,-,0.3,0.5,0.3,0.9,0.9,10.9,66.3,0.1,0.3,0.1
229,Markus Suttner,Fortuna Duesseldorf,37," D(CL),M(L)",16(5),1340,-,1,3,-,0.7,75.7,0.9,-,6.45,1,0.6,0.7,0.2,1.2,0.6,0.3,-,0.4,0.3,-,0.3,0.3,31.8,75.7,0.5,3.3,-
230,Anthony Ujah,Union Berlin,33, FW,10(14),947,3,2,-,-,0.8,57.8,2.5,-,6.45,0.3,0.1,0.8,-,0.4,0.2,-,-,0.3,0.2,0.4,0.4,0.4,11.0,57.8,-,0.2,-
231,Kwon Chang-Hoon,Freiburg,29, AM(CR),6(17),667,2,-,-,-,0.7,74.3,0.8,1,6.44,0.3,0.3,0.2,-,0.6,0.4,-,-,0.7,0.9,0.1,0.3,0.3,10.8,74.3,0.2,0.7,-
232,Edimilson Fernandes,Mainz,28," D(CR),M(CR)",18(6),1489,1,-,5,1,1,87.0,0.6,-,6.43,1.4,1.3,0.8,-,1.9,0.8,0.4,-,0.6,0.2,-,0.9,0.9,28.5,87.0,0.1,1.5,-
233,Laurent Jans,Paderborn,31, D(LR),19(3),1579,-,1,2,-,0.4,72.2,1,-,6.42,1.9,0.9,0.4,0.1,2,1.2,0.5,-,0.5,0.4,-,0.3,0.3,29.3,72.2,0.4,2.0,-
234,Benno Schmitz,FC Koln,29, D(CLR),13(5),1160,-,-,1,-,0.1,69.8,1.1,-,6.42,1.6,0.9,1.3,0.2,1.3,1.1,0.1,-,0.1,0.2,-,0.2,0.2,32.1,69.8,0.6,2.9,-
235,Alexander Nübel,Schalke,27, GK,26,2316,-,-,1,1,-,68.4,0.6,-,6.42,-,0.1,-,-,0.8,-,-,1,-,0.2,-,-,-,34.2,68.4,-,6.3,-
236,Roman Bürki,Borussia Dortmund,33, GK,31,2771,-,-,-,-,-,75.6,0.1,-,6.42,0.1,0.1,-,-,0.6,-,-,-,-,0.1,-,-,-,27.9,75.6,-,3.9,-
237,Sven Michel,Paderborn,33," AM(L),FW",13(16),1367,5,1,7,-,1.4,64.9,1.1,-,6.41,0.5,0.2,1,-,0.2,0.6,0.1,-,0.8,0.5,0.5,1.3,1.3,12.0,64.9,0.1,0.4,-
238,Christopher Antwi-Adjei,Paderborn,30, AM(CLR),28(6),2473,1,2,2,-,1.4,74.7,0.7,-,6.4,0.7,0.4,0.5,-,0.2,0.7,0.1,-,1,1.1,0.1,1.2,1.2,19.8,74.7,0.4,0.6,-
239,Davie Selke,Hertha Berlin,29, FW,10(9),957,1,1,3,-,1,60.0,3.9,-,6.4,0.3,0.1,1.4,-,0.6,0.2,0.1,-,0.3,1.1,0.3,0.7,0.7,12.1,60.0,-,0.1,-
240,Mijat Gacinovic,Eintracht Frankfurt,29, M(CLR),11(12),1049,-,1,2,-,1.1,70.3,0.3,-,6.4,0.8,0.7,0.8,-,0.3,0.8,0.1,-,0.6,1,-,0.6,0.6,14.7,70.3,0.3,0.7,-
241,Dawid Kownacki,Fortuna Duesseldorf,27," AM(CLR),FW",11(9),1091,-,-,4,-,1.3,68.4,2,-,6.4,0.7,0.3,1.1,-,0.3,0.5,0.1,-,1,1.3,0.1,0.7,0.7,14.4,68.4,0.1,0.4,-
242,Kevin Akpoguma,Hoffenheim,29," D(CR),M(R)",12(6),1138,-,-,2,-,0.1,88.3,1.2,-,6.39,1.3,0.7,0.4,0.6,2.6,0.6,0.6,1,0.1,0.7,0.1,0.5,0.5,41.0,88.3,-,1.2,-
243,Anthony Modeste,FC Koln,36, FW,11(16),1132,4,1,1,-,1.3,56.3,2.6,1,6.39,0.4,-,0.9,-,0.7,0.3,0.1,-,0.3,0.6,0.3,0.4,0.4,8.3,56.3,-,0.2,-
244,Dennis Geiger,Hoffenheim,25, M(C),13(8),1138,-,3,3,-,0.6,87.7,0.4,-,6.38,0.6,0.3,1.2,-,0.2,0.7,0.1,-,0.3,0.7,-,0.8,0.8,25.9,87.7,1.2,0.9,-
245,Milos Veljkovic,Werder Bremen,28," D(C),DMC",23(1),2055,-,1,7,-,0.3,78.3,1.3,-,6.38,2.3,1.1,0.9,0.5,3.7,0.8,0.5,-,-,0.4,-,-,-,48.7,78.3,-,3.7,-
246,Alessandro Schöpf,Schalke,30, M(CLR),15(7),1427,-,1,3,-,0.7,82.8,0.4,-,6.37,1.3,1.2,0.9,-,0.3,1,-,-,1,0.8,-,1.8,1.8,29.3,82.8,0.1,0.8,-
247,Adam Bodzek,Fortuna Duesseldorf,38," D(C),DMC",22(6),2018,-,-,10,-,0.3,80.9,1.3,-,6.36,1.5,0.9,1.1,-,1.4,1.1,0.4,-,0.1,1.2,-,0.4,0.4,25.2,80.9,-,2.1,-
248,Ádám Szalai,Mainz,36, FW,12(15),1141,1,1,1,-,1.1,61.0,2.3,-,6.36,0.3,0.1,0.9,-,0.5,0.4,-,-,0.4,0.9,0.3,1.4,1.4,10.9,61.0,-,0.1,-
249,Alfred Finnbogason,Augsburg,35, FW,10(11),962,3,1,1,-,0.9,61.5,0.9,-,6.35,0.5,0.1,0.7,-,0.4,0.2,0.1,-,0.3,0.5,0.3,0.6,0.6,11.0,61.5,-,0.3,-
250,Simon Terodde,FC Koln,36, FW,7(16),804,3,1,4,-,1.5,56.8,1.7,-,6.34,0.3,0.1,1.1,-,0.6,0.4,0.1,-,0.1,0.5,0.1,0.3,0.3,7.3,56.8,-,0.1,-
251,Tomás Koubek,Augsburg,31, GK,24,2160,-,-,2,-,-,54.8,0.1,1,6.34,0.1,-,-,-,1.3,0.3,-,-,-,0.1,-,-,-,30.5,54.8,-,7.0,-
252,Guido Burgstaller,Schalke,35," AM(LR),FW",13(8),1233,-,1,3,-,1.7,70.3,1.4,-,6.34,0.3,0.2,1,-,0.5,0.5,0.1,-,0.6,0.9,0.8,1.5,1.5,13.3,70.3,-,0.1,-
253,Ahmed Kutucu,Schalke,24, FW,3(22),663,3,2,2,-,0.6,71.6,0.5,-,6.3,0.4,0.1,0.4,-,0.2,0.4,-,-,0.8,0.2,0.2,0.7,0.7,6.5,71.6,-,0.1,-
254,Rabbi Matondo,Schalke,23," AM(LR),FW",14(6),1170,2,-,1,-,1.2,68.0,0.4,-,6.3,0.5,0.3,1.1,-,-,0.5,-,-,1.5,0.9,0.8,1.7,1.7,11.3,68.0,0.1,0.2,-
255,Ben Zolinski,Paderborn,32," M(CLR),FW",14(14),1209,3,2,3,-,0.7,74.6,0.7,-,6.27,0.6,0.3,0.9,-,0.1,0.7,-,1,0.3,0.6,0.5,0.8,0.8,12.7,74.6,-,0.5,0.1
256,Gerrit Holtmann,Paderborn,29," D(L),M(LR)",13(11),1066,1,-,1,1,1,75.3,0.1,-,6.27,1,0.3,0.6,-,0.2,0.9,-,-,0.8,0.2,-,0.9,0.9,13.0,75.3,0.3,0.2,-
257,Felix Klaus,Wolfsburg,31, AM(CLR),6(17),662,-,1,-,1,0.8,68.9,0.3,-,6.25,1,0.1,0.5,-,0.2,0.5,0.1,-,0.2,1,0.1,0.6,0.6,8.3,68.9,0.2,0.2,-
258,Stephan Lichtsteiner,Augsburg,40," D(R),M(R)",17(3),1348,-,1,3,1,0.1,66.0,1,-,6.25,1.2,0.8,0.7,0.6,1.6,0.6,0.4,1,0.3,1.2,0.1,0.3,0.3,20.0,66.0,0.3,0.7,-
259,Mike Frantz,Freiburg,37," M(CLR),FW",3(15),345,-,1,2,-,0.2,74.8,0.4,-,6.22,0.2,0.1,0.4,-,0.2,0.4,0.2,-,0.1,0.3,-,0.1,0.1,6.2,74.8,0.1,0.3,-
260,Jean Zimmer,Fortuna Duesseldorf,30," D(R),M(R)",8(9),718,-,-,2,-,0.5,67.6,-,-,6.21,0.6,0.2,0.6,-,-,0.3,0.1,-,0.5,0.6,0.1,0.6,0.6,11.1,67.6,0.6,0.6,0.1
261,Marcel Sobottka,Fortuna Duesseldorf,30, DMC,8(10),699,-,1,2,-,0.4,82.5,0.3,-,6.14,0.8,0.5,0.9,0.1,0.7,0.5,0.1,-,0.2,0.6,-,0.2,0.2,11.7,82.5,-,0.6,-
262,Claudio Pizarro,Werder Bremen,45," AM(C),FW",0(18),216,-,-,-,-,0.2,67.9,0.8,-,6.08,0.1,0.1,0.1,-,0.1,0.1,-,-,0.2,0.4,0.1,0.4,0.4,4.7,67.9,0.1,0.1,-
