,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
243,Luciano Vietto,Fulham,30," AM(CLR),FW",10(10),987,1,4,1,-,1.2,78.8,0.3,-,6.48
244,Ademola Lookman,Everton,26," AM(CLR),FW",3(18),602,-,2,-,-,0.6,84.6,0.3,-,6.47
245,Junior Hoilett,Cardiff,33," D(R),M(CLR),FW",23(9),2143,3,1,4,-,1.3,71.6,0.6,-,6.46
246,Rui Patrício,Wolves,36, GK,37,3330,-,-,-,-,-,53.6,0.2,-,6.45
247,Joe Ralls,Cardiff,30, M(CL),22(6),1960,-,-,4,1,0.8,69.2,1.2,-,6.45
248,Conor Coady,Wolves,31," D(CR),DMC",38,3420,-,-,5,-,-,84.3,0.9,1,6.45
249,Charlie Daniels,Bournemouth,37," D(L),M(L)",17(4),1586,1,-,4,-,0.6,78.7,1.4,-,6.45
250,Pedro Obiang,West Ham,32, DMC,12(12),1121,-,1,-,-,0.6,80,0.7,-,6.44
251,Christian Atsu,Newcastle,32, AM(CLR),15(13),1488,1,-,2,-,1,82.2,0.4,-,6.44
252,Cenk Tosun,Everton,32," AM(LR),FW",10(15),1050,3,3,3,-,1.5,70.5,1.5,-,6.44
253,Olivier Giroud,Chelsea,37, FW,7(20),834,2,4,1,-,1.2,68.2,1.4,-,6.43
254,Ryan Sessegnon,Fulham,23," D(L),M(LR)",26(9),2298,2,6,-,-,0.8,73.4,0.5,-,6.42
255,Mathew Ryan,Brighton,32, GK,34,3060,-,-,2,-,-,50.1,0.3,-,6.41
256,Bobby De Cordova-Reid,Cardiff,31," D(R),M(CLR),FW",16(11),1423,5,2,-,-,1,71.4,0.4,1,6.41
257,Florent Hadërgjonaj,Huddersfield,29," D(LR),DMC,M(R)",19(5),1841,-,-,1,-,0.3,75.2,1,-,6.40
258,Junior Stanislas,Bournemouth,34, M(CLR),11(12),1027,2,3,1,-,1.5,77.4,0.4,-,6.40
259,Harry Arter,Cardiff,34, M(C),24(1),2009,-,1,10,-,0.9,80.7,0.2,-,6.39
260,Nampalys Mendy,Leicester,31, M(C),23(8),2089,-,-,5,-,0.1,88.8,0.3,-,6.37
261,Hélder Costa,Wolves,30, AM(CLR),16(9),1346,1,2,3,-,1,81.4,0.4,-,6.36
262,Andre Gray,Watford,32, FW,13(16),1362,7,2,2,-,1.2,65.7,0.6,-,6.35
263,Chris Löwe,Huddersfield,35," D(CL),M(L)",23(6),2057,-,2,2,-,0.6,75.1,0.9,-,6.35
264,Ivan Cavaleiro,Wolves,30," AM(CLR),FW",6(17),687,3,1,1,-,0.6,75.5,0.4,-,6.35
265,Erik Durm,Huddersfield,31," D(LR),M(LR)",21(7),2054,-,1,-,-,0.4,69,0.8,-,6.33
266,Isaac Success,Watford,28," AM(LR),FW",9(21),1039,1,1,4,-,1,71.3,1,-,6.32
267,Gaëtan Bong,Brighton,36, D(L),19(3),1805,-,-,-,-,0.1,74.3,1.1,-,6.31
268,Tim Ream,Fulham,36," D(CL),DMC",25(1),2051,-,-,1,-,-,87.9,1.8,-,6.30
269,Jürgen Locadia,Brighton,30," AM(LR),FW",12(14),1230,2,-,1,-,1.1,72.8,0.9,-,6.27
270,Jeff Hendrick,Burnley,32, M(CR),25(7),2071,3,-,4,-,0.6,75.3,0.5,1,6.27
271,Charlie Austin,Southampton,34, FW,11(14),981,2,2,1,-,1.3,58.6,1.7,-,6.27
272,Asmir Begovic,Bournemouth,36, GK,24,2160,-,-,-,-,-,60.8,0.5,-,6.25
273,Florin Andone,Brighton,31, FW,8(15),876,3,-,5,-,0.8,67.3,1.6,-,6.22
274,Kelechi Iheanacho,Leicester,27," AM(C),FW",9(21),931,1,3,2,-,0.6,76.4,0.5,-,6.22
275,Laurent Depoitre,Huddersfield,35, FW,10(13),1062,-,1,1,-,1.3,59.9,3.5,-,6.22
276,Morgan Gibbs-White,Wolves,24," AM(CLR),FW",5(21),651,-,1,1,-,0.3,83.9,0.5,-,6.20
277,Elias Kachunga,Huddersfield,32," AM(CLR),FW",13(7),1182,-,-,2,-,0.7,71.3,1.2,-,6.14
278,Isaac Mbenza,Huddersfield,28," M(CLR),FW",10(12),984,1,1,1,-,0.7,75.4,0.1,-,6.14
279,Lys Mousset,Bournemouth,28, FW,1(23),351,1,-,1,-,0.5,71.9,0.4,-,6.11
280,Shinji Okazaki,Leicester,38," AM(CLR),FW",1(20),271,-,1,-,-,0.2,74.5,0.4,-,6.10
