,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
223,Elvis Rexhbeçaj,Wolfsburg,26, M(C),13(11),1144,2,2,4,-,0.4,70.7,1,-,6.53,1.2,0.6,0.5,-,0.7,0.5,0.1,-,0.4,1.4,-,0.8,0.8,16.1,70.7,0.2,0.9,-
224,Oliver Sorg,Hannover,33," D(CLR),DMC,M(R)",18(1),1583,-,-,5,1,0.2,75.5,0.5,-,6.52,2.2,2.4,0.6,0.2,2.3,1.2,0.5,-,0.5,1.5,-,0.2,0.2,38.3,75.5,0.3,3.5,-
225,Ron-Robert Zieler,Stuttgart,35, GK,34,3060,-,-,3,-,-,56.0,0.3,1,6.52,0.1,-,-,-,1,0.1,-,1,0.1,-,-,-,-,32.0,56.0,-,8.9,-
226,Florent Muslija,Hannover,25, M(CL),6(11),676,2,-,1,-,1.2,79.0,-,-,6.51,0.9,0.2,0.3,-,0.1,0.2,-,-,0.9,0.9,0.1,0.9,0.9,16.8,79.0,0.3,0.9,-
227,Lukas Mühl,Nuernberg,27, D(C),31,2790,1,-,4,-,0.4,84.3,1.5,-,6.51,1.9,1.5,0.8,0.6,4.3,0.6,0.6,1,0.2,0.2,-,0.1,0.1,46.8,84.3,-,3.9,-
228,Kevin Möhwald,Werder Bremen,30, M(CR),7(16),863,3,1,2,-,0.9,81.7,0.5,-,6.5,0.7,0.7,0.7,-,0.6,0.7,-,-,0.4,1,-,0.4,0.4,21.2,81.7,-,0.9,-
229,Jean Zimmer,Fortuna Duesseldorf,30," D(R),M(R)",17(1),1439,1,2,2,-,0.5,71.0,0.3,1,6.5,0.9,0.6,0.6,-,1.3,0.6,0.1,-,0.4,1.3,-,0.7,0.7,25.5,71.0,1.4,1.4,0.1
230,Claudio Pizarro,Werder Bremen,45," AM(C),FW",3(23),677,5,2,1,-,1,69.9,1.4,-,6.49,0.3,-,0.7,-,0.3,0.1,-,-,0.3,0.3,0.2,0.5,0.5,10.0,69.9,0.1,0.3,-
231,Takashi Usami,Fortuna Duesseldorf,31, AM(LR),10(9),877,1,2,1,-,1.4,76.1,0.3,-,6.49,0.9,0.4,0.4,-,0.5,0.9,0.1,-,0.7,0.6,0.1,0.4,0.4,11.5,76.1,0.7,0.8,-
232,Mark Uth,Schalke,32," AM(CR),FW",15(5),1409,2,1,3,-,2,72.5,0.7,1,6.49,1,0.4,1.3,0.1,0.6,1,0.1,-,0.9,1.2,0.6,0.8,0.8,18.4,72.5,0.1,1.2,0.1
233,Dominik Kohr,Leverkusen,30," D(C),DMC",10(8),968,-,2,4,-,0.8,80.1,0.7,1,6.49,2.3,0.8,1.2,-,0.9,1.2,0.7,-,0.2,0.7,-,0.6,0.6,27.9,80.1,0.1,1.1,0.1
234,Andreas Beck,Stuttgart,37," D(LR),M(R)",21(3),1779,-,2,2,-,0.5,69.7,1.1,-,6.48,1.5,0.9,1,0.1,2,0.7,0.3,-,0.4,1.3,-,0.5,0.5,27.1,69.7,0.4,1.4,-
235,Florian Müller,Mainz,26, GK,24,2160,-,-,-,-,-,60.8,0.1,1,6.48,-,0.1,-,-,0.5,-,-,-,-,-,-,-,-,30.4,60.8,-,7.8,-
236,Mijat Gacinovic,Eintracht Frankfurt,29, M(CLR),16(13),1623,-,1,3,-,0.7,72.0,0.4,-,6.47,1.1,0.8,0.7,-,0.3,1.1,-,-,0.9,1.4,0.1,0.7,0.7,20.1,72.0,0.2,0.9,0.1
237,Anastasios Donis,Stuttgart,27," AM(CR),FW",11(13),961,5,2,4,-,1.3,80.1,0.4,2,6.45,0.6,0.2,0.9,-,-,0.3,-,-,0.8,0.5,0.6,0.5,0.5,6.7,80.1,0.1,0.2,-
238,Stefan Ilsanker,RBL,34," D(CR),DMC",10(9),928,-,-,5,1,0.2,78.6,1.9,-,6.44,1.4,0.9,1.1,0.5,2.3,0.5,0.1,-,0.1,0.5,-,0.1,0.1,24.1,78.6,-,2.1,-
239,Marcin Kaminski,Fortuna Duesseldorf,32, D(C),27,2430,-,1,1,-,0.3,84.0,1.8,-,6.44,0.7,1.4,0.3,0.5,3.8,0.1,0.4,-,-,0.3,-,-,-,43.1,84.0,0.1,3.8,-
240,Mikael Ishak,Nuernberg,31, FW,22(7),1920,4,3,1,-,1.3,69.9,1.2,-,6.44,0.3,0.1,0.8,-,0.3,0.4,0.1,-,0.6,1.1,0.5,0.7,0.7,14.1,69.9,0.1,0.3,-
241,Anthony Ujah,Mainz,33, FW,6(16),724,4,-,2,-,1.2,66.1,1.9,1,6.43,0.1,-,0.7,-,0.5,-,0.1,-,0.1,0.2,0.5,0.5,0.5,7.9,66.1,-,0.2,0.1
242,Patrick Erras,Nuernberg,29," D(C),DMC",13(6),1219,-,1,1,-,0.4,79.7,2.4,-,6.43,0.8,1.2,0.5,-,2.4,0.6,0.7,-,-,0.2,-,0.2,0.2,24.6,79.7,-,0.8,-
243,Sebastian Rudy,Schalke,34," D(R),M(CR)",17(4),1360,-,-,4,-,0.2,80.5,0.3,-,6.42,2.1,0.7,1.4,-,0.6,1.4,0.1,-,0.3,0.8,-,0.5,0.5,30.6,80.5,0.2,1.3,-
244,Johannes Eggestein,Werder Bremen,25," AM(CR),FW",12(11),1118,4,1,-,-,1.5,72.3,0.7,1,6.41,0.6,0.2,0.7,-,0.2,0.6,-,-,0.7,0.6,-,1.6,1.6,13.5,72.3,0.1,0.3,-
245,Alexander Esswein,Stuttgart,34," AM(CLR),FW",15(2),1259,-,-,3,-,1.7,71.2,0.9,-,6.4,1,0.7,1.1,-,0.8,0.9,-,-,0.5,1,0.6,1,1,22.9,71.2,0.8,0.9,0.1
246,Matthias Ostrzolek,Hannover,33," D(L),DMC,M(L)",16(2),1466,-,-,2,-,0.3,75.1,0.6,-,6.4,1.8,1.4,0.7,0.1,2.1,0.7,0.3,-,0.2,1.4,-,0.5,0.5,34.4,75.1,0.4,2.6,-
247,Maximilian Philipp,Borussia Dortmund,30," AM(CLR),FW",9(9),761,1,1,-,-,0.7,78.4,0.8,-,6.4,0.4,0.2,0.6,-,0.3,0.4,-,-,0.3,0.9,0.3,0.7,0.7,12.8,78.4,-,0.3,-
248,Guido Burgstaller,Schalke,35," AM(LR),FW",17(7),1524,4,-,4,-,1.8,64.2,1.4,-,6.4,0.5,0.1,1,-,0.4,0.2,-,-,0.3,1,1.2,1.3,1.3,11.9,64.2,0.1,0.2,-
249,Robert Bauer,Nuernberg,29," D(CLR),DMC,M(LR)",19(3),1724,-,-,3,1,0.4,76.7,0.6,-,6.39,2.2,1.3,0.9,0.1,3,0.9,0.2,-,0.2,0.8,-,0.3,0.3,27.3,76.7,0.4,1.2,-
250,Marvin Bakalorz,Hannover,34, M(C),16(9),1472,1,-,5,-,0.5,75.8,1.2,-,6.38,0.7,1.1,0.9,-,1.8,1.2,0.2,-,0.4,1,0.2,0.7,0.7,15.7,75.8,0.1,0.5,-
251,Kevin Wimmer,Hannover,31, D(CL),17(5),1679,-,-,5,-,0.1,80.8,1.3,-,6.38,1.1,1.9,0.9,0.6,2.7,0.5,1,-,-,0.2,-,-,-,47.0,80.8,-,4.8,-
252,Florian Niederlechner,Freiburg,33," AM(CR),FW",12(12),972,4,1,3,-,1.3,70.0,0.7,1,6.38,0.3,0.3,1,-,0.4,0.2,0.2,-,0.4,0.8,0.4,0.6,0.6,7.1,70.0,-,0.2,-
253,Sebastian Kerk,Nuernberg,30," AM(CLR),FW",17(4),1187,-,1,-,-,0.9,73.5,0.6,-,6.37,0.8,0.1,0.4,-,0.7,0.8,0.2,-,0.2,0.5,-,0.7,0.7,17.1,73.5,1.2,0.6,-
254,Miiko Albornoz,Hannover,33," D(L),M(L)",19(3),1660,1,3,3,1,0.5,75.3,0.5,-,6.37,2.1,0.8,1.5,0.1,1.4,1.1,0.1,-,0.3,1.7,-,0.8,0.8,32.4,75.3,0.8,1.9,-
255,Renato Sanches,Bayern,26, M(CR),4(13),567,1,1,1,1,1,90.8,0.1,-,6.36,0.3,0.2,0.6,-,0.1,0.4,-,-,1,0.7,0.1,0.5,0.5,19.9,90.8,0.4,0.8,-
256,Alexandru Maxim,Mainz,33," AM(CLR),FW",3(19),565,1,-,3,-,0.7,83.1,0.1,-,6.36,0.7,0.2,0.4,-,0.3,0.4,-,-,0.5,0.3,0.1,0.7,0.7,15.1,83.1,0.5,0.8,-
257,Matheus Cunha,RBL,24," AM(CL),FW",9(16),849,2,-,1,-,1.4,69.2,0.6,-,6.35,0.4,0.2,1.4,0.1,0.3,0.4,-,-,0.6,0.6,0.2,0.9,0.9,9.0,69.2,-,0.2,0.1
258,Virgil Misidjan,Nuernberg,30, AM(LR),17(6),1545,1,1,5,-,1,74.4,0.7,-,6.35,0.9,0.4,1.5,-,0.2,0.9,-,-,1.8,2.3,0.4,2,2,14.4,74.4,0.3,0.4,-
259,Manuel Neuer,Bayern,38, GK,26,2303,-,-,1,-,-,81.6,0.2,-,6.34,-,-,-,-,0.4,-,-,-,-,0.1,-,-,-,31.1,81.6,-,5.5,-
260,Yunus Malli,Wolfsburg,32," M(CLR),FW",5(16),689,1,1,-,-,0.4,77.7,0.3,-,6.34,0.7,0.2,0.3,-,-,0.4,-,-,0.4,0.3,0.1,0.6,0.6,15.1,77.7,0.5,0.4,-
261,Bobby Wood,Hannover,31," AM(C),FW",12(8),1186,3,1,1,-,0.9,78.7,1.3,-,6.33,0.7,0.2,0.9,-,0.3,0.2,-,-,0.3,0.7,0.2,2.9,2.9,14.4,78.7,0.1,0.3,0.1
262,Fabian Johnson,Borussia M.Gladbach,36," D(LR),M(CLR)",11(7),1010,1,-,1,-,0.2,80.1,0.6,-,6.32,0.7,0.6,0.2,0.1,0.7,0.1,0.2,-,0.1,0.8,0.2,0.4,0.4,27.9,80.1,0.1,0.6,-
263,Jean-Kévin Augustin,RBL,26," AM(R),FW",4(13),452,3,-,-,-,0.8,79.1,0.1,-,6.32,0.1,0.2,0.6,-,-,0.1,-,-,0.5,0.9,0.3,0.9,0.9,5.1,79.1,0.1,-,-
264,Jetro Willems,Eintracht Frankfurt,30," D(L),DMC,M(L)",7(16),720,-,1,2,1,0.2,71.0,0.4,-,6.31,0.9,0.4,0.3,-,0.4,0.3,0.2,-,0.3,0.3,-,0.7,0.7,11.3,71.0,0.6,0.7,-
265,Federico Palacios,Nuernberg,29," AM(CL),FW",9(8),941,2,-,1,-,0.4,81.7,0.5,-,6.31,1.2,0.5,0.5,-,0.1,0.6,-,-,0.6,0.5,0.2,1.3,1.3,17.4,81.7,-,0.3,0.1
266,Yuya Kubo,Nuernberg,30," M(CLR),FW",15(7),1363,1,-,2,-,1.3,73.4,0.5,-,6.31,1,0.5,1,-,0.1,1,-,-,0.5,1,0.2,1.3,1.3,17.8,73.4,0.1,1,-
267,Sergio Córdova,Augsburg,26," AM(CL),FW",3(17),516,3,-,1,-,0.7,75.0,1,-,6.29,0.5,0.2,0.8,-,0.3,0.2,-,-,0.5,1,0.2,1,1,5.8,75.0,-,0.2,-
268,Lucas Höler,Freiburg,29," AM(CLR),FW",11(15),1004,4,-,-,-,1,67.6,0.6,-,6.27,0.7,0.1,0.7,-,0.5,0.5,-,-,0.3,1,0.2,1,1,9.5,67.6,0.1,0.1,-
269,Erik Thommy,Stuttgart,29, M(CLR),6(13),793,1,1,2,1,1.3,79.4,0.4,-,6.19,0.3,0.7,0.4,-,0.1,0.3,0.1,-,0.4,0.9,0.3,0.9,0.9,14.1,79.4,0.6,0.5,0.1
