,player_name,team_number,Team,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
243,Conor Coady,31,Everton,30,D,24,2096,1,0.2,50.0,85.1,0.0,4.4,0.0,6.45,1,2,0,0.2,1.0,0,0.0,0.5,0.1,0.1,0.3,0.6,0.6,0.5,0.3,3.5,0.3,0.7,0
250,Jacob Murphy,23,Newcastle,28,D,36,1246,2,0.5,10.6,71.8,0.3,0.3,0.0,6.43,4,0,0,0.8,0.1,0,0.4,0.4,0.1,0.6,0.5,0.4,0.2,0.2,0.0,0.1,0.3,0.0,0
251,Mads Roerslev,189,Brentford,24,D,20,1103,0,0.4,13.2,64.6,0.3,0.6,0.1,6.43,0,0,0,0.2,0.4,0,0.2,0.2,0.0,0.5,0.7,1.1,0.5,0.2,0.1,1.6,0.9,0.3,0
252,Hugo Bueno,161,Wolves,20,D,21,1316,1,0.8,24.0,84.5,0.9,0.3,0.0,6.43,0,1,0,0.2,0.5,0,0.6,0.3,0.0,0.5,0.8,1.6,0.5,0.3,0.0,1.4,0.8,0.0,0
257,Weston McKennie,19,Leeds,24,D,19,1440,1,0.7,31.1,77.8,0.2,1.5,0.0,6.42,0,7,0,0.7,1.3,0,0.6,0.3,0.1,1.3,1.5,1.6,1.2,1.1,0.0,1.4,1.0,0.2,0
259,Emerson,29,West Ham,28,D,22,1323,0,0.6,26.5,81.6,0.3,0.6,0.0,6.42,1,2,0,0.5,0.8,0,0.3,0.7,0.0,0.5,0.5,1.2,0.7,0.6,0.1,1.3,0.5,0.2,0
260,Junior Firpo,19,Leeds,26,D,19,1368,1,0.4,26.4,73.1,0.3,0.5,0.0,6.42,1,5,1,0.1,0.9,1,0.3,0.4,0.0,0.5,0.5,2.5,1.3,1.3,0.3,1.5,1.2,0.4,0
262,Lucas Digne,24,Aston Villa,29,D,28,1501,0,0.6,25.3,78.6,0.7,1.0,0.0,6.41,1,5,0,0.3,0.9,0,0.1,0.8,0.1,0.4,0.6,1.1,0.6,0.7,0.2,1.4,0.5,0.2,1
266,Scott McKenna,174,Nottingham Forest,26,D,20,1574,0,0.4,35.0,79.3,0.1,1.9,0.0,6.39,0,4,0,0.1,1.9,0,0.3,0.2,0.0,0.1,0.1,0.6,0.6,0.4,0.4,4.2,0.2,0.7,0
267,Cheikhou Kouyaté,174,Nottingham Forest,33,D,21,880,0,0.3,11.7,75.5,0.0,0.6,0.0,6.38,1,3,0,0.3,0.9,0,0.3,0.6,0.0,0.4,0.7,1.4,0.5,1.0,0.0,1.1,0.2,0.1,0
278,James Milner,26,Liverpool,37,D,31,893,1,0.4,19.6,81.4,0.4,1.0,0.0,6.34,0,2,0,0.2,0.4,0,0.4,0.5,0.0,0.5,0.6,0.8,0.4,0.5,0.1,0.4,0.6,0.1,0
279,Takehiro Tomiyasu,13,Arsenal,24,D,21,656,1,0.2,19.6,82.5,0.2,0.7,0.0,6.34,0,2,0,0.1,0.8,0,0.0,0.1,0.0,0.2,0.3,1.3,0.7,0.3,0.2,0.7,0.2,0.0,0
284,Adam Smith,183,Bournemouth,32,D,37,2950,1,0.4,26.0,75.3,0.5,1.6,0.0,6.32,0,11,0,0.1,0.8,0,0.2,0.7,0.0,0.1,0.6,1.3,0.7,0.8,0.1,1.8,0.8,0.4,0
285,Leander Dendoncker,24,Aston Villa,28,D,20,690,0,0.3,14.0,88.2,0.0,0.4,0.0,6.31,0,0,0,0.1,0.5,0,0.2,0.1,0.0,0.2,0.4,1.0,0.5,0.1,0.0,0.6,0.5,0.2,0
290,Nathaniel Clyne,162,Crystal Palace,32,D,22,1642,0,0.3,30.0,80.8,0.2,0.8,0.0,6.29,0,3,0,0.0,0.3,0,0.2,0.4,0.0,0.1,0.5,1.2,0.9,0.5,0.1,1.2,0.4,0.2,0
292,Harry Toffolo,174,Nottingham Forest,27,D,19,935,0,0.3,15.3,65.3,0.3,0.3,0.0,6.28,0,2,0,0.3,0.7,0,0.2,0.3,0.0,0.3,0.5,0.9,0.5,0.5,0.1,1.6,0.2,0.4,0
298,Kieran Tierney,13,Arsenal,26,D,27,779,1,0.1,14.9,78.1,0.1,0.6,0.0,6.25,0,0,0,0.3,0.2,0,0.1,0.3,0.0,0.0,0.3,0.7,0.4,0.2,0.1,0.7,0.1,0.1,0
301,Tariq Lamptey,211,Brighton,22,D,20,443,0,0.2,11.6,86.2,0.3,0.2,0.1,6.21,0,1,0,0.3,0.1,0,0.4,0.7,0.0,0.1,0.8,0.6,0.4,0.3,0.0,0.1,0.1,0.2,0
