,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
800,Rodrigo De Paul,Atletico Madrid,29,AM,36,2155,3,1,7,0,0.7,81.9,0.5,5,6.8,1.5,0.6,1.3,0.0,0.4,0.8,0.1,0,0.7,1.6,0.0,0.9,0.9,35.8,81.9,0.9,2.8,0.3,0.7272727272727273
801,Antoine Griezmann,Atletico Madrid,33,AM,26,1709,3,4,3,0,1.7,80.7,1.2,0,6.8,1.2,0.3,0.7,0.0,0.6,0.8,0.0,0,0.7,1.0,0.4,0.9,0.9,25.3,80.7,0.2,0.7,0.1,0.7272727272727273
802,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,1.2,1.0,0.1,1.1,1.1,16.7,67.3,0.2,0.5,0.0,0.7272727272727273
803,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,1.2,1.0,0.1,1.1,1.1,14.0,73.7,0.0,0.6,0.1,0.7272727272727273
804,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,0.2,0.7,0.3,0.3,0.3,16.7,67.3,0.2,0.5,0.0,0.7272727272727273
805,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,0.2,0.7,0.3,0.3,0.3,14.0,73.7,0.0,0.6,0.1,0.7272727272727273
806,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,1.2,1.0,0.1,1.1,1.1,16.7,67.3,0.2,0.5,0.0,0.7272727272727273
807,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,1.2,1.0,0.1,1.1,1.1,14.0,73.7,0.0,0.6,0.1,0.7272727272727273
808,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,0.2,0.7,0.3,0.3,0.3,16.7,67.3,0.2,0.5,0.0,0.7272727272727273
809,Luis Suárez,Atletico Madrid,37,AM,35,1837,11,2,7,0,1.5,73.7,0.6,2,6.54,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,0.2,0.7,0.3,0.3,0.3,14.0,73.7,0.0,0.6,0.1,0.7272727272727273
810,Ángel Correa,Atletico Madrid,29,AM,36,1860,12,5,3,1,1.4,76.5,0.2,2,6.67,0.4,0.3,0.7,0.0,0.1,0.6,0.1,0,0.9,0.8,0.3,1.3,1.3,16.6,76.5,0.1,0.3,0.0,0.7272727272727273
811,Matheus Cunha,Atletico Madrid,24,AM,29,1053,6,4,3,0,1.3,71.0,0.7,0,6.53,0.7,0.2,0.8,0.0,0.3,0.5,0.1,0,0.2,0.9,0.0,0.4,0.4,7.1,71.0,0.1,0.1,0.1,0.7272727272727273
812,Adri Embarba,Espanyol,31,AM,32,1998,0,2,4,0,1.5,75.5,0.5,1,6.69,1.4,0.6,0.9,0.0,0.8,1.3,0.1,0,1.3,1.3,0.2,1.2,1.2,18.0,75.5,1.0,0.8,0.0,0.2
813,Javi Puado,Espanyol,25,AM,30,2258,4,1,5,0,1.3,83.7,0.4,1,6.54,0.8,0.4,0.8,0.0,0.7,0.8,0.1,0,1.0,0.8,0.2,1.1,1.1,20.3,83.7,0.1,0.4,0.1,0.2
814,Óscar Melendo,Espanyol,26,AM,21,999,0,0,0,0,0.4,91.1,0.3,0,6.37,0.5,0.0,0.4,0.0,0.4,0.5,0.0,0,0.7,1.8,0.0,0.6,0.6,20.3,91.1,0.0,0.6,0.1,0.2
815,Nico Melamed,Espanyol,23,AM,31,1102,2,0,3,1,0.6,87.6,0.3,0,6.27,0.5,0.2,0.8,0.0,0.1,0.7,0.1,0,0.7,1.2,0.1,0.6,0.6,13.3,87.6,0.2,0.6,0.0,0.2
816,Wu Lei,Espanyol,32,AM,23,461,1,0,0,0,0.3,69.9,0.3,0,6.13,0.1,0.2,0.2,0.0,0.1,0.2,0.0,0,0.0,0.2,0.2,0.0,0.0,3.6,69.9,0.0,0.1,0.0,0.2
817,Carles Aleñá,Getafe,26,AM,33,2344,1,2,6,1,1.4,81.5,0.4,0,6.44,0.8,0.5,1.5,0.0,0.3,1.2,0.1,0,0.5,1.1,0.0,1.0,1.0,24.8,81.5,0.4,1.3,0.0,0.14545454545454545
818,Sandro Ramírez,Getafe,28,AM,29,1477,3,0,7,0,1.7,79.2,0.5,0,6.31,0.2,0.1,1.1,0.0,0.1,0.4,0.1,0,0.4,1.6,0.4,0.6,0.6,11.8,79.2,0.1,0.4,0.0,0.14545454545454545
819,Jaime Mata,Getafe,35,AM,23,664,1,0,7,0,0.4,68.4,1.1,0,6.13,0.3,0.0,1.1,0.0,0.2,0.3,0.0,0,0.2,0.7,0.4,0.3,0.3,8.4,68.4,0.0,0.1,0.0,0.14545454545454545
820,Álvaro García,Rayo Vallecano,31,AM,36,3006,7,4,6,0,1.9,70.2,0.1,1,6.81,1.2,1.2,0.6,0.0,0.4,0.8,0.1,0,0.6,0.7,0.3,0.4,0.4,22.9,70.2,1.2,0.8,0.0,0.2
821,Isi Palazón,Rayo Vallecano,29,AM,34,2301,2,4,7,0,1.7,74.3,1.4,3,6.67,1.2,0.4,0.9,0.0,0.6,1.2,0.1,0,1.1,2.0,0.1,1.6,1.6,23.9,74.3,0.5,1.5,0.1,0.2
822,Randy Nteka,Rayo Vallecano,26,AM,34,1462,3,0,3,0,0.9,67.3,1.8,1,6.4,0.7,0.2,1.2,0.0,0.3,0.3,0.0,0,0.5,0.7,0.1,1.0,1.0,11.6,67.3,0.0,0.1,0.0,0.2
823,Bebé,Rayo Vallecano,33,AM,29,852,1,2,2,0,1.7,76.7,0.3,0,6.37,0.2,0.1,0.4,0.0,0.1,0.4,0.0,0,1.0,0.6,0.2,0.7,0.7,8.3,76.7,0.7,0.5,0.0,0.2
824,Gonçalo Guedes,Valencia,27,AM,36,2614,11,6,3,0,1.9,68.5,0.4,5,6.99,0.6,0.3,1.0,0.0,0.0,0.6,0.0,0,1.8,2.1,0.1,1.3,1.3,20.4,68.5,0.9,1.0,0.1,0.3090909090909091
825,Hugo Duro,Valencia,24,AM,30,1847,7,1,2,1,1.0,71.8,1.3,0,6.49,0.8,0.1,1.0,0.0,0.5,0.8,0.1,0,0.4,1.5,0.2,1.1,1.1,12.4,71.8,0.0,0.2,0.0,0.3090909090909091
826,Hélder Costa,Valencia,30,AM,22,1119,0,1,3,0,0.4,70.8,0.4,0,6.34,1.2,0.1,1.3,0.0,0.3,1.2,0.0,0,1.0,0.6,0.0,1.0,1.0,11.4,70.8,0.5,0.1,0.0,0.3090909090909091
827,Jorge de Frutos,Levante,27,AM,25,1766,4,7,4,0,1.8,70.5,0.3,2,6.7,1.3,0.5,1.6,0.0,0.4,1.6,0.0,0,1.4,0.8,0.5,0.6,0.6,16.4,70.5,0.7,0.7,0.0,0.07272727272727272
828,Érik Lamela,Sevilla,32,AM,20,1016,5,2,5,0,1.1,86.3,0.5,3,6.86,1.6,0.3,1.1,0.0,0.1,1.0,0.0,0,0.9,0.7,0.3,1.5,1.5,23.4,86.3,0.2,0.6,0.2,0.7090909090909091
829,Rubén García,Osasuna,30,AM,37,2399,1,6,1,0,0.9,77.9,0.8,3,6.7,1.2,0.6,1.0,0.0,0.4,0.9,0.1,0,0.6,0.8,0.2,0.5,0.5,28.0,77.9,1.8,1.4,0.0,0.2909090909090909
830,Chimy Ávila,Osasuna,30,AM,36,1875,6,1,7,1,1.8,60.0,1.4,1,6.46,0.5,0.4,0.9,0.0,0.4,0.4,0.1,0,0.5,1.1,0.4,0.6,0.6,12.9,60.0,0.6,0.6,0.0,0.2909090909090909
831,Kike Barja,Osasuna,27,AM,21,863,2,0,2,0,0.8,77.7,0.4,0,6.43,0.7,0.4,0.8,0.0,0.2,0.7,0.0,0,1.6,1.1,0.0,1.3,1.3,14.5,77.7,0.0,0.6,0.0,0.2909090909090909
832,Roberto Torres,Osasuna,35,AM,28,799,2,2,3,0,0.5,69.1,0.1,0,6.3,0.3,0.3,0.3,0.0,0.1,0.4,0.0,0,0.2,0.4,0.0,0.2,0.2,12.4,69.1,0.8,1.0,0.1,0.2909090909090909
833,Dani Rodríguez,Mallorca,35,AM,36,2841,3,3,7,0,1.2,78.6,1.1,1,6.73,1.5,0.6,1.8,0.0,0.5,0.9,0.1,0,1.7,1.9,0.1,2.3,2.3,24.6,78.6,0.3,0.8,0.1,0.14545454545454545
834,Takefusa Kubo,Mallorca,22,AM,28,1610,1,0,4,0,1.7,74.9,0.4,0,6.54,1.1,0.3,0.6,0.0,0.1,0.5,0.1,0,1.4,1.7,0.2,1.1,1.1,15.8,74.9,0.5,0.4,0.1,0.14545454545454545
835,Amath Ndiaye,Mallorca,27,AM,19,884,0,1,5,0,0.6,81.2,0.3,0,6.28,1.1,0.4,1.0,0.0,0.3,0.5,0.0,0,0.8,0.9,0.3,1.0,1.0,10.1,81.2,0.1,0.3,0.0,0.14545454545454545
836,Lucas Boyé,Elche,28,AM,24,1724,7,3,3,0,2.0,73.4,1.3,3,6.91,1.1,0.1,1.6,0.0,1.0,0.6,0.0,0,2.4,1.7,0.5,3.3,3.3,17.3,73.4,0.0,0.5,0.0,0.2
837,Pere Milla,Elche,31,AM,33,1640,8,3,5,0,0.9,72.4,1.0,2,6.51,0.6,0.2,0.5,0.0,0.6,1.1,0.0,0,0.5,1.5,0.3,1.0,1.0,14.8,72.4,0.1,0.4,0.1,0.2
838,Darwin Machís,Granada,31,AM,25,1381,4,2,2,0,1.5,71.4,0.5,1,6.73,0.9,0.6,0.8,0.0,0.5,0.6,0.0,0,1.4,1.2,0.2,0.9,0.9,14.1,71.4,0.6,0.7,0.0,0.12727272727272726
839,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,1.2,1.0,0.1,1.1,1.1,16.7,67.3,0.2,0.5,0.0,0.12727272727272726
840,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,1.2,1.0,0.1,1.1,1.1,14.0,73.7,0.0,0.6,0.1,0.12727272727272726
841,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,0.2,0.7,0.3,0.3,0.3,16.7,67.3,0.2,0.5,0.0,0.12727272727272726
842,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.7,0.2,1.1,0.0,0.6,0.5,0.1,0,0.2,0.7,0.3,0.3,0.3,14.0,73.7,0.0,0.6,0.1,0.12727272727272726
843,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,1.2,1.0,0.1,1.1,1.1,16.7,67.3,0.2,0.5,0.0,0.12727272727272726
844,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,1.2,1.0,0.1,1.1,1.1,14.0,73.7,0.0,0.6,0.1,0.12727272727272726
845,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,0.2,0.7,0.3,0.3,0.3,16.7,67.3,0.2,0.5,0.0,0.12727272727272726
846,Luis Suárez,Granada,26,AM,37,2857,8,4,6,0,2.3,67.3,1.5,2,6.68,0.2,0.0,0.6,0.0,0.4,0.2,0.0,0,0.2,0.7,0.3,0.3,0.3,14.0,73.7,0.0,0.6,0.1,0.12727272727272726
847,Iván Alejo,Cadiz,29,AM,20,1071,2,2,7,0,0.6,72.0,0.6,1,6.62,1.7,0.4,1.9,0.1,0.7,1.5,0.0,0,0.8,1.7,0.3,0.9,0.9,11.3,72.0,1.3,0.3,0.0,0.14545454545454545
848,Anthony Lozano,Cadiz,31,AM,31,1680,7,2,8,0,1.6,67.1,1.4,2,6.59,0.3,0.1,1.4,0.0,0.2,0.4,0.1,0,1.2,1.2,0.3,1.4,1.4,8.2,67.1,0.1,0.2,0.0,0.14545454545454545
849,Rubén Sobrino,Cadiz,31,AM,33,1856,4,1,4,0,1.0,73.6,1.2,1,6.5,0.8,0.6,1.4,0.0,0.5,0.9,0.0,0,1.0,1.0,0.1,1.0,1.0,14.4,73.6,0.1,0.4,0.0,0.14545454545454545
850,Salvi Sánchez,Cadiz,33,AM,23,1403,2,1,1,1,0.9,67.7,0.7,0,6.3,0.9,0.3,0.4,0.0,0.4,0.5,0.1,0,0.4,0.7,0.0,0.2,0.2,12.1,67.7,0.5,0.3,0.0,0.14545454545454545
851,Antoine Griezmann,Atletico Madrid,33,AM,38,2863,15,16,2,0,2.9,82.4,0.7,13,7.69,1.3,0.6,0.6,0.0,0.8,1.2,0.1,0,1.2,1.1,0.3,0.9,0.9,38.3,82.4,0.8,1.8,0.2,0.8253968253968254
852,Álvaro Morata,Atletico Madrid,31,AM,36,1906,13,2,4,0,2.0,64.5,1.6,2,6.85,0.4,0.0,1.1,0.0,0.6,0.1,0.1,0,0.6,1.6,0.7,0.7,0.7,11.5,64.5,0.0,0.3,0.0,0.8253968253968254
853,Rodrigo De Paul,Atletico Madrid,29,AM,30,1935,2,7,5,0,0.7,84.2,0.2,2,6.81,1.2,0.3,1.1,0.0,0.1,0.6,0.1,0,0.5,1.6,0.0,0.5,0.5,44.9,84.2,0.4,3.3,0.3,0.8253968253968254
854,Thomas Lemar,Atletico Madrid,28,AM,27,1259,1,3,1,0,0.5,88.4,0.2,0,6.63,1.1,0.3,0.3,0.0,0.4,0.7,0.1,0,0.8,0.6,0.1,0.7,0.7,28.1,88.4,0.4,1.0,0.1,0.8253968253968254
855,Ángel Correa,Atletico Madrid,29,AM,35,1449,9,1,2,1,1.2,81.1,0.1,2,6.5,0.3,0.3,0.5,0.0,0.1,0.3,0.0,0,0.7,0.6,0.4,0.9,0.9,14.1,81.1,0.1,0.3,0.1,0.8253968253968254
856,Vinícius Júnior,Real Madrid,23,AM,33,2833,10,9,10,1,2.3,80.6,0.1,4,7.35,0.9,0.2,1.4,0.0,0.0,0.8,0.0,0,3.4,3.7,0.7,1.8,1.8,32.1,80.6,0.2,0.9,0.1,0.8412698412698413
857,Rodrygo,Real Madrid,23,AM,34,2382,9,8,4,0,2.9,89.6,0.4,4,7.26,0.5,0.2,0.5,0.0,0.1,0.6,0.0,0,2.4,1.4,0.3,0.9,0.9,29.7,89.6,0.2,0.5,0.0,0.8412698412698413
858,Marco Asensio,Real Madrid,28,AM,31,1436,9,6,1,0,1.9,87.9,0.1,3,6.94,0.5,0.2,0.3,0.0,0.1,0.4,0.1,0,0.7,0.5,0.1,0.4,0.4,22.8,87.9,0.6,1.0,0.1,0.8412698412698413
859,Pedri,Barcelona,21,AM,26,1983,6,1,2,0,0.8,87.6,0.1,4,7.2,1.5,0.5,0.3,0.0,0.3,1.2,0.0,0,1.4,1.7,0.2,1.2,1.2,54.1,87.6,0.3,4.3,0.4,1.0
860,Ousmane Dembélé,Barcelona,26,AM,25,1416,5,7,4,0,2.0,83.4,0.2,3,7.14,0.8,0.0,0.6,0.0,0.0,0.4,0.0,0,2.1,0.8,0.2,0.7,0.7,29.4,83.4,0.9,0.9,0.2,1.0
861,Raphinha,Barcelona,27,AM,36,2087,7,7,8,0,2.2,79.9,0.4,6,7.04,0.8,0.4,0.6,0.0,0.3,0.6,0.0,0,1.3,1.0,0.4,0.7,0.7,29.0,79.9,1.2,1.7,0.2,1.0
862,Gavi,Barcelona,19,AM,36,2543,2,4,10,0,0.8,87.5,1.1,0,6.84,1.3,0.5,2.1,0.1,0.6,0.9,0.1,0,0.8,2.0,0.3,0.9,0.9,32.1,87.5,0.2,0.9,0.1,1.0
863,Ansu Fati,Barcelona,21,AM,36,1382,7,3,3,0,1.7,84.8,0.2,0,6.55,0.4,0.1,0.5,0.0,0.1,0.4,0.0,0,0.6,0.4,0.3,0.8,0.8,16.4,84.8,0.1,0.3,0.0,1.0
864,Ferran Torres,Barcelona,24,AM,33,1385,4,2,5,1,1.2,81.2,0.3,1,6.48,0.4,0.1,0.5,0.1,0.1,0.5,0.1,0,0.9,0.8,0.2,0.7,0.7,15.3,81.2,0.5,0.5,0.0,1.0
865,Martin Braithwaite,Espanyol,32,AM,31,2468,10,2,5,1,1.9,68.9,1.5,2,6.56,0.4,0.2,0.6,0.1,0.4,0.3,0.0,0,0.5,1.4,0.4,0.6,0.6,13.7,68.9,0.1,0.4,0.0,0.19047619047619047
866,Javi Puado,Espanyol,25,AM,37,2350,7,2,4,0,1.5,79.9,0.6,0,6.51,0.5,0.3,0.4,0.0,0.3,0.4,0.1,0,0.6,0.7,0.1,0.8,0.8,14.7,79.9,0.2,0.5,0.0,0.19047619047619047
867,Nico Melamed,Espanyol,23,AM,32,1251,1,2,4,0,1.0,84.1,0.4,0,6.36,0.6,0.2,0.8,0.0,0.0,0.6,0.0,0,0.6,1.0,0.1,0.8,0.8,12.6,84.1,0.3,0.3,0.0,0.19047619047619047
868,Takefusa Kubo,Real Sociedad,22,AM,35,2452,9,4,3,0,2.1,75.9,0.5,4,6.98,1.3,0.3,1.0,0.0,0.1,0.6,0.0,0,1.4,1.4,0.6,1.2,1.2,22.5,75.9,0.5,0.3,0.0,0.7301587301587301
869,Brais Méndez,Real Sociedad,27,AM,34,2418,8,4,6,0,1.8,82.4,0.7,2,6.93,1.7,0.4,1.8,0.0,0.4,1.2,0.1,0,0.4,1.6,0.1,0.9,0.9,34.6,82.4,1.0,1.6,0.2,0.7301587301587301
870,Alexander Sørloth,Real Sociedad,28,AM,34,2398,12,3,4,0,1.9,69.5,1.8,3,6.85,0.5,0.1,0.9,0.1,0.8,0.2,0.0,0,0.9,0.5,0.5,1.8,1.8,13.8,69.5,0.1,0.1,0.0,0.7301587301587301
871,Mohamed-Ali Cho,Real Sociedad,20,AM,19,580,1,2,1,0,1.2,73.9,0.3,1,6.47,0.7,0.1,0.6,0.0,0.1,0.3,0.0,0,0.8,0.6,0.2,0.5,0.5,7.1,73.9,0.5,0.1,0.0,0.7301587301587301
872,Mikel Oyarzabal,Real Sociedad,27,AM,23,1217,4,1,1,0,0.8,76.9,0.7,1,6.42,0.6,0.1,0.7,0.0,0.2,0.6,0.2,0,0.3,0.7,0.5,0.8,0.8,15.6,76.9,0.3,0.4,0.0,0.7301587301587301
873,Carlos Fernández,Real Sociedad,27,AM,24,626,1,0,6,0,0.9,65.3,1.0,0,6.25,0.3,0.0,0.7,0.0,0.2,0.6,0.0,0,0.5,0.6,0.4,0.5,0.5,6.1,65.3,0.0,0.0,0.0,0.7301587301587301
874,Dani Rodríguez,Mallorca,35,AM,35,2115,3,6,8,0,0.7,82.0,0.3,2,6.6,1.2,0.6,1.4,0.0,0.3,0.7,0.2,0,0.8,0.9,0.1,1.1,1.1,18.5,82.0,0.2,1.1,0.1,0.3968253968253968
875,Amath Ndiaye,Mallorca,27,AM,28,1220,2,0,2,1,0.8,74.1,0.3,0,6.29,1.0,0.2,1.3,0.1,0.1,0.3,0.0,0,0.5,0.9,0.3,0.8,0.8,9.8,74.1,0.1,0.3,0.0,0.3968253968253968
876,Borja Mayoral,Getafe,27,AM,35,2775,8,2,4,0,1.5,78.1,1.0,2,6.5,0.3,0.1,0.5,0.0,0.2,0.7,0.0,0,0.8,1.1,0.3,1.5,1.5,21.0,78.1,0.2,1.0,0.0,0.2698412698412698
877,Munir El Haddadi,Getafe,28,AM,28,1149,3,1,4,0,1.1,69.4,1.0,0,6.43,0.4,0.3,0.5,0.0,0.1,0.3,0.1,0,0.4,1.2,0.5,0.9,0.9,12.4,69.4,0.8,0.1,0.0,0.2698412698412698
878,Carles Aleñá,Getafe,26,AM,35,2127,2,2,10,1,0.9,78.6,0.4,1,6.25,0.5,0.1,1.7,0.0,0.4,0.8,0.0,0,0.7,1.4,0.1,0.7,0.7,21.7,78.6,0.3,1.4,0.0,0.2698412698412698
879,Jaime Mata,Getafe,35,AM,19,436,1,1,5,0,0.7,57.7,0.5,1,6.24,0.7,0.2,0.9,0.0,0.3,0.8,0.1,0,0.1,0.4,0.2,0.4,0.4,5.8,57.7,0.2,0.1,0.0,0.2698412698412698
880,Gerard Moreno,Villarreal,32,AM,21,1227,7,3,4,0,2.0,75.1,0.9,1,6.94,0.5,0.2,0.5,0.0,0.5,0.1,0.1,0,1.4,0.7,0.6,0.9,0.9,22.1,75.1,0.0,1.0,0.1,0.6190476190476191
881,Yeremy Pino,Villarreal,21,AM,36,2465,4,5,7,0,1.4,79.5,0.7,2,6.91,1.7,0.4,1.8,0.1,0.7,1.0,0.1,0,1.3,1.5,0.5,1.1,1.1,22.5,79.5,0.1,0.6,0.1,0.6190476190476191
882,Samuel Chukwueze,Villarreal,24,AM,37,2350,6,5,1,0,1.6,78.3,0.4,3,6.89,0.4,0.3,0.5,0.0,0.4,0.4,0.0,0,2.3,0.9,0.3,0.8,0.8,23.2,78.3,0.3,0.6,0.1,0.6190476190476191
883,Álex Baena,Villarreal,22,AM,35,1947,6,2,11,1,1.8,81.6,0.1,2,6.59,0.9,0.2,1.7,0.0,0.4,0.9,0.1,0,0.8,1.6,0.1,1.0,1.0,23.6,81.6,0.2,1.1,0.3,0.6190476190476191
884,Isi Palazón,Rayo Vallecano,29,AM,37,2990,9,5,4,0,2.5,78.9,0.8,3,7.05,1.2,0.5,1.0,0.0,0.7,1.1,0.1,0,1.4,2.8,0.2,1.8,1.8,31.4,78.9,1.5,1.4,0.1,0.38095238095238093
885,Álvaro García,Rayo Vallecano,31,AM,35,2890,5,5,7,0,1.5,71.6,0.3,4,6.82,1.4,1.0,1.0,0.0,0.5,0.6,0.1,0,0.6,0.9,0.3,0.5,0.5,23.3,71.6,0.9,0.6,0.0,0.38095238095238093
886,Salvi Sánchez,Rayo Vallecano,33,AM,24,475,0,0,2,0,0.4,65.8,0.2,0,6.09,0.5,0.1,0.3,0.0,0.0,0.3,0.0,0,0.1,0.4,0.1,0.3,0.3,6.3,65.8,0.3,0.2,0.0,0.38095238095238093
887,Valentín Castellanos,Girona,25,AM,35,2618,13,0,11,0,2.5,63.4,1.5,1,6.71,0.3,0.2,1.2,0.0,0.7,0.5,0.1,0,0.4,1.3,0.9,0.6,0.6,10.9,63.4,0.0,0.2,0.1,0.38095238095238093
888,Toni Villa,Girona,29,AM,24,896,1,3,2,0,0.7,81.9,0.1,2,6.47,1.0,0.3,0.5,0.0,0.0,0.5,0.0,0,1.0,0.8,0.3,0.9,0.9,12.4,81.9,0.3,0.2,0.0,0.38095238095238093
889,Reinier,Girona,22,AM,19,640,2,1,1,1,0.5,80.7,0.3,0,6.34,0.6,0.3,0.2,0.0,0.2,0.3,0.0,0,0.5,0.8,0.1,1.0,1.0,12.8,80.7,0.0,0.0,0.1,0.38095238095238093
890,Cristhian Stuani,Girona,37,AM,32,1078,9,0,8,0,1.1,74.4,0.7,0,6.33,0.4,0.1,1.2,0.0,0.2,0.3,0.0,0,0.0,0.7,0.2,0.2,0.2,5.1,74.4,0.0,0.1,0.0,0.38095238095238093
891,Rubén Sobrino,Cadiz,31,AM,33,2471,3,2,11,0,1.0,73.2,1.8,1,6.68,1.7,0.7,1.5,0.0,0.5,1.0,0.1,0,0.9,1.6,0.2,1.3,1.3,18.0,73.2,0.1,0.2,0.0,0.2698412698412698
892,Théo Bongonda,Cadiz,28,AM,31,1951,4,3,2,0,1.4,76.1,0.5,1,6.59,0.9,0.2,0.5,0.0,0.3,0.7,0.1,0,1.3,1.2,0.2,0.8,0.8,13.2,76.1,0.3,0.4,0.0,0.2698412698412698
893,Anthony Lozano,Cadiz,31,AM,28,1441,1,1,6,0,1.1,68.7,2.1,0,6.32,0.2,0.1,1.5,0.1,0.6,0.2,0.0,0,0.6,1.3,0.3,1.3,1.3,10.1,68.7,0.1,0.1,0.0,0.2698412698412698
894,Iván Alejo,Cadiz,29,AM,31,1304,0,1,11,1,0.7,66.9,0.8,0,6.22,1.0,0.2,1.2,0.0,0.3,0.6,0.1,0,0.4,1.4,0.1,0.7,0.7,8.7,66.9,0.9,0.2,0.0,0.2698412698412698
895,Ayoze Pérez,Real Betis,30,AM,19,1395,3,1,3,0,1.8,81.0,0.4,1,6.87,1.6,0.7,1.7,0.0,0.2,1.6,0.0,0,2.2,1.5,0.1,1.4,1.4,19.7,81.0,0.0,0.2,0.1,0.5555555555555556
896,Luiz Henrique,Real Betis,23,AM,33,1816,1,3,6,0,1.3,76.3,0.8,2,6.64,1.5,0.4,0.8,0.0,0.4,0.7,0.0,0,1.7,1.2,0.2,1.8,1.8,15.8,76.3,0.3,0.3,0.0,0.5555555555555556
897,Rodri,Real Betis,23,AM,30,1610,2,3,0,0,0.5,89.9,0.1,1,6.57,0.5,0.4,0.2,0.0,0.0,0.3,0.0,0,1.0,1.3,0.1,0.7,0.7,26.5,89.9,0.3,1.0,0.2,0.5555555555555556
898,Juanmi,Real Betis,30,AM,22,922,4,0,3,0,0.8,84.6,0.4,1,6.33,0.6,0.2,0.7,0.0,0.1,1.1,0.0,0,0.5,1.0,0.7,0.6,0.6,10.9,84.6,0.0,0.3,0.0,0.5555555555555556
899,Justin Kluivert,Valencia,25,AM,26,1452,6,0,4,0,1.7,78.7,0.3,2,6.66,0.7,0.3,0.9,0.0,0.1,0.2,0.0,0,1.2,0.7,0.4,0.8,0.8,12.5,78.7,0.6,0.3,0.0,0.2698412698412698
900,Samu Castillejo,Valencia,29,AM,25,1371,4,0,7,0,1.5,84.7,0.3,0,6.57,0.8,0.4,1.3,0.0,0.0,1.3,0.1,0,0.9,1.6,0.3,1.1,1.1,21.0,84.7,0.9,0.9,0.0,0.2698412698412698
901,Edinson Cavani,Valencia,37,AM,25,1463,5,2,6,0,1.4,75.6,0.8,0,6.42,0.3,0.1,0.7,0.0,0.4,0.5,0.1,0,0.2,0.3,0.6,0.4,0.4,13.9,75.6,0.0,0.7,0.1,0.2698412698412698
902,Hugo Duro,Valencia,24,AM,30,1375,1,1,5,0,1.1,73.9,1.1,0,6.19,0.5,0.1,0.7,0.0,0.2,0.3,0.0,0,0.1,1.2,0.1,0.6,0.6,9.1,73.9,0.0,0.1,0.0,0.2698412698412698
903,Iago Aspas,Celta Vigo,36,AM,37,2868,12,3,5,0,2.1,79.0,0.8,2,6.91,0.2,0.2,0.4,0.0,0.6,0.5,0.0,0,0.6,1.6,0.3,1.2,1.2,31.5,79.0,0.2,1.6,0.2,0.2857142857142857
904,Gabri Veiga,Celta Vigo,21,AM,36,2308,11,4,6,1,1.7,76.9,0.5,3,6.82,1.2,0.6,1.2,0.0,0.1,1.0,0.1,0,1.1,1.1,0.1,0.6,0.6,19.5,76.9,0.1,0.9,0.1,0.2857142857142857
