,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
253,Baptiste Santamaría,Angers,29,DM,28,2506,1,1,1,0,1.3,81.5,1.9,4,7.1,3.3,1.5,0.7,0.0,1.2,1.6,0.2,0,1.1,1.1,0.0,0.9,0.9,47.2,81.5,0.0,5.0,0.1,0.4727272727272727
254,Habib Maïga,Metz,28,DM,26,2271,1,2,7,0,1.1,83.5,1.5,1,7.0,3.3,1.3,1.8,0.0,1.5,1.5,0.2,0,1.7,1.0,0.0,1.1,1.1,47.3,83.5,0.3,2.4,0.0,0.38181818181818183
255,Kévin N'Doram,Metz,28,DM,20,1646,0,0,2,0,0.5,88.7,1.5,1,6.74,2.2,1.3,1.2,0.0,1.0,1.2,0.4,0,0.9,1.5,0.0,1.0,1.0,45.1,88.7,0.0,2.0,0.0,0.38181818181818183
256,Lucas Tousart,Lyon,27,DM,24,1762,2,2,5,0,1.2,84.9,1.9,1,6.9,2.4,1.3,1.5,0.1,1.0,1.6,0.3,0,0.6,0.8,0.0,0.4,0.4,38.9,84.9,0.1,1.7,0.0,0.4909090909090909
257,Haris Belkebla,Brest,30,DM,23,1816,0,0,4,0,0.3,86.2,0.6,0,6.66,1.9,2.3,1.3,0.0,0.8,0.8,0.2,0,0.8,1.4,0.0,0.8,0.8,36.8,86.2,0.0,2.0,0.0,0.38181818181818183
258,Ibrahima Diallo,Brest,25,DM,19,1563,0,1,2,0,0.3,86.0,0.8,0,6.66,2.0,1.2,0.9,0.1,0.8,0.9,0.1,0,1.4,1.2,0.0,1.2,1.2,44.8,86.0,0.0,3.0,0.1,0.38181818181818183
259,Abdoulaye Touré,Nantes,30,DM,27,2220,3,0,3,0,1.3,84.3,1.5,2,6.81,1.2,1.1,1.1,0.0,0.7,0.7,0.4,0,1.1,2.0,0.0,1.2,1.2,49.1,84.3,0.1,2.4,0.0,0.43636363636363634
260,Mehdi Abeid,Nantes,31,DM,25,1818,1,2,5,0,1.3,86.4,0.6,0,6.7,2.2,0.9,2.2,0.0,0.2,1.3,0.1,0,0.6,1.7,0.0,0.8,0.8,35.8,86.4,0.6,1.3,0.0,0.43636363636363634
261,Alexis Blin,Amiens,27,DM,24,1845,0,1,4,0,0.1,84.8,1.8,0,6.51,1.6,0.7,1.3,0.0,2.0,1.7,0.3,0,0.4,1.1,0.0,0.4,0.4,42.9,84.8,0.2,2.2,0.0,0.18181818181818182
262,Thomas Monconduit,Amiens,33,DM,19,1370,0,0,8,0,0.6,77.7,1.3,0,6.39,1.4,0.6,1.7,0.0,1.3,0.9,0.2,0,0.8,1.1,0.1,0.8,0.8,36.5,77.7,0.3,2.8,0.1,0.18181818181818182
263,Bongani Zungu,Amiens,31,DM,21,986,0,0,4,0,0.3,79.9,1.0,0,6.24,1.3,0.8,1.1,0.0,1.0,0.6,0.1,0,0.2,0.7,0.0,0.3,0.3,25.8,79.9,0.0,1.4,0.0,0.18181818181818182
264,Ibrahim Sangaré,Toulouse,26,DM,25,2177,0,1,8,0,0.9,78.7,1.8,1,6.77,3.4,1.6,1.9,0.0,1.9,1.6,0.4,0,1.2,1.0,0.0,1.0,1.0,50.6,78.7,0.1,3.6,0.0,0.0
265,William Vainqueur,Toulouse,35,DM,21,1724,0,0,8,0,0.8,89.6,1.0,0,6.67,3.2,1.4,2.0,0.0,1.0,1.8,0.2,0,1.0,0.9,0.0,0.9,0.9,46.3,89.6,0.1,1.7,0.0,0.0
266,Leandro Paredes,Paris Saint-Germain,29,DM,21,1308,1,2,5,1,1.1,90.9,0.5,1,6.7,1.4,0.8,1.1,0.0,0.6,1.0,0.2,0,0.2,0.8,0.0,0.3,0.3,69.6,90.9,0.0,3.7,0.1,0.9838709677419355
267,Joris Chotard,Montpellier,22,DM,29,1158,0,0,3,0,0.3,73.4,0.3,0,6.15,0.4,0.4,0.5,0.0,0.5,0.9,0.1,0,0.3,0.2,0.0,0.2,0.2,12.2,73.4,0.2,1.0,0.0,0.532258064516129
268,Bruno Guimarães,Lyon,26,DM,33,1760,3,1,6,0,0.8,90.5,0.3,1,6.81,2.3,0.4,1.0,0.0,0.4,1.0,0.1,0,0.8,1.1,0.0,0.5,0.5,43.3,90.5,0.1,2.3,0.1,0.8870967741935484
269,Boubakary Soumaré,Lille,25,DM,32,1916,0,1,3,0,0.3,86.9,0.9,0,6.76,1.4,1.2,0.7,0.0,0.7,0.5,0.2,0,0.9,0.5,0.0,0.7,0.7,48.5,86.9,0.0,2.4,0.0,1.0
270,Habib Maïga,Metz,28,DM,31,2698,1,3,9,0,0.8,82.7,1.3,1,6.89,2.6,1.6,2.1,0.0,1.0,1.4,0.2,0,1.1,1.2,0.1,1.1,1.1,44.7,82.7,0.1,2.4,0.0,0.41935483870967744
271,Jean-Eudes Aholou,Strasbourg,30,DM,27,2156,2,2,9,0,1.1,83.1,1.5,1,6.82,1.7,2.0,1.9,0.0,1.1,1.1,0.2,0,1.0,1.2,0.0,0.7,0.7,31.1,83.1,0.0,1.3,0.0,0.3387096774193548
272,Lamine Fomba,Nimes,26,DM,32,2176,1,1,8,0,0.8,80.9,1.0,1,6.57,2.1,1.8,1.4,0.0,1.1,1.1,0.6,0,0.4,0.5,0.0,1.3,1.3,21.8,80.9,0.0,0.8,0.0,0.22580645161290322
273,Andrés Cubas,Nimes,27,DM,27,2252,1,0,4,1,0.4,83.9,0.2,0,6.52,3.0,1.9,1.3,0.1,0.9,1.5,0.4,0,0.4,0.6,0.0,0.9,0.9,37.1,83.9,0.1,2.5,0.0,0.22580645161290322
274,Mattéo Ahlinvi,Nimes,24,DM,20,895,2,0,0,0,0.6,81.9,0.4,0,6.29,1.3,0.1,0.9,0.0,0.4,1.4,0.0,0,1.0,0.8,0.1,0.8,0.8,15.8,81.9,0.0,0.5,0.0,0.22580645161290322
275,Haris Belkebla,Brest,30,DM,35,2736,0,0,7,1,0.2,87.7,0.7,0,6.52,2.0,1.7,1.1,0.0,0.9,1.0,0.1,0,0.7,0.9,0.0,0.7,0.7,40.1,87.7,0.0,2.1,0.0,0.3225806451612903
276,Youssouf Fofana,Monaco,25,DM,35,2883,0,3,8,1,1.0,85.5,0.6,1,6.81,2.6,1.0,1.3,0.0,0.4,1.1,0.2,0,0.9,0.9,0.0,0.7,0.7,47.4,85.5,0.4,2.8,0.0,0.9193548387096774
277,Morgan Schneiderlin,Nice,34,DM,28,2197,0,0,7,1,0.4,88.8,1.4,0,6.72,1.8,1.9,1.5,0.0,1.6,1.2,0.4,0,0.5,0.4,0.0,0.3,0.3,57.3,88.8,0.0,3.2,0.0,0.5
278,Khéphren Thuram,Nice,23,DM,29,1493,2,0,3,0,0.3,88.0,0.6,1,6.47,1.1,0.6,1.1,0.0,0.7,0.6,0.3,0,0.8,0.3,0.0,0.3,0.3,33.1,88.0,0.0,1.6,0.0,0.5
279,Abdoulaye Touré,Nantes,30,DM,29,1686,2,2,2,0,0.9,85.1,1.1,0,6.5,1.0,0.8,0.7,0.0,0.6,0.6,0.1,0,0.7,1.0,0.0,0.6,0.6,32.3,85.1,0.1,1.2,0.1,0.3064516129032258
280,Pedro Chirivella,Nantes,26,DM,32,2284,0,2,4,0,0.3,83.7,0.3,0,6.37,0.8,1.3,0.7,0.0,0.5,1.1,0.1,0,0.2,0.5,0.0,0.4,0.4,38.1,83.7,0.1,2.3,0.0,0.3064516129032258
281,Yvan Neyou,Saint-Etienne,27,DM,31,2450,1,2,9,0,0.9,86.6,0.8,1,6.82,1.9,1.0,1.5,0.0,0.4,1.1,0.2,0,2.0,1.5,0.0,0.5,0.5,41.5,86.6,0.1,1.7,0.0,0.4032258064516129
282,Aïmen Moueffek,Saint-Etienne,23,DM,19,735,0,0,3,0,0.1,75.6,0.8,0,6.39,1.3,0.5,1.1,0.2,0.9,1.0,0.1,0,1.1,0.8,0.0,0.5,0.5,16.2,75.6,0.0,0.7,0.0,0.4032258064516129
283,Lucas Gourna-Douath,Saint-Etienne,20,DM,30,1320,0,0,8,0,0.2,87.3,0.5,0,6.27,1.1,0.8,1.2,0.0,0.5,0.4,0.0,0,0.3,0.9,0.0,0.5,0.5,20.2,87.3,0.0,0.7,0.0,0.4032258064516129
284,Pape Gueye,Marseille,25,DM,32,2058,2,0,9,1,0.5,84.2,1.4,0,6.55,1.5,1.5,1.5,0.1,0.9,0.9,0.2,0,0.2,1.4,0.0,0.5,0.5,42.9,84.2,0.1,2.1,0.0,0.6290322580645161
285,Cheick Doucouré,Lens,24,DM,33,2633,2,1,8,0,1.1,86.6,0.8,1,6.87,2.6,1.6,1.4,0.0,0.8,1.0,0.1,0,1.2,0.5,0.0,0.7,0.7,43.8,86.6,0.0,2.8,0.0,0.5806451612903226
286,Yannick Cahuzac,Lens,39,DM,30,2257,1,0,9,0,0.3,83.3,1.0,0,6.51,0.9,1.1,1.0,0.0,2.3,0.6,0.2,1,0.1,0.7,0.1,0.2,0.2,28.8,83.3,0.1,1.1,0.0,0.5806451612903226
287,Xavier Chavalerin,Reims,33,DM,30,2550,0,3,8,0,0.7,84.3,0.5,0,6.75,3.1,1.4,1.3,0.0,0.9,1.6,0.3,0,0.6,0.2,0.1,0.4,0.4,33.1,84.3,0.2,2.1,0.1,0.3387096774193548
288,Moreto Cassamá,Reims,26,DM,29,2043,1,1,8,3,0.4,88.4,0.2,0,6.49,1.7,1.2,1.0,0.0,1.1,0.8,0.2,0,0.9,0.9,0.0,0.4,0.4,47.4,88.4,0.3,4.6,0.0,0.3387096774193548
289,Laurent Abergel,Lorient,31,DM,38,2968,3,1,5,0,0.8,83.7,0.2,0,6.77,3.8,1.2,1.2,0.0,0.3,2.8,0.2,0,0.8,1.0,0.0,1.2,1.2,40.2,83.7,0.1,2.6,0.0,0.3387096774193548
290,Thomas Monconduit,Lorient,33,DM,27,1148,2,0,4,0,0.8,80.5,0.5,0,6.35,1.0,0.5,0.9,0.0,0.8,1.0,0.1,0,0.5,0.6,0.0,0.5,0.5,23.9,80.5,0.2,1.9,0.0,0.3387096774193548
291,Didier Ndong,Dijon,29,DM,29,2610,0,1,8,0,0.2,87.7,0.9,0,6.47,1.8,1.3,1.4,0.0,1.3,1.6,0.2,0,0.8,0.6,0.0,0.6,0.6,51.1,87.7,0.1,3.8,0.1,0.0
292,Pape Cheikh,Dijon,26,DM,21,1094,0,0,5,0,0.3,85.5,0.4,0,6.27,1.1,0.3,2.0,0.0,0.2,1.0,0.1,0,0.7,1.1,0.0,0.4,0.4,28.6,85.5,0.0,0.9,0.0,0.0
293,Baptiste Santamaría,Rennes,29,DM,34,2520,2,1,7,0,1.0,87.0,2.2,0,6.83,1.5,0.9,1.0,0.0,1.1,0.6,0.4,0,0.5,0.6,0.0,0.5,0.5,44.9,87.0,0.1,3.6,0.0,0.6363636363636364
294,Pape Gueye,Marseille,25,DM,28,1528,0,1,7,0,1.1,88.4,0.8,1,6.5,1.4,0.9,1.0,0.0,0.5,0.5,0.1,0,0.1,1.4,0.1,0.6,0.6,34.3,88.4,0.0,1.9,0.0,0.7272727272727273
295,Joris Chotard,Montpellier,22,DM,36,2942,1,1,5,0,0.5,84.9,0.6,0,6.53,1.6,1.2,0.8,0.1,1.6,1.2,0.4,0,0.2,0.3,0.0,0.1,0.1,35.0,84.9,0.2,2.2,0.0,0.21818181818181817
296,Léo Leroy,Montpellier,24,DM,24,620,0,0,3,0,0.3,80.3,0.5,0,6.21,1.3,0.3,1.0,0.0,0.3,0.9,0.2,0,0.3,0.2,0.0,0.3,0.3,13.3,80.3,0.0,0.4,0.0,0.21818181818181817
297,Youssouf Fofana,Monaco,25,DM,33,2187,0,4,4,0,0.9,76.3,0.4,0,6.72,2.1,1.0,1.0,0.0,0.6,0.8,0.2,0,1.2,0.8,0.0,1.0,1.0,35.4,76.3,0.1,1.6,0.1,0.6909090909090909
298,Bruno Guimarães,Lyon,26,DM,20,1642,0,3,2,0,0.6,88.0,0.6,3,7.21,2.5,1.1,1.6,0.1,0.4,1.8,0.2,0,1.9,3.0,0.1,1.4,1.4,66.5,88.0,0.3,4.7,0.3,0.5636363636363636
299,Cheick Doucouré,Lens,24,DM,34,2948,1,4,7,1,0.9,87.5,0.6,2,6.94,2.2,2.0,1.2,0.0,0.7,1.3,0.2,0,0.7,0.7,0.0,0.9,0.9,55.7,87.5,0.0,2.4,0.2,0.5636363636363636
300,Lucien Agoumé,Brest,22,DM,27,1869,0,0,6,0,0.6,84.6,1.0,1,6.67,1.9,1.9,1.1,0.0,0.9,0.8,0.3,0,0.8,0.5,0.0,0.6,0.6,36.6,84.6,0.0,2.9,0.0,0.3090909090909091
301,Haris Belkebla,Brest,30,DM,31,2312,0,0,2,0,0.1,84.3,0.7,0,6.64,1.5,1.5,0.9,0.0,0.9,0.7,0.2,0,1.0,1.3,0.0,0.6,0.6,31.2,84.3,0.2,1.9,0.0,0.3090909090909091
302,Hugo Magnetti,Brest,25,DM,28,1462,0,1,4,0,0.6,84.8,0.2,0,6.45,1.8,0.9,0.9,0.0,0.4,1.0,0.1,0,0.5,0.7,0.0,0.5,0.5,24.0,84.8,0.1,1.6,0.0,0.3090909090909091
303,Pedro Chirivella,Nantes,26,DM,31,2647,3,1,6,0,0.7,85.2,0.3,2,6.69,1.6,1.2,0.7,0.0,0.4,1.5,0.1,0,0.3,0.8,0.0,0.3,0.3,54.9,85.2,0.1,5.4,0.1,0.43636363636363634
304,Khéphren Thuram,Nice,23,DM,36,1897,4,2,4,0,0.6,86.4,0.6,1,6.65,0.9,0.8,0.9,0.0,0.5,0.5,0.3,0,0.9,0.4,0.0,0.6,0.6,31.0,86.4,0.0,1.2,0.1,0.6363636363636364
305,Morgan Schneiderlin,Nice,34,DM,20,639,0,1,1,1,0.1,85.5,0.6,0,6.4,1.1,1.0,0.8,0.1,0.9,0.4,0.1,0,0.2,0.2,0.0,0.3,0.3,20.0,85.5,0.1,0.8,0.0,0.6363636363636364
306,Jean-Eudes Aholou,Strasbourg,30,DM,25,1002,1,1,2,0,0.7,83.0,0.6,0,6.39,0.6,0.8,0.8,0.0,0.3,0.6,0.0,0,0.4,0.8,0.0,0.4,0.4,16.2,83.0,0.1,0.3,0.0,0.5818181818181818
307,Kévin N'Doram,Metz,28,DM,19,1239,0,0,5,0,0.4,84.2,0.8,0,6.27,0.5,1.0,1.2,0.1,1.1,0.9,0.3,0,0.3,0.7,0.0,0.4,0.4,27.3,84.2,0.0,2.1,0.1,0.0
308,Amadou Onana,Lille,22,DM,32,1352,1,0,2,1,0.5,83.3,0.8,1,6.52,1.5,0.9,1.0,0.0,0.6,0.2,0.1,0,0.4,0.8,0.1,0.3,0.3,19.3,83.3,0.0,1.1,0.1,0.43636363636363634
309,Rominigue Kouamé,Troyes,27,DM,34,2977,1,2,5,0,1.1,88.2,0.5,1,6.8,1.4,1.4,1.3,0.0,0.6,1.1,0.1,0,1.9,1.9,0.0,0.9,0.9,45.4,88.2,0.1,1.5,0.1,0.12727272727272726
310,Xavier Chavalerin,Troyes,33,DM,34,2724,5,2,4,0,0.9,80.1,0.4,2,6.61,1.4,1.1,0.9,0.0,0.9,1.3,0.1,0,0.4,0.4,0.2,0.4,0.4,27.9,80.1,0.4,1.5,0.1,0.12727272727272726
311,Azor Matusiwa,Reims,26,DM,29,2469,1,1,6,1,0.3,83.7,0.9,1,6.84,2.0,2.1,1.0,0.0,1.3,1.0,0.7,0,0.5,1.0,0.0,0.3,0.3,40.6,83.7,0.0,3.4,0.0,0.2727272727272727
312,Dion Lopy,Reims,22,DM,26,1647,0,0,4,0,0.6,87.0,0.5,0,6.42,2.0,0.8,1.5,0.0,0.6,1.2,0.2,0,0.7,0.7,0.0,1.0,1.0,23.7,87.0,0.0,1.9,0.0,0.2727272727272727
313,Lucas Gourna-Douath,Saint-Etienne,20,DM,31,1808,1,0,7,0,0.4,88.5,0.4,0,6.28,1.5,0.4,1.2,0.0,0.3,0.5,0.1,0,0.5,0.9,0.0,0.7,0.7,27.0,88.5,0.0,1.4,0.0,0.01818181818181818
314,Laurent Abergel,Lorient,31,DM,34,2963,0,3,9,0,0.9,82.4,0.3,0,6.78,3.2,1.6,1.2,0.0,0.3,2.8,0.0,0,1.1,2.0,0.0,1.2,1.2,47.2,82.4,0.3,2.9,0.1,0.09090909090909091
315,Thomas Monconduit,Lorient,33,DM,34,2254,3,2,5,0,1.1,79.8,1.0,4,6.71,1.2,0.6,1.4,0.0,1.4,1.1,0.3,0,0.8,1.0,0.0,0.4,0.4,36.1,79.8,0.4,3.3,0.0,0.09090909090909091
316,Johan Gastien,Clermont Foot,36,DM,32,2752,0,1,8,2,0.8,83.4,0.7,1,6.64,1.8,1.7,0.9,0.0,1.5,1.5,0.3,1,0.4,1.0,0.0,0.6,0.6,79.8,83.4,0.5,9.3,0.0,0.09090909090909091
317,Salis Abdul Samed,Clermont Foot,24,DM,31,2472,1,0,9,2,0.6,91.0,0.6,0,6.43,1.4,1.4,1.4,0.0,0.4,1.2,0.0,0,0.8,1.2,0.0,1.0,1.0,54.2,91.0,0.0,1.8,0.0,0.09090909090909091
318,Jean Onana,Bordeaux,24,DM,23,1846,3,2,3,1,0.9,81.8,2.0,3,6.81,3.0,1.6,1.7,0.0,0.9,2.2,0.2,0,0.7,1.6,0.0,0.9,0.9,45.6,81.8,0.1,3.9,0.3,0.0
319,Warren Zaïre-Emery,Paris Saint-Germain,18,DM,26,919,2,0,1,0,0.3,92.0,0.1,0,6.31,0.7,0.5,0.3,0.1,0.4,0.8,0.0,0,0.6,0.2,0.1,0.5,0.5,22.7,92.0,0.0,0.2,0.0,1.0
320,Johann Lepenant,Lyon,21,DM,31,1935,1,2,4,0,0.6,89.9,0.5,0,6.49,1.9,0.9,1.1,0.0,0.5,1.7,0.2,0,0.7,0.8,0.0,0.9,0.9,41.5,89.9,0.0,1.8,0.0,0.6567164179104478
321,Carlos Baleba,Lille,20,DM,19,472,0,0,3,1,0.6,83.6,0.4,0,6.27,0.7,0.1,0.7,0.1,0.2,0.3,0.2,0,0.8,0.9,0.0,0.9,0.9,15.7,83.6,0.0,1.3,0.0,0.7313432835820896
322,Joris Chotard,Montpellier,22,DM,35,2461,0,6,4,0,0.3,81.3,0.4,1,6.67,1.8,1.1,0.9,0.1,1.0,1.1,0.3,0,0.4,0.5,0.1,0.3,0.3,30.1,81.3,0.3,2.1,0.1,0.47761194029850745
323,Léo Leroy,Montpellier,24,DM,27,1189,0,0,7,0,0.7,76.2,0.9,0,6.45,2.0,0.5,1.4,0.0,0.3,1.0,0.1,0,0.4,0.7,0.0,0.5,0.5,18.7,76.2,0.1,1.0,0.0,0.47761194029850745
324,Laurent Abergel,Lorient,31,DM,29,2351,0,1,5,1,0.4,88.7,0.3,0,6.72,3.2,1.2,1.0,0.0,1.2,1.8,0.3,0,0.8,1.0,0.0,0.7,0.7,50.8,88.7,0.0,2.3,0.2,0.5522388059701493
325,Bonke Innocent,Lorient,28,DM,25,1183,0,1,5,0,0.2,89.2,0.4,0,6.34,1.1,1.0,1.5,0.0,1.2,1.0,0.2,0,0.2,0.4,0.0,0.2,0.2,23.0,89.2,0.0,0.7,0.0,0.5522388059701493
326,Baptiste Santamaría,Rennes,29,DM,25,1815,2,0,2,0,0.8,85.5,2.4,1,6.84,1.6,0.8,0.9,0.0,0.9,0.8,0.2,0,0.4,0.8,0.0,0.4,0.4,52.3,85.5,0.0,3.9,0.0,0.746268656716418
327,Lesley Ugochukwu,Rennes,20,DM,26,1330,0,1,3,1,0.2,87.6,0.6,0,6.48,1.4,0.8,1.1,0.0,0.6,0.3,0.4,0,0.5,0.5,0.0,0.4,0.4,24.8,87.6,0.0,1.2,0.0,0.746268656716418
328,Salis Abdul Samed,Lens,24,DM,33,2897,1,1,6,1,0.4,92.6,0.4,0,6.79,1.4,1.1,2.2,0.0,0.7,0.7,0.3,1,0.9,1.2,0.0,1.0,1.0,59.4,92.6,0.1,1.4,0.2,0.9850746268656716
329,Jean Onana,Lens,24,DM,21,807,0,0,3,0,0.4,87.0,0.4,0,6.5,1.3,0.9,0.3,0.0,1.0,0.6,0.2,0,0.3,0.5,0.1,0.4,0.4,22.4,87.0,0.0,0.9,0.0,0.9850746268656716
330,Khéphren Thuram,Nice,23,DM,35,2560,2,4,3,0,1.1,86.9,0.5,1,6.91,1.5,1.1,0.9,0.0,0.9,0.7,0.4,0,1.3,0.5,0.1,1.0,1.0,37.7,86.9,0.1,1.2,0.1,0.5970149253731343
331,Youssouf Fofana,Monaco,25,DM,36,3089,2,2,1,2,1.2,82.5,0.6,0,6.89,2.3,1.6,1.4,0.0,0.9,1.0,0.2,1,1.3,1.1,0.1,1.1,1.1,47.7,82.5,0.0,2.6,0.2,0.7014925373134329
332,Mohamed Camara,Monaco,24,DM,29,2200,0,3,6,1,0.9,87.6,0.5,1,6.78,2.9,0.9,1.6,0.1,0.4,1.5,0.2,0,0.8,2.0,0.0,0.9,0.9,43.8,87.6,0.1,3.4,0.1,0.7014925373134329
333,Eliot Matazo,Monaco,22,DM,23,1176,1,0,2,0,0.2,81.8,0.4,0,6.29,1.1,0.7,0.8,0.0,0.4,0.7,0.2,0,0.2,0.5,0.0,0.5,0.5,21.2,81.8,0.0,1.5,0.0,0.7014925373134329
334,Pedro Chirivella,Nantes,26,DM,26,2042,0,1,1,0,0.6,86.6,0.3,0,6.52,1.3,0.8,0.8,0.0,0.2,1.0,0.0,0,0.3,0.7,0.0,0.2,0.2,51.5,86.6,0.0,4.7,0.0,0.26865671641791045
335,Branco van den Boomen,Toulouse,28,DM,35,2893,5,8,6,0,1.5,83.0,0.2,1,7.08,2.0,0.3,0.9,0.0,0.7,1.5,0.1,0,0.5,0.5,0.1,0.3,0.3,54.2,83.0,2.5,7.3,0.2,0.44776119402985076
336,Jean-Eudes Aholou,Strasbourg,30,DM,30,1301,3,1,4,1,0.7,76.1,0.9,1,6.43,1.1,0.8,1.3,0.0,0.4,0.6,0.0,0,0.5,0.8,0.0,0.5,0.5,19.5,76.1,0.0,1.0,0.1,0.3283582089552239
337,Haris Belkebla,Brest,30,DM,38,2658,2,0,3,0,0.3,85.5,0.5,0,6.5,2.1,1.4,0.9,0.1,0.4,1.1,0.2,0,0.3,1.3,0.0,0.7,0.7,31.7,85.5,0.1,1.4,0.0,0.3880597014925373
338,Hugo Magnetti,Brest,25,DM,32,1688,1,2,2,0,0.5,84.8,0.2,0,6.46,1.3,0.8,0.5,0.0,0.4,1.3,0.0,0,0.7,0.8,0.0,0.5,0.5,22.8,84.8,0.2,1.6,0.0,0.3880597014925373
339,Azor Matusiwa,Reims,26,DM,30,2492,0,0,4,0,0.4,85.7,1.1,0,6.89,2.2,1.5,1.4,0.0,1.6,0.8,0.4,0,0.5,1.1,0.0,0.4,0.4,53.3,85.7,0.0,3.8,0.0,0.4925373134328358
340,Jens Cajuste,Reims,24,DM,31,1529,3,1,7,1,0.9,82.8,0.4,0,6.61,1.5,0.6,1.1,0.1,0.7,0.7,0.2,0,1.3,0.9,0.0,0.7,0.7,23.5,82.8,0.0,1.5,0.0,0.4925373134328358
341,Dion Lopy,Reims,22,DM,29,1377,0,1,4,2,0.6,85.5,0.6,0,6.43,1.6,0.8,1.1,0.0,0.6,1.3,0.1,0,0.6,0.9,0.0,0.6,0.6,25.2,85.5,0.0,2.1,0.0,0.4925373134328358
342,Johan Gastien,Clermont Foot,36,DM,31,2607,4,3,7,0,0.6,84.7,0.3,2,6.79,2.0,1.2,0.6,0.1,0.7,2.4,0.2,0,0.3,1.1,0.0,0.4,0.4,65.3,84.7,0.7,5.3,0.1,0.6119402985074627
343,Rominigue Kouamé,Troyes,27,DM,32,2669,1,1,9,0,0.8,89.1,0.7,1,6.77,1.4,1.5,1.6,0.0,1.4,0.8,0.3,0,1.6,1.5,0.0,0.8,0.8,43.6,89.1,0.1,2.3,0.1,0.08955223880597014
344,Xavier Chavalerin,Troyes,33,DM,34,2422,4,2,3,0,0.8,83.7,0.5,0,6.62,2.4,1.2,0.9,0.0,0.6,1.3,0.2,0,0.3,0.4,0.1,0.4,0.4,30.0,83.7,0.3,1.3,0.1,0.08955223880597014
345,Birama Touré,Auxerre,31,DM,38,3405,2,0,3,0,0.7,81.1,1.5,0,6.59,2.1,1.8,1.3,0.0,1.2,1.6,0.2,0,0.3,0.6,0.0,0.4,0.4,39.9,81.1,0.1,3.5,0.0,0.2537313432835821
346,Remo Freuler,Atalanta,32,DM,35,3030,2,6,4,0,0.9,88.2,1.0,0,7.02,2.4,1.1,1.2,0.1,1.1,1.2,0.3,0,0.7,2.1,0.0,1.1,1.1,62.9,88.2,0.1,2.1,0.1,0.7123287671232876
347,Tiémoué Bakayoko,AC Milan,29,DM,31,2301,1,1,5,1,0.8,86.6,2.4,4,7.15,2.3,1.6,1.4,0.0,1.4,1.1,0.2,0,2.0,2.3,0.0,1.4,1.4,42.9,86.6,0.0,1.3,0.0,0.6986301369863014
348,Rolando Mandragora,Udinese,26,DM,35,2921,3,2,8,1,1.3,84.4,1.5,0,6.73,1.9,1.2,1.3,0.0,1.5,1.3,0.3,0,0.1,1.1,0.0,0.4,0.4,32.3,84.4,0.4,1.6,0.0,0.3561643835616438
349,Filip Bradaric,Cagliari,32,DM,27,1494,0,1,5,0,0.5,85.9,0.9,0,6.42,1.0,1.4,0.9,0.0,1.7,0.4,0.1,1,0.0,0.3,0.0,0.4,0.4,38.0,85.9,0.1,2.4,0.1,0.3287671232876712
350,Allan,Napoli,33,DM,33,2614,1,3,10,0,0.8,89.6,0.4,2,7.13,3.2,1.1,1.5,0.0,0.8,2.2,0.4,0,1.2,1.9,0.0,1.3,1.3,66.2,89.6,0.1,3.2,0.1,0.8493150684931506
351,Esteban Rolón,Genoa,29,DM,19,1043,0,0,9,0,0.4,77.2,0.5,0,6.42,2.4,0.8,1.5,0.0,0.4,1.3,0.1,0,0.6,0.9,0.0,0.9,0.9,18.9,77.2,0.0,0.7,0.0,0.2876712328767123
352,Erick Pulgar,Bologna,30,DM,28,2363,6,2,6,1,1.2,83.9,1.6,3,7.11,2.3,1.8,1.1,0.1,1.8,1.8,0.2,1,0.4,1.2,0.0,0.7,0.7,51.4,83.9,1.2,3.6,0.0,0.3698630136986301
353,Roberto Gagliardini,Inter,30,DM,19,1085,5,0,4,0,1.3,87.4,1.9,2,6.96,1.2,0.8,1.5,0.0,0.9,0.9,0.2,0,0.3,1.0,0.1,0.5,0.5,41.8,87.4,0.1,1.2,0.1,0.7123287671232876
354,Pasquale Schiattarella,SPAL 2013,36,DM,28,1843,0,4,10,0,0.5,86.8,0.7,0,6.59,1.5,0.8,1.2,0.0,0.9,0.9,0.2,0,0.4,1.8,0.0,0.7,0.7,47.0,86.8,0.8,1.9,0.0,0.3424657534246575
355,Matteo Scozzarella,Parma Calcio 1913,35,DM,22,1469,0,3,8,0,0.4,82.4,0.2,0,6.5,0.8,1.0,1.2,0.0,1.4,1.1,0.4,0,0.3,0.5,0.0,0.2,0.2,28.4,82.4,0.7,3.0,0.1,0.3287671232876712
356,Alfred Duncan,Sassuolo,31,DM,26,1852,4,4,7,1,1.0,81.6,0.6,0,6.66,1.3,0.6,1.4,0.2,0.7,1.1,0.2,0,0.7,0.8,0.1,1.2,1.2,31.4,81.6,0.2,1.4,0.1,0.3561643835616438
357,Francesco Magnanelli,Sassuolo,39,DM,26,1859,0,0,3,1,0.3,88.5,0.7,1,6.49,2.0,0.9,1.4,0.0,1.3,1.0,0.2,0,0.3,1.5,0.0,0.2,0.2,50.7,88.5,0.0,2.8,0.0,0.3561643835616438
