,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
718,Adrián López,Osasuna,36,M,26,1454,2,0,0,0,0.7,71.5,1.7,0,6.45,0.3,0.2,0.3,0.0,0.3,0.7,0.1,0,0.9,0.2,0.2,0.9,0.9,18.7,71.5,0.1,0.3,0.0,0.43548387096774194
719,Darko Brasanac,Osasuna,32,M,31,2251,0,1,8,0,0.7,73.6,1.5,0,6.43,1.5,0.6,1.8,0.1,0.6,0.8,0.1,0,0.3,0.7,0.1,0.6,0.6,24.1,73.6,0.1,0.6,0.0,0.43548387096774194
720,Rafinha,Celta Vigo,32,M,29,2121,4,1,5,0,1.1,87.1,0.9,4,7.13,2.4,1.1,1.2,0.0,0.7,1.4,0.1,0,2.1,3.4,0.1,1.7,1.7,44.1,87.1,0.1,1.8,0.2,0.1935483870967742
721,Denis Suárez,Celta Vigo,30,M,26,1636,1,5,3,0,0.7,80.9,0.2,1,6.86,0.8,0.5,0.8,0.0,0.3,1.0,0.0,0,2.3,1.2,0.0,1.7,1.7,29.3,80.9,1.0,0.9,0.0,0.1935483870967742
722,Dani Parejo,Valencia,35,M,35,3030,8,3,4,1,1.0,86.3,0.5,6,7.01,1.9,0.6,0.7,0.0,0.5,2.0,0.3,0,1.1,2.6,0.1,0.9,0.9,64.1,86.3,1.4,6.0,0.1,0.45161290322580644
723,Rodrigo,Valencia,33,M,27,1889,4,7,2,1,1.5,76.7,1.1,0,6.76,0.4,0.3,0.7,0.0,0.5,0.8,0.0,0,0.8,1.0,0.3,0.9,0.9,22.2,76.7,0.3,1.1,0.1,0.45161290322580644
724,Francis Coquelin,Valencia,32,M,26,1908,0,0,6,1,0.3,89.7,0.9,0,6.56,1.4,1.5,1.3,0.0,1.0,0.8,0.3,0,0.8,1.1,0.1,1.0,1.0,38.2,89.7,0.0,2.8,0.0,0.45161290322580644
725,Carlos Soler,Valencia,27,M,28,2075,2,0,4,0,0.6,80.5,0.7,0,6.39,0.8,0.3,0.8,0.0,0.3,1.1,0.2,0,0.5,0.9,0.0,0.6,0.6,25.1,80.5,0.3,1.2,0.0,0.45161290322580644
726,José Campaña,Levante,30,M,37,3160,2,7,2,1,1.2,81.4,1.2,1,7.0,1.0,1.2,0.8,0.0,1.0,1.1,0.1,0,1.7,1.6,0.1,0.9,0.9,52.7,81.4,1.1,2.8,0.1,0.3870967741935484
727,Rubén Rochina,Levante,33,M,28,1887,4,4,5,0,2.1,76.1,0.8,4,6.86,1.5,0.4,1.0,0.0,0.6,1.2,0.0,0,1.8,1.7,0.1,1.4,1.4,31.4,76.1,0.5,3.3,0.1,0.3870967741935484
728,Enis Bardhi,Levante,28,M,30,2114,7,2,5,0,1.9,76.9,0.2,3,6.77,0.8,0.5,1.5,0.0,0.5,0.9,0.1,0,1.2,1.5,0.1,0.9,0.9,26.3,76.9,0.4,1.2,0.0,0.3870967741935484
729,Gonzalo Melero,Levante,30,M,25,1240,2,1,4,0,0.7,82.2,1.2,0,6.4,0.8,0.4,1.3,0.0,0.6,0.8,0.1,0,0.4,1.2,0.1,0.5,0.5,22.2,82.2,0.0,0.7,0.0,0.3870967741935484
730,Yangel Herrera,Granada,26,M,30,2376,2,3,14,0,1.1,75.2,2.7,1,6.95,2.9,1.1,3.0,0.0,0.8,1.5,0.3,0,0.6,1.9,0.1,1.2,1.2,30.5,75.2,0.1,1.5,0.1,0.5
731,Antonio Puertas,Granada,32,M,36,2565,7,3,7,0,1.2,72.0,1.8,1,6.76,1.0,0.3,1.1,0.0,0.5,1.0,0.1,0,1.3,1.0,0.1,1.5,1.5,18.7,72.0,0.3,0.5,0.0,0.5
732,Ramón Azeez,Granada,31,M,25,1355,2,0,3,0,0.8,79.5,0.8,0,6.31,0.4,0.8,1.2,0.0,0.4,0.5,0.1,0,0.2,0.8,0.0,0.4,0.4,14.6,79.5,0.0,0.7,0.0,0.5
733,Salva Sevilla,Mallorca,40,M,35,2580,5,3,8,1,1.0,87.0,0.5,0,6.67,0.8,0.8,1.0,0.0,0.5,0.6,0.1,0,0.3,0.6,0.0,0.5,0.5,45.5,87.0,0.9,2.6,0.1,0.12903225806451613
734,Lago Junior,Mallorca,33,M,35,2192,4,0,3,0,1.2,75.4,1.4,0,6.4,0.9,0.4,1.1,0.0,0.6,0.5,0.1,0,0.9,1.3,0.3,1.3,1.3,18.4,75.4,0.2,0.3,0.0,0.12903225806451613
735,Edu Expósito,Eibar,27,M,35,2311,4,1,3,0,1.0,81.5,1.2,2,6.67,1.5,0.9,0.8,0.0,0.5,0.9,0.2,0,0.6,0.5,0.0,0.6,0.6,25.9,81.5,0.1,1.9,0.0,0.27419354838709675
736,Pedro León,Eibar,37,M,31,1903,1,2,4,0,1.2,67.1,1.1,0,6.59,0.9,0.6,0.7,0.0,0.2,0.4,0.0,0,0.6,0.6,0.3,1.0,1.0,16.2,67.1,1.5,0.6,0.0,0.27419354838709675
737,Pape Diop,Eibar,38,M,30,2259,1,0,7,0,0.9,72.6,2.2,0,6.49,1.3,1.1,1.8,0.0,1.1,0.8,0.2,0,0.1,1.1,0.0,0.5,0.5,25.8,72.6,0.0,1.7,0.0,0.27419354838709675
738,Míchel Herrero,Real Valladolid,35,M,29,2189,1,2,6,0,0.4,81.6,0.5,0,6.7,1.7,1.1,1.2,0.0,1.2,1.8,0.1,0,0.7,0.6,0.1,0.8,0.8,45.4,81.6,0.8,4.6,0.0,0.27419354838709675
739,Jason,Getafe,29,M,20,1184,1,4,5,0,1.4,63.6,0.9,2,6.83,1.5,0.9,1.2,0.0,0.5,0.9,0.2,0,1.2,1.6,0.1,0.9,0.9,15.3,63.6,1.0,0.6,0.0,0.46774193548387094
740,Nemanja Maksimovic,Getafe,29,M,35,2898,2,0,5,0,1.0,70.4,2.1,2,6.71,1.4,1.6,0.6,0.0,0.8,1.0,0.2,0,0.3,0.3,0.0,0.2,0.2,20.7,70.4,0.1,0.9,0.0,0.46774193548387094
741,Rubén Pérez,Leganes,35,M,26,2196,1,1,10,0,0.8,77.8,1.3,0,6.64,1.9,1.5,1.3,0.1,1.0,1.2,0.2,0,0.6,1.6,0.0,0.2,0.2,43.2,77.8,0.0,3.4,0.0,0.1774193548387097
742,Recio,Leganes,33,M,25,1573,0,0,11,0,1.0,87.5,0.2,0,6.41,1.2,0.9,1.8,0.0,0.4,1.2,0.1,0,0.6,1.8,0.0,0.8,0.8,33.3,87.5,0.2,1.6,0.0,0.1774193548387097
743,Sergi Darder,Espanyol,30,M,36,2659,2,1,5,0,1.4,76.1,0.8,0,6.46,1.3,0.7,0.9,0.0,0.5,1.1,0.0,0,0.6,0.7,0.1,0.8,0.8,28.3,76.1,0.6,1.9,0.0,0.0
744,Miralem Pjanic,Barcelona,34,M,19,623,0,0,1,0,0.8,91.4,0.5,0,6.41,0.7,0.6,0.2,0.0,0.3,0.3,0.1,0,0.4,0.5,0.0,0.4,0.4,39.3,91.4,0.1,0.8,0.0,0.875
745,Dani Parejo,Villarreal,35,M,36,3120,3,4,5,0,0.8,90.2,0.7,1,7.1,1.8,1.3,0.9,0.0,0.5,1.3,0.2,0,1.0,1.7,0.0,0.6,0.6,74.1,90.2,1.2,4.9,0.0,0.5
746,Manu Trigueros,Villarreal,32,M,35,2540,1,7,6,1,0.9,86.6,0.4,2,6.66,1.5,0.5,1.7,0.0,0.5,1.6,0.1,0,0.8,1.1,0.1,1.0,1.0,45.1,86.6,0.2,1.8,0.1,0.5
747,Moi Gómez,Villarreal,29,M,35,2573,4,0,1,0,0.7,86.5,0.2,0,6.6,0.6,0.3,0.6,0.0,0.4,0.6,0.1,0,1.0,0.9,0.3,0.9,0.9,35.5,86.5,0.3,1.5,0.0,0.5
748,Francis Coquelin,Villarreal,32,M,22,730,0,0,4,0,0.2,88.8,0.5,0,6.36,0.9,1.0,0.7,0.0,0.5,0.5,0.1,0,0.5,0.7,0.0,0.3,0.3,22.8,88.8,0.0,0.9,0.0,0.5
749,Toni Kroos,Real Madrid,34,M,28,2122,3,10,6,0,1.2,93.6,0.4,3,7.22,1.5,0.5,1.0,0.0,0.3,1.2,0.2,0,0.6,1.1,0.0,0.3,0.3,72.2,93.6,1.3,8.2,0.1,0.9642857142857143
750,Luka Modric,Real Madrid,38,M,35,2744,5,3,4,0,1.3,88.1,0.5,5,7.15,1.1,1.4,0.9,0.0,0.3,0.7,0.1,0,1.6,0.9,0.0,0.9,0.9,63.1,88.1,0.4,4.7,0.1,0.9642857142857143
751,Federico Valverde,Real Madrid,25,M,24,1333,3,1,0,0,0.9,89.0,0.4,1,6.78,1.0,0.9,0.5,0.0,0.1,0.7,0.1,0,1.0,0.4,0.1,0.3,0.3,31.0,89.0,0.2,2.0,0.0,0.9642857142857143
752,Isco,Real Madrid,32,M,25,899,0,2,1,0,0.8,90.2,0.2,0,6.46,0.5,0.1,0.7,0.0,0.1,0.5,0.0,0,1.2,0.7,0.0,0.7,0.7,27.4,90.2,0.2,1.2,0.0,0.9642857142857143
753,Denis Suárez,Celta Vigo,30,M,35,2864,0,9,10,0,0.5,84.4,0.4,0,6.73,1.8,0.6,1.3,0.0,0.4,2.1,0.1,0,1.0,1.1,0.0,0.7,0.7,54.3,84.4,0.9,2.1,0.1,0.4107142857142857
754,Koke,Atletico Madrid,32,M,37,3026,1,2,9,0,0.5,89.3,0.7,0,6.9,1.7,1.0,1.2,0.0,1.0,1.9,0.2,0,0.7,1.2,0.0,0.9,0.9,65.2,89.3,0.5,3.4,0.1,1.0
755,Mikel Merino,Real Sociedad,27,M,26,2157,2,4,5,0,1.3,76.7,3.2,4,7.24,2.3,1.2,3.0,0.0,1.0,1.0,0.3,0,1.2,2.1,0.1,1.0,1.0,45.3,76.7,0.1,2.1,0.2,0.5714285714285714
756,David Silva,Real Sociedad,38,M,21,1408,2,5,4,0,1.0,85.0,0.5,0,6.99,0.9,0.6,1.1,0.0,0.3,0.6,0.0,0,1.5,1.0,0.0,0.8,0.8,39.7,85.0,0.4,1.9,0.2,0.5714285714285714
757,Portu,Real Sociedad,31,M,37,2190,8,3,3,0,0.8,73.1,0.5,1,6.49,0.5,0.2,0.9,0.0,0.1,0.8,0.1,0,0.4,0.7,0.6,0.6,0.6,13.6,73.1,0.3,0.1,0.0,0.5714285714285714
758,Ander Barrenetxea,Real Sociedad,22,M,31,1300,3,0,7,0,0.7,74.8,0.1,1,6.42,0.9,0.2,1.3,0.0,0.2,0.5,0.0,0,1.3,0.6,0.1,1.1,1.1,11.9,74.8,0.2,0.4,0.0,0.5714285714285714
759,Édgar Méndez,Deportivo Alaves,34,M,33,2105,5,1,10,1,1.1,60.6,1.8,0,6.52,1.2,0.6,1.6,0.0,0.4,1.0,0.1,0,0.5,1.5,0.2,0.8,0.8,11.7,60.6,0.4,0.5,0.0,0.14285714285714285
760,Tomás Pina,Deportivo Alaves,36,M,33,2590,1,1,12,0,0.3,82.5,1.4,2,6.48,1.2,1.1,2.1,0.0,1.3,0.8,0.2,0,0.5,0.9,0.1,0.4,0.4,27.5,82.5,0.0,0.9,0.0,0.14285714285714285
761,Rodrigo Battaglia,Deportivo Alaves,32,M,32,2495,1,0,10,1,0.5,84.1,1.4,1,6.44,1.2,0.9,1.1,0.0,1.2,1.1,0.4,0,0.6,0.9,0.0,0.5,0.5,32.3,84.1,0.0,1.5,0.0,0.14285714285714285
762,Pere Pons,Deportivo Alaves,31,M,23,1184,2,0,1,0,0.4,78.5,0.6,0,6.34,0.9,0.3,0.7,0.0,0.4,0.5,0.1,0,0.4,0.8,0.0,0.6,0.6,14.7,78.5,0.1,0.3,0.0,0.14285714285714285
763,Jaime Seoane,SD Huesca,27,M,29,2066,1,1,5,0,0.8,77.6,0.9,1,6.54,1.7,0.6,1.5,0.1,0.4,1.4,0.2,0,0.7,1.1,0.0,0.7,0.7,29.1,77.6,0.2,2.3,0.0,0.07142857142857142
764,Pedro Mosquera,SD Huesca,36,M,27,2055,0,0,1,0,0.3,85.5,0.9,0,6.47,1.4,1.1,1.0,0.1,1.3,1.5,0.2,0,0.4,0.8,0.0,0.5,0.5,44.6,85.5,0.1,3.4,0.0,0.07142857142857142
765,Mikel Rico,SD Huesca,39,M,32,2200,1,4,2,0,0.6,80.1,0.3,0,6.43,0.8,0.7,0.6,0.0,0.6,0.7,0.1,0,0.7,0.7,0.1,0.7,0.7,26.7,80.1,0.3,1.7,0.0,0.07142857142857142
766,Yangel Herrera,Granada,26,M,32,2314,3,1,7,0,1.0,67.3,3.9,1,6.79,1.8,0.8,2.2,0.1,0.9,0.9,0.5,0,0.7,1.8,0.2,0.6,0.6,27.2,67.3,0.1,0.8,0.0,0.2857142857142857
767,Antonio Puertas,Granada,32,M,35,2170,3,5,6,0,0.7,67.7,1.4,3,6.51,0.8,0.3,0.9,0.1,0.5,0.6,0.1,0,1.2,0.7,0.4,1.2,1.2,15.7,67.7,0.2,0.4,0.0,0.2857142857142857
768,Ángel Montoro,Granada,35,M,23,1371,1,1,7,0,0.7,76.6,0.3,0,6.51,0.7,1.0,1.0,0.0,0.8,0.5,0.1,0,0.2,0.9,0.0,0.3,0.3,27.9,76.6,0.9,3.4,0.0,0.2857142857142857
769,Fede Vico,Granada,29,M,20,768,0,0,1,0,0.5,73.6,0.2,0,6.23,0.5,0.6,0.2,0.0,0.1,0.4,0.1,0,0.6,0.8,0.1,0.9,0.9,14.0,73.6,0.2,0.6,0.0,0.2857142857142857
770,Sergio Canales,Real Betis,33,M,31,2502,8,6,4,0,1.5,87.4,0.3,0,6.95,0.5,0.4,0.5,0.0,0.2,0.6,0.0,0,1.0,0.7,0.1,0.8,0.8,53.4,87.4,1.2,4.0,0.0,0.5535714285714286
771,Joaquín,Real Betis,42,M,27,1298,2,5,2,0,0.4,84.9,0.5,2,6.65,0.3,0.6,0.4,0.0,0.3,0.3,0.0,0,0.7,0.4,0.1,0.6,0.6,25.0,84.9,0.7,0.4,0.0,0.5535714285714286
772,Cristian Tello,Real Betis,32,M,29,1282,5,3,0,1,1.2,80.4,0.2,1,6.53,0.6,0.4,0.2,0.0,0.1,0.6,0.0,0,0.8,0.3,0.1,0.3,0.3,16.2,80.4,0.2,0.5,0.0,0.5535714285714286
773,William Carvalho,Real Betis,32,M,27,1220,2,0,4,1,0.6,84.7,1.1,1,6.37,0.7,0.4,0.7,0.1,0.5,0.6,0.1,0,0.7,0.4,0.0,0.4,0.4,35.5,84.7,0.0,2.3,0.1,0.5535714285714286
774,Carlos Soler,Valencia,27,M,32,2737,11,8,7,0,1.2,85.8,0.6,4,7.05,1.3,0.7,0.8,0.0,1.3,1.0,0.3,0,0.8,1.2,0.0,0.4,0.4,44.7,85.8,1.2,3.1,0.1,0.23214285714285715
775,Lee Kang-In,Valencia,23,M,24,1267,0,4,1,0,1.0,86.2,0.2,1,6.61,0.6,0.1,0.6,0.0,0.0,1.2,0.0,0,1.6,1.8,0.1,1.1,1.1,20.8,86.2,0.3,1.8,0.2,0.23214285714285715
776,Yunus Musah,Valencia,21,M,32,1535,1,0,2,0,0.2,75.2,0.6,0,6.33,0.7,0.5,0.6,0.0,0.3,0.5,0.0,0,1.0,0.9,0.1,0.6,0.6,12.8,75.2,0.1,0.3,0.0,0.23214285714285715
777,Lucas Ocampos,Sevilla,29,M,34,2648,5,4,3,0,2.0,77.3,0.9,4,6.93,1.1,0.6,1.0,0.1,0.8,0.7,0.0,0,2.0,2.2,0.1,1.4,1.4,26.0,77.3,0.2,0.8,0.0,0.8392857142857143
778,Joan Jordán,Sevilla,29,M,35,2424,1,6,6,1,0.7,88.2,0.5,1,6.82,1.5,0.8,1.5,0.0,0.7,1.7,0.1,0,0.9,1.2,0.0,0.6,0.6,56.4,88.2,0.7,4.8,0.1,0.8392857142857143
779,Ivan Rakitic,Sevilla,36,M,37,2243,4,2,5,0,1.1,87.2,0.8,2,6.59,0.9,0.7,0.9,0.0,0.8,0.8,0.1,0,0.3,0.6,0.1,0.4,0.4,45.3,87.2,0.2,2.9,0.0,0.8392857142857143
780,Óliver Torres,Sevilla,29,M,33,1397,0,3,2,0,0.3,86.3,0.1,0,6.55,1.0,0.5,0.6,0.0,0.2,1.0,0.0,0,1.0,0.5,0.0,0.8,0.8,29.3,86.3,0.3,3.5,0.0,0.8392857142857143
781,Edu Expósito,Eibar,27,M,31,2461,0,3,4,0,1.4,77.5,1.1,0,6.72,1.6,0.7,0.9,0.0,0.4,1.5,0.1,0,1.3,0.9,0.0,1.1,1.1,34.4,77.5,0.8,2.4,0.0,0.0
782,Pape Diop,Eibar,38,M,33,2336,1,1,7,2,0.8,69.4,2.7,1,6.53,1.3,1.2,1.2,0.0,1.0,0.9,0.2,0,0.2,0.6,0.1,0.4,0.4,26.2,69.4,0.1,2.2,0.0,0.0
783,Pedro León,Eibar,37,M,24,938,1,2,2,0,0.8,69.4,0.8,0,6.38,0.4,0.3,0.4,0.0,0.1,0.6,0.0,0,0.6,0.4,0.2,0.3,0.3,10.3,69.4,1.2,0.4,0.0,0.0
784,Fidel,Elche,34,M,30,2404,6,3,8,0,0.6,77.8,0.3,1,6.86,1.5,0.5,1.0,0.0,0.4,1.3,0.1,0,1.7,1.4,0.2,1.3,1.3,32.6,77.8,1.6,1.8,0.0,0.10714285714285714
785,Tete Morente,Elche,27,M,30,2027,2,5,5,0,0.6,80.3,0.7,0,6.6,1.0,0.4,0.9,0.0,0.9,1.0,0.0,0,1.5,1.1,0.2,1.1,1.1,21.4,80.3,0.7,0.8,0.0,0.10714285714285714
786,Emiliano Rigoni,Elche,31,M,23,1142,1,1,5,0,0.7,82.2,0.2,0,6.24,0.5,0.3,0.9,0.0,0.4,0.5,0.0,0,0.6,0.3,0.3,0.6,0.6,14.7,82.2,0.5,0.4,0.0,0.10714285714285714
787,Omenuke Mfulu,Elche,30,M,20,789,0,0,4,0,0.2,87.2,0.5,0,6.23,0.9,0.6,0.7,0.0,0.9,0.5,0.1,0,0.1,0.3,0.0,0.2,0.2,17.2,87.2,0.0,1.1,0.0,0.10714285714285714
788,Nemanja Maksimovic,Getafe,29,M,35,2745,1,0,5,0,0.5,74.8,1.4,0,6.61,1.4,1.7,0.7,0.1,1.2,0.8,0.3,0,0.4,0.3,0.0,0.5,0.5,21.7,74.8,0.3,0.9,0.0,0.14285714285714285
789,Jony,Osasuna,32,M,22,869,0,2,0,0,0.5,64.0,0.2,0,6.36,0.3,0.6,0.5,0.0,0.1,0.7,0.0,0,0.8,0.4,0.0,0.7,0.7,12.9,64.0,0.9,0.8,0.0,0.25
790,Kike Pérez,Real Valladolid,27,M,24,1155,0,0,3,0,0.6,81.7,1.1,0,6.4,1.1,0.7,1.3,0.0,0.6,1.1,0.0,0,0.8,1.0,0.0,0.9,0.9,21.5,81.7,0.0,1.3,0.0,0.017857142857142856
791,Míchel Herrero,Real Valladolid,35,M,22,945,2,0,3,0,0.5,83.6,0.3,0,6.29,0.8,0.4,0.7,0.0,0.4,0.8,0.0,0,0.4,0.5,0.0,0.3,0.3,29.2,83.6,0.4,2.0,0.0,0.017857142857142856
792,Raúl García,Athletic Club,37,M,34,1744,5,1,6,2,1.4,62.2,3.5,2,6.59,1.0,0.4,1.5,0.0,0.5,0.4,0.0,0,0.2,1.5,0.4,0.4,0.4,16.4,62.2,0.0,0.6,0.1,0.2857142857142857
793,Unai López,Athletic Club,28,M,26,1425,3,0,7,0,1.0,85.7,0.3,1,6.55,1.0,0.7,0.8,0.0,0.3,0.7,0.2,1,0.6,0.8,0.0,0.5,0.5,37.7,85.7,0.3,3.9,0.0,0.2857142857142857
794,Oihan Sancet,Athletic Club,24,M,24,1036,2,2,2,0,0.8,73.1,0.8,0,6.41,0.3,0.2,0.8,0.0,0.3,0.2,0.0,0,0.8,0.7,0.2,1.1,1.1,14.4,73.1,0.0,0.4,0.0,0.2857142857142857
795,Álex Fernández,Cadiz,31,M,25,1950,4,1,1,0,0.4,82.0,0.8,0,6.6,0.8,0.9,0.4,0.1,0.6,0.9,0.0,0,0.6,1.2,0.0,0.6,0.6,31.8,82.0,1.1,1.8,0.0,0.25
796,Jon Ander Garrido,Cadiz,34,M,23,792,0,0,1,0,0.2,78.5,1.0,0,6.21,0.8,0.6,0.6,0.2,0.5,0.7,0.2,0,0.1,0.3,0.0,0.2,0.2,9.9,78.5,0.0,0.6,0.0,0.25
797,Gonzalo Melero,Levante,30,M,29,1857,7,1,4,0,0.9,88.4,1.4,1,6.65,0.8,0.6,0.9,0.0,0.8,1.0,0.2,0,0.5,1.1,0.0,0.4,0.4,35.6,88.4,0.0,1.0,0.0,0.19642857142857142
798,Rubén Rochina,Levante,33,M,25,1407,0,1,5,0,1.4,75.6,0.6,0,6.64,1.5,0.9,1.6,0.0,0.2,0.9,0.1,0,1.2,1.2,0.0,1.4,1.4,31.4,75.6,0.6,3.4,0.0,0.19642857142857142
799,Enis Bardhi,Levante,28,M,26,1686,1,2,4,0,1.4,78.7,0.2,0,6.56,1.1,0.8,1.0,0.0,0.5,1.0,0.1,0,1.3,0.9,0.2,1.4,1.4,30.8,78.7,0.7,2.0,0.0,0.19642857142857142
800,Luka Modric,Real Madrid,38,M,28,2050,2,8,5,0,1.0,90.1,0.2,0,7.01,0.6,0.7,0.9,0.0,0.3,0.8,0.1,0,1.1,1.1,0.0,0.8,0.8,58.5,90.1,0.4,3.8,0.2,1.0
801,Toni Kroos,Real Madrid,34,M,28,2112,1,3,4,0,1.6,94.9,0.3,1,6.98,1.2,0.4,0.7,0.0,0.4,0.8,0.1,0,0.3,1.4,0.0,0.4,0.4,76.8,94.9,0.7,7.8,0.1,1.0
802,Federico Valverde,Real Madrid,25,M,31,1832,0,1,2,0,1.1,89.7,0.5,0,6.76,1.2,0.8,0.5,0.0,0.3,0.6,0.2,0,1.0,0.3,0.2,0.3,0.3,37.0,89.7,0.0,1.5,0.1,1.0
803,Sergio Canales,Real Betis,33,M,34,2803,5,7,7,0,1.6,85.0,0.3,2,6.94,0.7,0.3,0.6,0.0,0.3,0.7,0.0,0,0.9,1.1,0.3,1.2,1.2,52.6,85.0,0.4,3.1,0.3,0.6181818181818182
804,William Carvalho,Real Betis,32,M,33,1806,2,3,6,0,1.0,88.0,1.0,1,6.8,1.5,0.5,0.9,0.0,0.6,0.8,0.2,0,1.5,0.8,0.0,0.8,0.8,39.8,88.0,0.0,2.3,0.1,0.6181818181818182
805,Cristian Tello,Real Betis,32,M,23,807,2,2,2,0,1.3,78.1,0.2,0,6.42,0.7,0.4,0.4,0.0,0.3,0.8,0.0,0,0.4,0.2,0.2,0.6,0.6,14.9,78.1,0.2,0.5,0.0,0.6181818181818182
806,Joaquín,Real Betis,42,M,21,455,0,1,0,0,0.5,85.0,0.1,0,6.39,0.3,0.1,0.0,0.0,0.3,0.2,0.1,0,0.8,0.4,0.0,0.3,0.3,11.1,85.0,0.5,0.2,0.0,0.6181818181818182
807,Manu García,Deportivo Alaves,26,M,24,1075,0,1,3,0,0.3,78.7,0.1,0,6.45,0.8,0.5,1.0,0.0,0.1,0.8,0.1,0,1.3,1.4,0.0,0.9,0.9,21.9,78.7,0.7,2.3,0.0,0.0
808,Édgar Méndez,Deportivo Alaves,34,M,32,1614,1,1,6,0,0.8,62.5,1.1,0,6.29,0.8,0.1,1.6,0.0,0.5,0.7,0.0,0,0.4,1.0,0.5,0.6,0.6,11.7,62.5,0.4,0.6,0.0,0.0
809,Tomás Pina,Deportivo Alaves,36,M,29,1444,0,0,4,0,0.2,78.5,1.1,0,6.24,1.0,0.8,1.3,0.0,0.8,0.5,0.1,0,0.1,1.0,0.0,0.2,0.2,19.9,78.5,0.0,0.5,0.0,0.0
810,Pere Pons,Deportivo Alaves,31,M,27,1376,1,0,2,0,0.6,73.1,0.6,0,6.16,1.0,0.2,0.9,0.0,0.4,0.5,0.0,0,0.1,0.6,0.1,0.4,0.4,13.3,73.1,0.1,0.4,0.0,0.0
811,Oihan Sancet,Athletic Club,24,M,27,1426,6,4,2,0,1.1,78.2,0.6,2,6.68,0.4,0.2,0.7,0.0,0.4,0.6,0.0,0,0.9,1.0,0.2,1.7,1.7,16.1,78.2,0.1,0.5,0.2,0.43636363636363634
812,Raúl García,Athletic Club,37,M,35,1816,6,2,4,0,1.3,62.0,1.6,0,6.56,0.8,0.3,1.4,0.0,0.6,0.8,0.1,0,0.3,0.9,0.3,0.4,0.4,16.6,62.0,0.1,0.5,0.1,0.43636363636363634
813,Denis Suárez,Celta Vigo,30,M,38,2839,4,6,4,0,0.6,83.6,0.4,1,6.78,1.6,0.4,1.2,0.0,0.2,1.5,0.1,0,1.1,1.0,0.0,0.4,0.4,50.2,83.6,0.8,2.4,0.2,0.2727272727272727
814,Dani Parejo,Villarreal,35,M,33,2712,2,10,3,0,0.5,87.6,0.5,1,7.17,1.3,0.9,0.5,0.0,0.5,1.0,0.2,0,0.8,1.7,0.0,0.7,0.7,60.3,87.6,1.6,4.2,0.2,0.509090909090909
815,Manu Trigueros,Villarreal,32,M,35,2191,6,4,3,0,1.2,80.3,0.5,0,6.72,1.3,0.4,1.4,0.1,0.4,1.2,0.1,0,0.2,1.2,0.0,0.8,0.8,34.0,80.3,0.1,1.4,0.3,0.509090909090909
816,Francis Coquelin,Villarreal,32,M,20,828,2,1,3,0,0.3,86.0,0.8,1,6.65,1.3,1.0,1.2,0.1,0.5,0.5,0.3,0,0.9,0.7,0.0,0.9,0.9,23.7,86.0,0.0,0.6,0.0,0.509090909090909
817,Iborra,Villarreal,36,M,20,1032,0,1,4,0,0.4,85.8,1.3,0,6.47,1.0,0.6,1.0,0.2,1.4,0.6,0.3,0,0.1,0.5,0.0,0.3,0.3,31.8,85.8,0.0,0.8,0.0,0.509090909090909
818,Moi Gómez,Villarreal,29,M,29,1280,2,2,2,0,0.4,82.8,0.4,0,6.41,0.5,0.2,0.8,0.0,0.2,0.4,0.0,0,0.4,0.4,0.0,0.6,0.6,19.2,82.8,0.4,0.7,0.1,0.509090909090909
819,Mikel Merino,Real Sociedad,27,M,34,2896,3,2,8,0,1.3,77.6,3.3,3,7.16,2.1,0.6,1.8,0.1,1.6,1.2,0.3,0,0.8,2.0,0.1,1.6,1.6,50.8,77.6,0.2,2.4,0.2,0.5636363636363636
820,David Silva,Real Sociedad,38,M,25,1734,2,4,4,1,0.8,88.1,0.6,3,6.9,1.1,0.3,0.9,0.0,0.5,0.7,0.1,0,1.2,1.0,0.1,1.1,1.1,40.6,88.1,0.6,1.1,0.1,0.5636363636363636
821,Portu,Real Sociedad,31,M,37,1587,1,2,5,0,0.7,76.8,0.4,0,6.28,0.4,0.2,0.5,0.0,0.2,0.4,0.1,0,0.2,0.7,0.3,0.5,0.5,11.9,76.8,0.2,0.1,0.0,0.5636363636363636
822,Koke,Atletico Madrid,32,M,31,2512,1,2,6,0,0.4,86.5,0.4,1,6.66,1.8,0.8,0.9,0.0,1.0,1.2,0.2,0,0.4,0.9,0.0,1.0,1.0,55.6,86.5,0.2,2.3,0.1,0.7272727272727273
823,Héctor Herrera,Atletico Madrid,34,M,21,852,0,0,4,0,0.4,84.8,1.1,0,6.49,0.8,0.6,0.9,0.0,0.6,0.6,0.1,0,0.8,0.4,0.0,0.1,0.1,31.1,84.8,0.1,1.5,0.0,0.7272727272727273
824,Sergi Darder,Espanyol,30,M,36,3136,3,9,4,0,1.2,85.4,0.3,0,6.85,1.3,0.7,0.8,0.0,0.8,1.0,0.0,0,1.5,1.1,0.0,0.9,0.9,45.8,85.4,0.4,3.8,0.1,0.2
