,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
386,Benoît Costil,Auxerre,36,GK,19,1710,0,0,0,0,0.0,66.5,0.1,0,6.32,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0,0.1,0.0,0.0,0.0,0.0,27.3,66.5,0.0,8.4,0.0,0.2537313432835821
387,Benjamin Leroy,AC Ajaccio,35,GK,32,2799,0,0,1,0,0.0,57.6,0.1,1,6.26,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,24.8,57.6,0.0,7.3,0.0,0.11940298507462686
388,Wojciech Szczesny,Juventus,34,GK,28,2520,0,0,0,0,0.0,79.2,0.1,0,6.84,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.1,79.2,0.0,6.3,0.0,1.0
389,Pierluigi Gollini,Atalanta,29,GK,20,1800,0,0,1,0,0.0,66.1,0.2,1,6.57,0.1,0.0,0.1,0.0,0.4,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,25.4,66.1,0.0,6.0,0.0,0.7123287671232876
390,Etrit Berisha,Atalanta,35,GK,18,1620,0,0,1,0,0.0,69.0,0.2,0,6.43,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,21.7,69.0,0.0,6.0,0.0,0.7123287671232876
391,Gianluigi Donnarumma,AC Milan,25,GK,36,3092,0,0,4,0,0.0,80.1,0.3,4,6.85,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.9,80.1,0.0,5.6,0.0,0.6986301369863014
392,Juan Musso,Udinese,29,GK,29,2610,0,0,4,0,0.0,56.1,0.5,4,6.88,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,26.4,56.1,0.0,9.2,0.0,0.3561643835616438
393,Alessio Cragno,Cagliari,29,GK,38,3420,0,0,1,0,0.0,61.0,0.4,8,7.07,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,28.3,61.0,0.0,9.6,0.0,0.3287671232876712
394,Robin Olsen,Roma,34,GK,27,2430,0,0,2,0,0.0,71.3,0.3,0,6.54,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,26.2,71.3,0.0,7.0,0.0,0.6712328767123288
395,Salvatore Sirigu,Torino,37,GK,36,3170,0,0,1,0,0.0,60.5,0.4,2,6.98,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,27.9,60.5,0.0,9.5,0.0,0.6301369863013698
396,Andrei Radu,Genoa,26,GK,33,2970,0,0,0,0,0.0,44.2,0.5,0,6.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.1,0.1,0.0,0.0,0.0,25.9,44.2,0.0,8.0,0.0,0.2876712328767123
397,Thomas Strakosha,Lazio,29,GK,35,3150,0,0,4,0,0.0,64.9,0.3,3,6.76,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.3,64.9,0.0,6.7,0.0,0.5753424657534246
398,Lukasz Skorupski,Bologna,33,GK,38,3420,0,0,1,0,0.0,63.6,0.4,2,6.69,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.8,63.6,0.0,7.4,0.0,0.3698630136986301
399,Emil Audero,Sampdoria,27,GK,36,3240,0,0,4,0,0.0,70.9,0.3,0,6.63,0.1,0.0,0.1,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,27.1,70.9,0.0,4.7,0.0,0.4931506849315068
400,Samir Handanovic,Inter,39,GK,38,3420,0,0,0,0,0.0,80.9,0.2,0,6.78,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.3,80.9,0.0,4.9,0.0,0.7123287671232876
401,Alban Lafont,Fiorentina,25,GK,34,3016,0,0,2,0,0.0,62.6,0.2,1,6.64,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1,0.1,0.2,0.0,0.0,0.0,24.9,62.6,0.0,5.6,0.0,0.3287671232876712
402,Alfred Gomis,SPAL 2013,30,GK,20,1722,0,0,0,0,0.0,67.7,0.3,1,6.5,0.0,0.1,0.1,0.0,0.9,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,28.1,67.7,0.0,6.7,0.0,0.3424657534246575
403,Luigi Sepe,Parma Calcio 1913,32,GK,37,3330,0,0,1,0,0.0,59.3,0.4,3,6.85,0.0,0.1,0.0,0.0,0.8,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,29.1,59.3,0.0,9.5,0.0,0.3287671232876712
404,Andrea Consigli,Sassuolo,37,GK,36,3214,0,0,2,1,0.0,69.5,0.3,3,6.71,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,28.2,69.5,0.0,6.3,0.0,0.3561643835616438
405,Stefano Sorrentino,Chievo,45,GK,31,2789,0,0,2,0,0.0,62.6,0.1,1,6.69,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.0,62.6,0.0,8.5,0.0,0.0
406,Marco Sportiello,Frosinone,31,GK,35,3150,0,0,5,0,0.0,62.1,0.2,3,6.71,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,28.6,62.1,0.0,5.9,0.0,0.1095890410958904
407,Wojciech Szczesny,Juventus,34,GK,29,2592,0,0,1,0,0.0,83.8,0.2,3,6.96,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,20.7,83.8,0.0,3.9,0.0,1.0
408,Pierluigi Gollini,Atalanta,29,GK,33,2884,0,0,3,0,0.0,71.0,0.2,0,6.56,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.3,0.0,0.0,0.0,24.6,71.0,0.0,7.1,0.0,0.9206349206349206
409,Thomas Strakosha,Lazio,29,GK,38,3420,0,0,2,0,0.0,75.6,0.1,1,6.81,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,28.6,75.6,0.0,5.7,0.0,0.9206349206349206
410,Gianluigi Donnarumma,AC Milan,25,GK,36,3202,0,0,3,0,0.0,73.5,0.2,2,6.81,0.0,0.1,0.0,0.0,1.3,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.6,73.5,0.0,6.3,0.0,0.7301587301587301
411,Pau López,Roma,29,GK,32,2910,0,0,3,0,0.0,76.3,0.2,1,6.59,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,27.2,76.3,0.0,5.9,0.0,0.7936507936507936
412,Andrea Consigli,Sassuolo,37,GK,31,2790,0,0,1,0,0.0,75.5,0.3,2,6.72,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,27.2,75.5,0.0,3.9,0.0,0.49206349206349204
413,Samir Handanovic,Inter,39,GK,35,3150,0,0,2,0,0.0,86.0,0.2,1,6.74,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,26.6,86.0,0.0,4.7,0.0,0.9841269841269841
414,Lukasz Skorupski,Bologna,33,GK,37,3330,0,0,2,0,0.0,73.8,0.3,3,6.65,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.9,73.8,0.0,5.6,0.0,0.42857142857142855
415,Juan Musso,Udinese,29,GK,38,3420,0,0,1,0,0.0,72.9,0.1,2,6.93,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.3,72.9,0.0,6.1,0.0,0.3968253968253968
416,Salvatore Sirigu,Torino,37,GK,36,3240,0,0,4,0,0.0,68.6,0.1,2,6.85,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,29.0,68.6,0.0,8.6,0.0,0.31746031746031744
417,Luigi Sepe,Parma Calcio 1913,32,GK,34,3060,0,0,1,0,0.0,73.5,0.3,3,6.87,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,29.8,73.5,0.0,8.5,0.0,0.4603174603174603
418,Alex Meret,Napoli,27,GK,22,1951,0,0,0,0,0.0,82.9,0.2,0,6.36,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,23.6,82.9,0.0,2.2,0.0,0.6666666666666666
419,Gabriel Vasconcelos,Lecce,31,GK,34,2998,0,0,4,0,0.0,72.4,0.3,2,6.73,0.1,0.0,0.0,0.0,0.9,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,22.9,72.4,0.0,4.6,0.0,0.23809523809523808
420,Bartlomiej Dragowski,Fiorentina,26,GK,31,2790,0,0,1,0,0.0,64.1,0.3,1,6.69,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,22.6,64.1,0.0,4.5,0.0,0.4603174603174603
421,Marco Silvestri,Verona,33,GK,35,3150,0,0,2,0,0.0,41.7,0.3,1,6.79,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.9,41.7,0.0,5.9,0.0,0.4603174603174603
422,Jesse Joronen,Brescia,31,GK,29,2610,0,0,1,0,0.0,61.3,0.3,4,7.01,0.1,0.2,0.0,0.0,1.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,23.8,61.3,0.0,5.1,0.0,0.07936507936507936
423,Emil Audero,Sampdoria,27,GK,36,3240,0,0,1,0,0.0,60.2,0.2,1,6.57,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1,0.0,0.1,0.0,0.0,0.0,25.0,60.2,0.0,6.0,0.0,0.3492063492063492
424,Etrit Berisha,SPAL 2013,35,GK,26,2340,0,0,1,0,0.0,66.0,0.3,0,6.85,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,28.2,66.0,0.0,7.2,0.0,0.0
425,Mattia Perin,Genoa,31,GK,21,1890,0,0,1,0,0.0,57.8,0.1,0,6.49,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.3,57.8,0.0,7.2,0.0,0.30158730158730157
426,Wojciech Szczesny,Juventus,34,GK,30,2677,0,1,0,0,0.0,89.1,0.2,0,6.71,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.4,89.1,0.0,4.3,0.0,0.8169014084507042
427,Gianluigi Donnarumma,AC Milan,25,GK,37,3330,0,0,1,0,0.0,77.0,0.2,1,6.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,29.2,77.0,0.0,5.5,0.0,0.8309859154929577
428,Alex Meret,Napoli,27,GK,22,1980,0,0,0,0,0.0,87.8,0.2,1,6.64,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,87.8,0.0,3.2,0.0,0.8028169014084507
429,Samir Handanovic,Inter,39,GK,37,3242,0,0,1,0,0.0,84.8,0.2,2,6.62,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,24.8,84.8,0.0,3.8,0.0,1.0
430,Andrea Consigli,Sassuolo,37,GK,37,3330,0,0,1,0,0.0,78.8,0.5,5,6.91,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,31.9,78.8,0.0,4.4,0.0,0.5915492957746479
431,Juan Musso,Udinese,29,GK,35,3148,0,0,5,0,0.0,71.1,0.2,1,6.45,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.1,71.1,0.0,5.5,0.0,0.28169014084507044
432,Pau López,Roma,29,GK,21,1816,0,0,0,0,0.0,76.8,0.1,0,6.59,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.5,76.8,0.0,4.6,0.0,0.5915492957746479
433,Pepe Reina,Lazio,41,GK,29,2610,0,0,1,0,0.0,80.2,0.1,0,6.59,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.6,80.2,0.0,7.4,0.0,0.676056338028169
434,Pierluigi Gollini,Atalanta,29,GK,25,2158,0,0,0,1,0.0,73.2,0.3,1,6.54,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,23.2,73.2,0.0,5.2,0.0,0.8169014084507042
435,Salvatore Sirigu,Torino,37,GK,32,2880,0,0,0,0,0.0,67.3,0.2,2,6.26,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,28.0,67.3,0.0,6.7,0.0,0.23943661971830985
436,Alex Cordaz,Crotone,41,GK,36,3240,0,0,1,0,0.0,69.2,0.1,0,6.28,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,35.4,69.2,0.0,7.6,0.0,0.04225352112676056
437,Alessio Cragno,Cagliari,29,GK,34,3060,0,0,1,0,0.0,64.8,0.3,1,6.8,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.2,64.8,0.0,6.3,0.0,0.23943661971830985
438,Lukasz Skorupski,Bologna,33,GK,28,2520,0,0,1,0,0.0,74.7,0.2,2,6.71,0.0,0.0,0.0,0.0,1.2,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,28.1,74.7,0.0,4.3,0.0,0.29577464788732394
439,Mattia Perin,Genoa,31,GK,32,2880,0,0,1,1,0.0,60.4,0.3,3,6.78,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,31.8,60.4,0.0,7.5,0.0,0.30985915492957744
440,Luigi Sepe,Parma Calcio 1913,32,GK,36,3240,0,0,0,0,0.0,76.8,0.1,1,6.36,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,34.9,76.8,0.0,10.1,0.0,0.0
441,Marco Silvestri,Verona,33,GK,34,3060,0,0,1,0,0.0,41.1,0.3,1,6.49,0.0,0.0,0.1,0.0,0.9,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,27.0,41.1,0.0,6.5,0.0,0.352112676056338
442,Emil Audero,Sampdoria,27,GK,37,3330,0,1,0,0,0.0,65.6,0.2,2,6.81,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,28.8,65.6,0.0,7.2,0.0,0.4507042253521127
443,Bartlomiej Dragowski,Fiorentina,26,GK,37,3151,0,1,0,1,0.0,60.7,0.2,1,6.49,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,24.0,60.7,0.0,6.2,0.0,0.28169014084507044
444,Ivan Provedel,Spezia,30,GK,29,2610,0,0,1,0,0.0,72.0,0.3,1,6.52,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0,0.0,0.3,0.0,0.0,0.0,43.8,72.0,0.0,10.6,0.0,0.2676056338028169
445,Lorenzo Montipò,Benevento,28,GK,37,3330,0,0,3,0,0.0,59.3,0.3,3,6.42,0.0,0.0,0.1,0.0,1.1,0.0,0.0,1,0.0,0.2,0.0,0.0,0.0,28.6,59.3,0.0,7.3,0.0,0.18309859154929578
446,Andrea Consigli,Sassuolo,37,GK,37,3322,0,0,2,0,0.0,77.0,0.3,3,6.61,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,34.9,77.0,0.0,7.3,0.0,0.3898305084745763
447,Mike Maignan,AC Milan,28,GK,32,2880,0,1,1,0,0.0,75.8,0.2,1,6.92,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,30.9,75.8,0.0,6.9,0.0,1.0
448,Thomas Strakosha,Lazio,29,GK,23,2070,0,0,2,0,0.0,81.1,0.3,0,6.55,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,81.1,0.0,6.3,0.0,0.6271186440677966
449,Rui Patrício,Roma,36,GK,38,3420,0,0,2,0,0.0,74.0,0.1,0,6.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.6,74.0,0.0,5.9,0.0,0.6101694915254238
450,Pietro Terracciano,Fiorentina,34,GK,32,2860,0,0,0,0,0.0,77.7,0.4,1,6.6,0.0,0.1,0.0,0.0,1.3,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,43.3,77.7,0.0,10.0,0.0,0.5932203389830508
451,Juan Musso,Atalanta,29,GK,33,2932,0,0,1,1,0.0,70.3,0.2,0,6.58,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.7,70.3,0.0,5.8,0.0,0.5423728813559322
452,Samir Handanovic,Inter,39,GK,37,3330,0,0,1,0,0.0,83.3,0.2,3,6.79,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,29.3,83.3,0.0,5.2,0.0,0.9661016949152542
453,David Ospina,Napoli,35,GK,31,2790,0,0,1,0,0.0,81.2,0.4,0,6.82,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,27.5,81.2,0.0,4.8,0.0,0.8813559322033898
454,Wojciech Szczesny,Juventus,34,GK,33,2970,0,0,2,0,0.0,79.4,0.3,2,6.73,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.7,79.4,0.0,5.2,0.0,0.7288135593220338
455,Vanja Milinkovic-Savic,Torino,27,GK,27,2430,0,0,3,0,0.0,46.8,0.1,0,6.21,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0,0.1,0.1,0.0,0.0,0.0,34.1,46.8,0.0,7.6,0.0,0.3898305084745763
456,Lorenzo Montipò,Verona,28,GK,34,3060,0,0,1,0,0.0,49.9,0.3,0,6.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.8,49.9,0.0,6.2,0.0,0.4406779661016949
457,Marco Silvestri,Udinese,33,GK,35,3150,0,0,1,0,0.0,65.1,0.3,1,6.55,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,23.5,65.1,0.0,5.3,0.0,0.3389830508474576
458,Vid Belec,Salernitana,33,GK,23,1936,0,0,1,0,0.0,59.0,0.1,0,6.47,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.7,59.0,0.0,7.1,0.0,0.06779661016949153
459,Emil Audero,Sampdoria,27,GK,29,2562,0,0,2,0,0.0,67.0,0.3,0,6.66,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,30.3,67.0,0.0,8.0,0.0,0.15254237288135594
460,Guglielmo Vicario,Empoli,27,GK,38,3420,0,0,1,0,0.0,74.9,0.4,5,6.87,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,29.2,74.9,0.0,4.7,0.0,0.23728813559322035
461,Lukasz Skorupski,Bologna,33,GK,36,3240,0,0,4,0,0.0,72.0,0.5,5,6.86,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,30.2,72.0,0.0,7.1,0.0,0.3220338983050847
462,Ivan Provedel,Spezia,30,GK,31,2762,0,0,2,0,0.0,57.5,0.3,3,6.76,0.0,0.1,0.1,0.0,1.1,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,34.0,57.5,0.0,8.9,0.0,0.15254237288135594
463,Alessio Cragno,Cagliari,29,GK,35,3150,0,0,3,0,0.0,60.9,0.3,0,6.57,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,31.3,60.9,0.0,10.6,0.0,0.05084745762711865
464,Salvatore Sirigu,Genoa,37,GK,37,3330,0,0,0,0,0.0,62.8,0.2,1,6.59,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,29.2,62.8,0.0,8.2,0.0,0.01694915254237288
465,Alex Meret,Napoli,27,GK,34,3060,0,0,0,0,0.0,86.0,0.1,2,6.69,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.8,86.0,0.0,3.5,0.0,1.0
466,Ivan Provedel,Lazio,30,GK,38,3412,0,0,1,0,0.0,78.1,0.2,0,6.89,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,30.3,78.1,0.0,7.9,0.0,0.7746478873239436
467,Rui Patrício,Roma,36,GK,35,3150,0,0,1,0,0.0,72.9,0.1,0,6.45,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.8,72.9,0.0,4.9,0.0,0.6197183098591549
468,Mike Maignan,AC Milan,28,GK,22,1979,0,1,0,0,0.0,80.6,0.1,1,6.64,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,31.4,80.6,0.0,5.0,0.0,0.7183098591549296
469,André Onana,Inter,28,GK,24,2160,0,0,1,0,0.0,79.2,0.2,2,6.72,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,38.0,79.2,0.0,6.1,0.0,0.7464788732394366
470,Andrea Consigli,Sassuolo,37,GK,35,3150,0,0,0,0,0.0,76.4,0.3,1,6.32,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,35.4,76.4,0.0,7.8,0.0,0.36619718309859156
471,Wojciech Szczesny,Juventus,34,GK,28,2473,0,0,0,0,0.0,75.7,0.4,0,6.77,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.5,75.7,0.0,5.6,0.0,0.6056338028169014
472,Juan Musso,Atalanta,29,GK,24,2078,0,0,1,0,0.0,65.9,0.0,0,6.58,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.2,0.0,0.0,0.0,23.0,65.9,0.0,5.2,0.0,0.6338028169014085
473,Pietro Terracciano,Fiorentina,34,GK,29,2610,0,0,1,0,0.0,73.5,0.2,1,6.51,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,73.5,0.0,8.2,0.0,0.5211267605633803
474,Michele Di Gregorio,Monza,26,GK,37,3330,0,1,0,0,0.0,71.9,0.1,3,6.79,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,34.5,71.9,0.0,6.7,0.0,0.4647887323943662
475,Lukasz Skorupski,Bologna,33,GK,37,3330,0,0,4,0,0.0,74.8,0.2,2,6.79,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,27.2,74.8,0.0,5.5,0.0,0.49295774647887325
476,Guglielmo Vicario,Empoli,27,GK,31,2784,0,0,3,0,0.0,68.7,0.3,1,6.85,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,36.3,68.7,0.0,5.9,0.0,0.3380281690140845
477,Guillermo Ochoa,Salernitana,38,GK,20,1800,0,0,1,0,0.0,55.8,0.1,1,6.8,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,35.6,55.8,0.0,8.2,0.0,0.323943661971831
478,Marco Silvestri,Udinese,33,GK,38,3420,0,0,0,0,0.0,75.0,0.3,0,6.55,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,27.2,75.0,0.0,4.6,0.0,0.38028169014084506
479,Wladimiro Falcone,Lecce,29,GK,38,3420,0,0,2,0,0.0,44.8,0.3,4,6.65,0.1,0.1,0.0,0.0,1.3,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.7,44.8,0.0,6.1,0.0,0.23943661971830985
480,Vanja Milinkovic-Savic,Torino,27,GK,38,3420,0,0,4,0,0.0,57.9,0.3,1,6.58,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,42.3,57.9,0.0,8.6,0.0,0.4788732394366197
481,Emil Audero,Sampdoria,27,GK,25,2250,0,0,1,0,0.0,63.6,0.2,5,6.78,0.0,0.0,0.0,0.0,0.6,0.1,0.0,1,0.0,0.1,0.0,0.0,0.0,32.4,63.6,0.0,8.4,0.0,0.0
482,Marco Carnesecchi,Cremonese,23,GK,27,2430,0,1,1,0,0.0,53.1,0.2,3,6.74,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,30.1,53.1,0.0,6.9,0.0,0.11267605633802817
483,Lorenzo Montipò,Verona,28,GK,37,3330,0,0,2,0,0.0,58.5,0.1,0,6.63,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,28.8,58.5,0.0,9.9,0.0,0.16901408450704225
484,Bartlomiej Dragowski,Spezia,26,GK,34,2948,0,1,1,0,0.0,64.3,0.3,6,6.58,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,29.8,64.3,0.0,5.6,0.0,0.16901408450704225
