,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
231,Florian Niederlechner,Augsburg,33," AM(CR),FW",13(13),1153,5,3,1,-,1.1,71.8,0.8,-,6.43
232,Alexander Schwolow,Hertha Berlin,31, GK,25,2176,-,-,1,-,-,67.6,0.2,1,6.43
233,Sebastian Rode,Eintracht Frankfurt,33," D(R),M(C)",10(7),763,1,-,1,-,0.4,81.6,0.5,-,6.42
234,Nils Petersen,Freiburg,35, FW,3(19),568,5,1,-,-,0.6,61.7,1,-,6.42
235,Sebastian Griesbeck,Greuther Fuerth,33," D(C),DMC",28(1),2441,1,-,7,-,0.2,78.7,1.9,-,6.42
236,Tyler Adams,RBL,25," D(R),M(CR)",12(12),1345,-,1,5,-,0.1,87.1,0.8,-,6.41
237,Stefan Lainer,Borussia M.Gladbach,31," D(R),M(R)",18(2),1389,1,1,2,-,0.6,73.1,0.7,-,6.41
238,Manuel Gulde,Freiburg,33, D(C),14(6),1230,-,-,2,-,-,83.2,1.3,-,6.41
239,Philipp Förster,Stuttgart,29," M(CLR),FW",11(9),970,2,1,4,-,1.5,85.9,0.5,-,6.41
240,Lucas Alario,Leverkusen,31, FW,5(22),642,6,-,2,-,0.9,67.3,0.7,-,6.40
241,Fabian Kunze,Arminia Bielefeld,25, DMC,13(9),1260,-,-,9,-,0.5,75.7,1.7,-,6.40
242,Maximilian Philipp,Wolfsburg,30," AM(CLR),FW",12(10),969,1,4,2,-,0.7,81.4,0.4,-,6.40
243,Paul Seguin,Greuther Fuerth,29," D(R),DMC",23(4),2110,-,3,9,-,0.4,78.3,1.1,-,6.40
244,Florian Müller,Stuttgart,26, GK,30,2700,-,-,-,-,-,81.6,0.3,-,6.40
245,Mads Pedersen,Augsburg,27," D(L),M(CL)",15(14),1392,2,1,5,-,0.7,66.4,0.2,-,6.40
246,Renato Steffen,Wolfsburg,32, M(CLR),13(7),972,-,1,6,-,0.7,76.4,0.9,-,6.39
247,Nick Viergever,Greuther Fuerth,34," D(CL),DMC",24,2134,-,-,2,-,0.1,80.6,1.1,1,6.39
248,Robert Gumny,Augsburg,25, D(CLR),27(1),2278,-,-,3,-,0.3,76,1.3,-,6.39
249,Herbert Bockhorn,Bochum,29," D(LR),M(LR)",6(11),751,-,-,1,-,0.4,69.4,0.6,-,6.39
250,Marin Pongracic,Borussia Dortmund,26, D(C),9(8),823,-,-,3,-,-,85.9,0.6,-,6.39
251,Sebastian Andersson,FC Koln,32, FW,13(13),1254,3,1,3,-,1.3,65.2,2,1,6.38
252,Patrick Herrmann,Borussia M.Gladbach,33," M(LR),FW",5(18),744,-,4,1,-,0.6,75.7,0.2,-,6.38
253,Marcel Sabitzer,Bayern,30," M(CLR),FW",8(17),900,1,1,-,-,0.8,82.4,0.5,-,6.38
254,Jeremy Dudziak,Greuther Fuerth,28," D(LR),M(CL)",15(7),1139,2,-,1,-,0.7,70.6,0.4,1,6.38
255,Roberto Massimo,Stuttgart,23, M(R),11(8),879,2,-,-,-,1.1,76.8,0.2,-,6.37
256,Ajdin Hrustic,Eintracht Frankfurt,27, M(CLR),9(14),960,2,-,2,-,1.3,81.8,0.3,1,6.37
257,Andreas Voglsammer,Union Berlin,32," AM(LR),FW",5(27),865,2,1,1,-,1,62.6,1.1,-,6.37
258,Timothy Chandler,Eintracht Frankfurt,34," D(R),M(LR)",15(2),1218,-,-,4,-,0.8,62.4,0.8,-,6.36
259,Marcus Ingvartsen,Mainz,28," AM(CR),FW",6(20),668,6,-,2,-,1,70.2,0.7,1,6.36
260,Sebastian Rudy,Hoffenheim,34," D(R),M(CR)",7(14),764,3,1,5,-,0.7,77.8,0.3,-,6.36
261,Jetro Willems,Greuther Fuerth,30," D(L),DMC,M(L)",20(4),1612,1,-,5,-,0.5,75.9,0.8,-,6.36
262,Kevin Behrens,Union Berlin,33, FW,2(22),480,2,2,1,-,0.7,65.1,1.9,-,6.35
263,Davie Selke,Hertha Berlin,29, FW,10(15),997,4,-,1,-,1,60.5,2.3,-,6.34
264,Bryan Lasme,Arminia Bielefeld,25," AM(R),FW",7(16),869,2,-,2,-,0.6,59.6,1.5,-,6.33
265,Havard Nielsen,Greuther Fuerth,30," AM(CLR),FW",14(12),1371,2,-,2,-,1.1,66.4,2.3,-,6.33
266,Janni Serra,Arminia Bielefeld,26, FW,15(11),1125,3,2,1,-,0.9,62.1,2,-,6.33
267,Jens Petter Hauge,Eintracht Frankfurt,24, AM(CLR),9(17),1031,2,2,4,-,0.7,71.8,0.4,1,6.33
268,Kevin Vogt,Hoffenheim,32," D(CR),M(C)",29(1),2570,-,2,7,-,0.1,88.2,0.8,-,6.33
269,Gonçalo Paciência,Eintracht Frankfurt,29, FW,4(14),505,3,-,3,-,1.6,68.5,1,-,6.31
270,Christoph Kramer,Borussia M.Gladbach,33, M(C),7(11),742,-,-,1,-,0.2,78.9,0.7,-,6.31
271,Kevin Stöger,Mainz,30, M(CL),1(22),403,1,1,3,-,0.7,77.7,0.1,-,6.30
272,Janik Haberer,Freiburg,30," M(CLR),FW",7(19),806,3,-,1,-,0.5,76.7,0.6,-,6.30
273,Ermedin Demirovic,Freiburg,26," AM(CL),FW",9(22),862,2,3,4,-,0.8,62.1,0.5,1,6.30
274,Raphael Framberger,Augsburg,28," D(R),M(R)",9(14),840,-,-,3,-,-,66.5,0.4,-,6.29
275,Louis Schaub,FC Koln,29, AM(CR),6(22),640,1,2,-,-,0.5,69.6,0.1,-,6.29
276,Andi Zeqiri,Augsburg,24, FW,11(11),1032,2,1,2,-,1.4,67.9,0.5,-,6.29
277,Maximilian Bauer,Greuther Fuerth,24, D(C),18(8),1687,-,-,5,-,0.2,80.9,1.9,-,6.28
278,Jacob Bruun Larsen,Hoffenheim,25," AM(CLR),FW",9(16),804,4,1,1,-,0.7,74.4,0.4,-,6.28
279,Tanguy Coulibaly,Stuttgart,23," M(CLR),FW",11(10),1082,-,1,8,-,0.6,75.5,0.4,-,6.27
280,Kevin-Prince Boateng,Hertha Berlin,37," M(CLR),FW",9(10),696,-,-,8,-,0.5,77.6,1.4,-,6.26
281,Christopher Antwi-Adjei,Bochum,30, AM(CLR),11(13),1038,1,1,2,-,1.1,67,0.5,-,6.26
282,Jurgen Ekkelenkamp,Hertha Berlin,24, M(C),6(15),713,3,-,1,-,0.7,69.7,0.4,-,6.26
283,Kingsley Schindler,FC Koln,30," D(R),M(R),FW",1(17),335,1,2,1,-,0.2,59.8,0.4,-,6.25
284,Carlos Gruezo,Augsburg,29, DMC,9(8),971,-,-,7,-,0.6,77.2,0.6,-,6.22
285,Robin Hack,Arminia Bielefeld,25," AM(CLR),FW",13(17),1356,-,2,2,-,1,74.4,0.3,-,6.21
286,Levin Öztunali,Union Berlin,28, M(CLR),5(13),564,-,-,-,-,0.4,69.8,0.6,-,6.20
287,Florian Krüger,Arminia Bielefeld,25," AM(CLR),FW",12(15),1112,1,2,-,-,0.7,70.1,0.4,-,6.18
288,Jan Morávek,Augsburg,34, M(C),5(12),466,-,-,1,-,0.1,70.4,0.5,-,6.18
289,Dickson Abiama,Greuther Fuerth,25, FW,5(19),715,-,1,3,-,0.8,63.6,0.8,-,6.14
290,Julian Green,Greuther Fuerth,28," M(CL),FW",12(12),1052,-,-,2,-,0.8,83.4,0.2,-,6.13
291,Nathan De Medina,Arminia Bielefeld,26, D(CR),7(12),768,-,-,2,-,0.3,73,0.4,-,6.09
