,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
231,Omar Mascarell,Schalke,31," D(C),DMC",21(3),1768,1,1,6,-,0.4,82.7,1.2,-,6.43
232,Mateo Klimowicz,Stuttgart,23," AM(C),FW",12(13),1196,1,1,1,-,1.4,77.9,0.2,-,6.43
233,Yann Sommer,Borussia M.Gladbach,35, GK,31,2713,-,-,1,1,-,80.3,-,-,6.43
234,Deyovaisio Zeefuik,Hertha Berlin,26," D(LR),M(R)",10(12),908,1,-,2,1,0.1,71.5,1.6,-,6.42
235,Dominick Drexler,FC Koln,33, AM(CLR),11(16),1229,2,1,1,-,0.4,79.6,0.3,1,6.42
236,Karim Bellarabi,Leverkusen,34," M(CLR),FW",7(15),791,-,-,2,-,1.3,79.8,0.1,-,6.42
237,Sargis Adamyan,Hoffenheim,30," AM(CLR),FW",3(15),473,2,3,2,-,1.3,68.5,0.7,-,6.41
238,Ismail Jakobs,FC Koln,24," D(L),M(L)",18(5),1728,1,1,6,-,1,69.9,1.1,-,6.41
239,Matthew Hoppe,Schalke,23, FW,15(7),1310,6,1,3,-,0.9,68.9,1.1,-,6.41
240,Steven Zuber,Eintracht Frankfurt,32," D(L),M(CLR)",6(14),582,-,3,1,-,0.5,78.9,0.1,-,6.40
241,Stefan Ilsanker,Eintracht Frankfurt,34," D(CR),DMC",17(10),1575,1,-,4,-,0.5,79.2,1,-,6.40
242,Mike van der Hoorn,Arminia Bielefeld,31, D(C),15(7),1352,-,-,3,-,0.2,86.6,2.2,-,6.40
243,Daniel Brosinski,Mainz,35," D(LR),M(LR)",16(5),1431,2,1,-,-,0.5,68.6,0.4,-,6.39
244,Jeong Woo-Yeong,Freiburg,24," AM(CR),FW",7(19),819,4,-,-,-,0.5,76.3,0.5,1,6.39
245,Marco Richter,Augsburg,26," M(CLR),FW",16(13),1420,3,1,2,1,1.9,65.9,0.5,1,6.39
246,Christian Groß,Werder Bremen,35," D(C),DMC",17(6),1472,-,1,6,1,0.3,85.3,0.8,-,6.38
247,Nils Petersen,Freiburg,35, FW,12(20),1292,8,-,-,-,1,64.3,1,-,6.38
248,Sergio Córdova,Arminia Bielefeld,26," AM(CL),FW",13(10),1091,2,1,-,-,0.9,66.7,1.7,-,6.38
249,Kevin Stöger,Mainz,30, M(CL),4(15),529,3,-,3,-,0.5,73.8,0.1,-,6.38
250,Javi Martínez,Bayern,35," D(C),M(C)",4(15),457,-,-,-,-,0.1,89.6,1.1,-,6.37
251,Patrick Herrmann,Borussia M.Gladbach,33," M(LR),FW",9(18),868,-,3,3,-,0.7,74.4,0.1,-,6.37
252,Kevin Vogt,Hoffenheim,32," D(CR),M(C)",20(4),1840,-,1,6,-,-,89.3,1,-,6.36
253,Timo Becker,Schalke,27," D(CR),M(R)",18(2),1640,-,-,1,-,0.3,76,1,-,6.36
254,Carlos Gruezo,Augsburg,29, DMC,23(5),2092,-,-,4,-,0.6,79.6,0.2,-,6.35
255,Jean-Manuel Mbom,Werder Bremen,24," D(R),DMC,M(R)",15(6),1166,-,1,7,-,0.3,67.7,1.5,-,6.34
256,Christian Gentner,Union Berlin,38, M(CLR),13(9),1037,-,-,-,-,0.3,77,0.2,-,6.34
257,Davie Selke,Werder Bremen,29, FW,7(16),803,3,-,4,-,1.2,55,2.8,-,6.33
258,Romano Schmid,Werder Bremen,24," AM(CLR),FW",13(9),1180,-,3,2,-,0.8,70.6,0.3,-,6.33
259,Jannes Horn,FC Koln,27," D(CL),M(L)",20(9),1772,-,1,6,-,0.2,79.7,0.8,-,6.32
260,Fabian Kunze,Arminia Bielefeld,25, DMC,12(14),1261,-,-,6,-,0.3,76,1.5,-,6.32
261,Tobias Strobl,Augsburg,33," D(CR),DMC",21(8),1849,-,-,4,-,0.2,81.9,0.7,-,6.32
262,Pascal Stenzel,Stuttgart,28," D(CR),M(R)",14(9),1275,-,1,1,1,0.2,85.1,0.5,-,6.32
263,Hannes Wolf,Borussia M.Gladbach,25, M(CLR),14(18),1372,3,2,2,-,0.5,76.3,0.4,1,6.32
264,Michael Gregoritsch,Augsburg,30," AM(CR),FW",9(15),832,1,2,1,-,0.5,65.7,1.1,-,6.31
265,Niklas Moisander,Werder Bremen,38, D(C),12(6),1218,-,-,3,-,-,86.7,1.2,-,6.31
266,Marius Bülter,Union Berlin,31," D(R),M(CLR),FW",8(18),968,1,-,1,-,0.7,66.4,0.5,-,6.30
267,Oscar Wendt,Borussia M.Gladbach,38," D(L),M(L)",15(7),1259,1,1,3,-,0.3,77,0.6,-,6.29
268,Cedric Teuchert,Union Berlin,27," AM(CLR),FW",5(19),740,3,1,2,-,1,70.2,0.3,-,6.29
269,Robert Gumny,Augsburg,25, D(CLR),14(10),1373,1,1,4,-,0.3,75.5,0.8,-,6.28
270,Salih Özcan,FC Koln,26, M(C),15(13),1369,-,1,3,-,0.4,80.5,1.3,-,6.28
271,Julian Ryerson,Union Berlin,26," D(LR),M(CLR)",10(14),1064,-,1,2,-,0.3,74,0.5,-,6.28
272,Mijat Gacinovic,Hoffenheim,29, M(CLR),7(16),812,-,2,5,-,0.6,76.1,0.2,-,6.27
273,Yuya Osako,Werder Bremen,33," AM(CLR),FW",7(17),753,-,1,3,-,0.4,69.1,0.9,-,6.26
274,Victor Sá,Wolfsburg,30, M(CLR),3(18),459,1,1,-,-,0.5,80.5,0.2,-,6.25
275,Bastian Oczipka,Schalke,35," D(CL),M(L)",20(7),1919,-,2,1,-,0.3,78.7,0.6,-,6.24
276,Bartosz Bialek,Wolfsburg,22, FW,1(18),257,2,-,1,-,0.5,67.6,0.6,-,6.23
277,Jan Thielmann,FC Koln,21," M(CLR),FW",9(15),1024,2,3,-,-,0.5,67.3,0.4,-,6.23
278,Ádám Szalai,Mainz,36, FW,8(10),733,1,-,1,-,0.8,56.2,1.4,-,6.21
279,Benito Raman,Schalke,29," AM(LR),FW",13(12),1246,2,-,2,-,1,68,0.3,-,6.21
280,Sven Schipplock,Arminia Bielefeld,35, FW,5(27),724,1,-,4,-,0.5,55.6,0.6,-,6.19
281,Christian Gebauer,Arminia Bielefeld,30," D(R),M(R)",5(18),677,1,1,-,-,0.4,67.5,0.3,-,6.17
282,Hwang Hee-Chan,RBL,28," AM(CLR),FW",3(15),448,-,1,2,-,0.6,65.8,0.3,-,6.16
283,Sebastian Griesbeck,Union Berlin,33," D(C),DMC",8(16),881,-,-,3,-,0.2,72.6,0.7,-,6.13
284,Alessandro Schöpf,Schalke,30, M(CLR),10(9),943,-,-,-,-,0.5,81.6,0.3,-,6.05
