,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
232,Filip Uremovic,Hertha Berlin,27, D(CR),21(1),1733,-,-,6,1,0.4,79.4,2.5,1,6.39
233,Oliver Christensen,Hertha Berlin,25, GK,33,2970,-,-,2,-,-,58.8,0.2,1,6.39
234,Danny da Costa,Mainz,30," D(R),M(R)",14(9),1238,-,2,-,-,0.3,64.3,0.8,-,6.39
235,Marvin Friedrich,Borussia M.Gladbach,28, D(C),13(10),1244,1,-,2,-,0.4,86.4,1.8,-,6.39
236,Makoto Hasebe,Eintracht Frankfurt,40," D(CR),M(CR)",15(3),1309,-,-,1,-,-,88,0.8,-,6.39
237,Mitchel Bakker,Leverkusen,23," D(L),M(L)",19(9),1657,3,2,4,1,0.6,78.3,0.4,-,6.38
238,Stanley Nsoki,Hoffenheim,25, D(CL),14(5),1288,1,-,2,1,0.3,81.8,1.2,-,6.38
239,Kevin Paredes,Wolfsburg,20, M(L),1(21),515,1,3,2,-,0.2,79.9,0.1,-,6.38
240,Alex Král,Schalke,25, DMC,26(3),2357,-,-,3,-,1.1,71.2,1.7,-,6.38
241,Angelo Stiller,Hoffenheim,23, DMC,7(14),700,1,1,1,-,0.3,78.1,0.8,-,6.37
242,Robert Gumny,Augsburg,25, D(CLR),23(6),2021,1,2,5,1,0.3,66.7,1.6,-,6.37
243,Yann Sommer,Bayern,35, GK,19,1710,-,-,1,-,-,85.3,0.3,-,6.37
244,Romano Schmid,Werder Bremen,24," AM(CLR),FW",15(12),1521,1,3,3,-,0.7,76.8,0.7,-,6.37
245,Mathys Tel,Bayern,19, Forward,1(21),399,5,-,2,-,0.9,80.4,0.4,-,6.36
246,Luca Netz,Borussia M.Gladbach,20," D(L),M(L)",7(13),700,1,3,-,-,0.2,79.5,0.4,-,6.35
247,Alexander Schwolow,Schalke,31, GK,22(1),2034,-,-,1,-,-,63.3,0.2,-,6.35
248,Sebastian Polter,Schalke,33," AM(R),FW",5(14),619,2,3,3,-,0.6,54.2,2.1,-,6.35
249,Cristian Gamboa,Bochum,34," D(R),M(R)",17(2),1485,-,-,2,-,0.4,68.4,0.7,-,6.34
250,Sebastian Rudy,Hoffenheim,34," D(R),M(CR)",6(16),790,-,1,3,-,0.2,78.9,0.3,-,6.34
251,Gerrit Holtmann,Bochum,29," D(L),M(LR)",8(15),934,1,1,-,-,1.3,68.2,0.6,-,6.33
252,Kenan Karaman,Schalke,30," AM(CLR),FW",10(11),971,1,2,2,-,1,68.1,1.5,-,6.33
253,Marvin Schwäbe,FC Koln,29, GK,34,3060,-,-,1,-,-,76.7,0.2,1,6.33
254,Maximilian Bauer,Augsburg,24, D(C),20(7),1845,-,1,8,-,0.3,73.1,2.6,-,6.33
255,Jessic Ngankam,Hertha Berlin,23, FW,8(10),825,4,-,5,-,1.1,62.7,0.8,-,6.33
256,Fredrik Jensen,Augsburg,26," AM(CLR),FW",8(12),922,2,1,1,-,0.6,58.8,1,-,6.33
257,Jean-Paul Boëtius,Hertha Berlin,30," AM(CL),FW",10(11),1046,-,-,3,-,0.2,73.2,0.2,-,6.32
258,Ivan Sunjic,Hertha Berlin,27, DMC,12(6),993,-,-,4,-,0.3,75,0.4,1,6.32
259,Noah Weißhaupt,Freiburg,22, M(L),3(15),419,-,1,-,-,0.1,73.4,0.2,-,6.32
260,Ilia Gruev,Werder Bremen,23, DMC,18(13),1588,-,-,2,-,0.2,86.9,0.5,-,6.31
261,Lee Buchanan,Werder Bremen,23," D(CL),M(L)",2(19),456,1,-,2,-,0.2,68.2,0.4,-,6.31
262,Denis Huseinbasic,FC Koln,22, M(C),7(17),782,4,1,3,-,0.7,79.5,0.3,-,6.30
263,Ryan Gravenberch,Bayern,21, DMC,3(21),561,-,-,1,-,0.5,89.3,0.2,-,6.29
264,Kingsley Schindler,FC Koln,30," D(R),M(R),FW",8(21),1072,-,1,4,-,0.4,70.8,0.8,-,6.29
265,Rafael Borré,Eintracht Frankfurt,28," AM(C),FW",10(22),1062,2,2,5,-,0.8,73,0.8,-,6.29
266,Yannik Keitel,Freiburg,24," D(C),DMC",8(14),678,-,2,4,-,0.2,78.4,0.6,-,6.28
267,Sven Michel,Union Berlin,33," AM(L),FW",2(19),480,3,1,2,-,0.8,60.2,1.2,-,6.28
268,Aymen Barkok,Mainz,25, M(CR),3(20),571,-,1,1,-,0.5,71.9,0.7,-,6.27
269,Morten Thorsby,Union Berlin,28, M(CLR),8(16),827,1,1,3,-,0.4,62.9,0.9,-,6.27
270,Jordi Osei-Tutu,Bochum,25," D(R),M(LR)",8(12),750,-,-,3,-,0.6,71.1,0.4,-,6.27
271,Sargis Adamyan,FC Koln,30," AM(CLR),FW",4(20),634,1,2,3,-,0.9,71.7,0.5,-,6.26
272,Hannes Wolf,Borussia M.Gladbach,25, M(CLR),4(14),441,1,1,-,-,0.4,82.2,0.2,-,6.25
273,Agustín Rogel,Hertha Berlin,26, D(C),14(6),1423,-,1,7,-,0.3,74.8,2.5,-,6.25
274,Patrick Osterhage,Bochum,24, DMC,11(12),1024,-,-,3,-,0.3,71.5,0.5,-,6.23
275,Simon Zoller,Bochum,32," AM(LR),FW",19(8),1463,3,2,5,-,1.1,65.3,0.6,1,6.23
276,Nathan Ngoumou,Borussia M.Gladbach,24, AM(LR),7(13),692,1,-,-,-,0.7,76.8,0.4,-,6.23
277,Florian Müller,Stuttgart,26, GK,19,1710,-,-,-,-,-,78.7,0.2,-,6.21
278,Luca Waldschmidt,Wolfsburg,27," AM(CLR),FW",4(14),515,4,-,-,-,0.6,77.9,0.1,-,6.21
279,Saidy Janko,Bochum,28," D(R),M(R)",12(8),1132,-,-,1,-,0.1,73,0.5,-,6.21
280,Jeong Woo-Yeong,Freiburg,24," AM(CR),FW",4(22),641,1,1,2,-,0.5,80.8,0.1,-,6.20
281,Lucas Alario,Eintracht Frankfurt,31, FW,2(18),317,1,-,-,-,0.6,65.9,1.1,-,6.19
282,Luca Pfeiffer,Stuttgart,27," AM(C),FW",6(13),692,-,-,1,1,0.6,64.3,1.6,-,6.17
283,Danny Latza,Schalke,34, M(C),8(12),845,-,1,2,-,0.8,81.7,0.7,-,6.16
284,Nils Petersen,Freiburg,35, FW,0(27),257,1,-,1,-,0.3,44.6,0.5,-,6.10
285,Patrick Herrmann,Borussia M.Gladbach,33," M(LR),FW",0(21),151,1,-,2,-,0.3,73.9,0.1,-,6.04
