,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
219,Johann Lepenant,Lyon,21, DMC,21(10),1935,1,2,4,-,0.6,89.9,0.5,-,6.49,1.9,0.9,1.1,-,0.5,1.7,0.2,-,0.7,0.8,-,0.9,0.9,41.5,89.9,-,1.8,-
220,Mickaël Barreto,AC Ajaccio,33, M(C),15(5),1328,1,1,1,-,1,74.6,0.5,-,6.49,1.6,0.9,1,-,0.5,1.9,-,-,1.2,0.4,-,1,1,30.1,74.6,1.1,2.6,-
221,Vincent Marchetti,AC Ajaccio,26, M(C),29(2),2463,-,2,7,-,1.2,80.0,0.2,-,6.49,1.8,0.6,0.9,-,1,1.4,0.1,-,1.5,1.2,-,1.3,1.3,33.5,80.0,-,2.3,0.2
222,Lesley Ugochukwu,Rennes,20, DMC,14(12),1330,-,1,3,1,0.2,87.6,0.6,-,6.48,1.4,0.8,1.1,-,0.6,0.3,0.4,-,0.5,0.5,-,0.4,0.4,24.8,87.6,-,1.2,-
223,Théo Le Bris,Lorient,21, M(L),15(12),1451,2,2,-,-,0.4,81.8,0.4,-,6.48,1.1,0.7,0.2,-,1,0.7,0.1,-,0.6,0.1,-,0.4,0.4,20.3,81.8,0.1,0.2,-
224,Sanjin Prcic,Strasbourg,30, M(C),17(12),1633,1,1,3,1,1,86.1,0.6,-,6.48,0.9,0.9,0.6,-,0.7,0.4,0.2,-,0.5,0.7,-,0.2,0.2,35.4,86.1,0.2,3.3,0.1
225,Massadio Haïdara,Lens,31," D(CL),M(L)",17(19),1657,-,1,5,-,0.4,87.1,1.1,-,6.47,0.7,1,0.5,-,0.9,0.3,0.3,-,0.2,0.7,0.1,0.1,0.1,24.6,87.1,0.1,1,-
226,Gaetan Perrin,Auxerre,27, AM(CL),15(22),1388,3,1,1,-,0.7,75.7,0.4,1,6.47,0.5,0.3,0.5,-,0.2,0.6,-,-,1.6,0.6,0.1,1.1,1.1,10.8,75.7,0.3,0.7,-
227,Abdu Conté,Troyes,26," D(CL),M(L)",15(4),1317,1,2,1,-,0.2,79.8,0.8,-,6.46,1.3,0.3,0.6,0.5,1.1,0.5,0.3,-,0.1,0.6,0.2,0.3,0.3,30.9,79.8,0.5,1.4,0.1
228,Ibrahima Koné,Lorient,24, FW,15(22),1569,7,1,3,-,0.8,66.9,1.5,-,6.46,0.6,0.1,0.8,-,0.5,0.2,-,-,0.4,0.6,0.4,0.7,0.7,9.6,66.9,-,0.1,-
229,Carlos Soler,PSG,27, M(CLR),14(12),1188,3,2,-,-,0.4,87.4,-,1,6.46,0.8,0.2,0.7,-,0.2,0.3,0.2,-,0.2,0.5,-,0.5,0.5,23.5,87.4,0.2,0.5,0.1
230,Hugo Magnetti,Brest,25, DMC,19(13),1688,1,2,2,-,0.5,84.8,0.2,-,6.46,1.3,0.8,0.5,-,0.4,1.3,-,-,0.7,0.8,-,0.5,0.5,22.8,84.8,0.2,1.6,-
231,Stéphane Diarra,Lorient,25, AM(R),14(14),1070,2,-,1,-,0.7,75.2,0.2,1,6.46,0.9,0.8,0.3,-,0.3,0.6,-,-,0.9,0.8,0.1,0.5,0.5,10.8,75.2,0.1,0.1,-
232,Mathias Pereira Lage,Brest,27, M(CLR),16(8),1272,2,1,2,-,0.9,71.3,0.9,-,6.45,0.8,0.6,1,-,0.5,0.8,-,-,0.4,1.1,-,0.8,0.8,14.5,71.3,0.3,0.7,-
233,Jim Allevinah,Clermont Foot,29, M(CLR),25(11),2248,1,1,2,-,0.8,82.4,0.3,-,6.45,1.1,0.7,0.6,0.1,0.5,1.2,0.1,-,0.9,1.5,-,1.1,1.1,20.3,82.4,0.3,0.3,-
234,Wesley Saïd,Lens,29," AM(CLR),FW",6(15),638,5,-,2,-,1.3,81.7,0.2,-,6.45,0.2,-,1,-,0.1,0.2,-,-,0.8,-,-,0.3,0.3,8.9,81.7,-,0.4,-
235,Léo Leroy,Montpellier,24, DMC,14(13),1189,-,-,7,-,0.7,76.2,0.9,-,6.45,2,0.5,1.4,-,0.3,1,0.1,-,0.4,0.7,-,0.5,0.5,18.7,76.2,0.1,1,-
236,Yasser Larouci,Troyes,23," D(L),M(L)",21(9),1800,1,1,1,-,0.3,77.0,0.7,-,6.45,0.8,0.9,0.5,0.1,1.3,0.3,-,1,1.3,1,0.1,1.2,1.2,20.8,77.0,0.3,0.4,0.1
237,Colin Dagba,Strasbourg,25," D(R),M(R)",12(9),960,-,-,3,-,0.2,85.0,0.1,-,6.44,1.5,0.8,0.7,0.2,0.8,0.3,0.1,-,0.5,0.3,-,0.5,0.5,17.4,85.0,0.4,0.4,-
238,Gerzino Nyamsi,Strasbourg,27, D(C),19(1),1580,1,1,4,1,0.7,84.5,1.9,1,6.44,1.4,0.5,1.9,0.8,2.9,0.1,0.6,-,0.5,0.2,-,0.1,0.1,42.0,84.5,-,2.9,-
239,Renato Sanches,PSG,26, M(CR),6(17),705,2,-,1,-,0.6,91.6,0.2,-,6.43,0.3,0.4,1,-,0.2,0.4,0.1,-,0.6,0.4,-,0.3,0.3,28.6,91.6,-,1.4,-
240,Jean-Eudes Aholou,Strasbourg,30, DMC,16(14),1301,3,1,4,1,0.7,76.1,0.9,1,6.43,1.1,0.8,1.3,-,0.4,0.6,-,-,0.5,0.8,-,0.5,0.5,19.5,76.1,-,1,0.1
241,Yoann Salmier,Troyes,31, D(CR),31(1),2652,1,-,5,1,0.4,83.0,1.7,-,6.43,1.6,1.2,0.9,0.4,3.8,0.4,0.6,-,0.2,0.9,-,0.2,0.2,44.9,83.0,-,2.5,-
242,Wilson Odobert,Troyes,19," AM(CLR),FW",19(13),1767,4,2,-,-,0.8,79.8,0.2,-,6.43,0.6,0.5,0.3,-,0.2,0.5,-,-,1,0.5,0.1,0.8,0.8,15.4,79.8,0.3,0.4,-
243,Dion Lopy,Reims,22, DMC,16(13),1377,-,1,4,2,0.6,85.5,0.6,-,6.43,1.6,0.8,1.1,-,0.6,1.3,0.1,-,0.6,0.9,-,0.6,0.6,25.2,85.5,-,2.1,-
244,Miha Blazic,Angers,30, D(C),22(2),1980,2,-,4,-,0.3,87.6,1.9,-,6.42,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1,-,0.7,-,-,-,49.0,87.6,-,3.7,-
245,Samuel Moutoussamy,Nantes,27, M(CL),27(8),2403,-,2,8,-,0.6,86.5,0.6,-,6.42,1.8,0.7,0.9,-,0.4,1.4,0.1,-,0.5,0.4,-,0.5,0.5,34.6,86.5,0.1,1.6,0.1
246,Adil Rami,Troyes,38, D(C),18(2),1600,-,1,2,-,0.5,85.1,1.5,-,6.41,1,1.3,0.5,0.2,3.7,0.8,0.8,-,0.2,0.7,0.1,-,-,35.9,85.1,0.1,3.7,-
247,Ibrahima Sissoko,Strasbourg,26," D(C),DMC",13(13),1306,-,2,1,-,0.5,77.5,1.2,-,6.41,1.5,0.4,1.6,-,0.7,0.8,0.2,-,0.3,0.6,0.1,0.7,0.7,23.9,77.5,0.2,1.2,0.1
248,Paul Bernardoni,Angers,27, GK,27,2430,-,-,-,-,-,58.3,0.3,1,6.4,0.1,-,-,-,0.8,-,-,-,-,0.1,-,-,-,20.0,58.3,-,4,-
249,Julian Jeanvier,Auxerre,32, D(C),20(2),1763,1,-,3,1,0.4,83.1,1.1,-,6.4,1.5,1.2,1.1,0.3,4.3,0.4,0.8,-,0.1,0.5,-,0.1,0.1,35.5,83.1,-,2.5,-
250,Lassine Sinayoko,Auxerre,24," AM(R),FW",16(17),1569,1,2,-,1,1.3,77.4,0.7,-,6.4,1,0.5,0.9,-,0.5,0.6,-,-,0.8,0.7,0.2,1,1,15.8,77.4,0.2,0.4,-
251,Pablo Rosario,Nice,27," D(CR),DMC",17(14),1760,-,1,6,-,0.3,89.4,0.5,-,6.4,1.5,0.7,0.6,0.2,1,0.5,0.2,-,0.2,0.4,-,0.4,0.4,33.2,89.4,0.1,1.6,-
252,Julien Ponceau,Lorient,23, AM(C),20(11),1663,1,4,1,-,0.5,83.7,0.3,-,6.39,0.9,0.5,0.7,-,0.4,0.7,0.1,-,0.3,0.8,0.1,0.6,0.6,26.3,83.7,-,0.8,-
253,Souleyman Doumbia,Angers,27," D(L),M(L)",21(3),1793,-,-,2,1,0.3,80.5,0.8,-,6.39,1.9,1.1,1.1,0.4,0.8,0.6,0.1,-,1.1,0.8,0.1,0.4,0.4,31.3,80.5,0.5,0.9,-
254,Cyrille Bayala,AC Ajaccio,27, AM(R),25(8),2017,1,1,3,1,0.7,64.7,1.2,-,6.39,1.6,0.8,0.9,-,0.6,0.7,0.1,-,0.8,0.8,0.2,1.1,1.1,17.3,64.7,0.2,0.5,-
255,Arbër Zeneli,Reims,29," AM(LR),FW",12(11),1003,-,2,-,-,1.3,76.3,0.2,1,6.39,0.4,0.1,0.3,-,0.1,0.3,-,-,0.7,0.5,0.1,1,1,15.8,76.3,0.4,0.4,0.1
256,Billal Brahimi,Nice,24," AM(L),FW",5(21),786,3,2,-,-,0.8,83.2,0.1,1,6.39,0.3,0.2,0.1,-,-,0.2,-,-,0.7,0.3,0.2,0.5,0.5,11.5,83.2,0.7,0.2,-
257,Oumar Gonzalez,AC Ajaccio,26, D(C),29(1),2579,-,-,10,-,0.4,81.8,2.1,-,6.39,1.7,1.7,1.5,0.5,2.6,0.5,0.4,-,0.2,1.5,0.1,0.3,0.3,36.5,81.8,-,1.6,-
258,Moussa Sissoko,Nantes,34, M(CR),22(8),1923,2,-,3,-,0.6,81.0,0.8,1,6.38,0.9,0.5,0.9,-,0.5,0.2,0.2,-,0.5,0.5,0.1,0.6,0.6,25.1,81.0,0.2,0.9,-
259,Thierno Baldé,Troyes,21," D(R),M(R)",25(6),2161,-,1,1,-,0.2,83.1,0.3,-,6.38,0.9,0.7,0.3,0.2,1.2,0.4,0.1,-,1.2,1.1,0.1,0.5,0.5,23.8,83.1,0.2,0.5,-
260,Yoann Cathline,Lorient,21, M(L),11(12),1085,1,1,-,-,1.1,72.9,0.1,-,6.38,0.8,0.3,0.5,-,0.6,0.3,-,-,1,1.2,-,1.2,1.2,12.7,72.9,0.4,0.2,-
261,Abdallah Sima,Angers,22," AM(LR),FW",19(15),1833,5,1,-,-,1.1,76.1,1.3,-,6.38,0.6,0.1,0.9,-,0.5,0.4,-,1,0.6,0.7,0.4,0.9,0.9,10.3,76.1,0.1,0.1,-
262,Birger Meling,Rennes,29," D(LR),DMC",10(17),1200,-,1,3,1,-,86.2,0.5,-,6.37,0.9,0.9,0.7,0.2,0.8,0.5,0.1,-,0.2,0.6,0.1,0.3,0.3,23.8,86.2,0.1,1,-
263,Adrien Hunou,Angers,30," AM(CLR),FW",28(6),2248,4,1,2,-,1.3,78.0,0.6,-,6.37,1.1,0.2,0.4,-,0.2,0.9,-,-,0.4,1.3,0.1,0.7,0.7,21.1,78.0,0.1,0.3,-
264,Cédric Hountondji,Angers,30, D(C),35(1),3097,-,-,7,-,0.3,86.8,1.8,-,6.37,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2,-,0.3,-,0.1,0.1,39.9,86.8,-,2.2,-
265,Pierrick Capelle,Angers,37," D(L),M(CLR)",15(11),1424,-,3,8,-,0.6,86.6,0.5,-,6.36,1.4,0.6,1.2,-,0.8,1.3,0.1,-,0.5,0.2,-,0.8,0.8,24.9,86.6,0.5,1,-
266,Ismaël Diallo,AC Ajaccio,27, D(L),25(3),2183,-,-,9,1,0.1,76.0,0.9,-,6.36,1.6,1.1,1.5,0.1,1.5,1,0.4,-,0.5,1.2,-,0.4,0.4,30.6,76.0,0.2,2.4,0.1
267,Batista Mendy,Angers,24," D(C),DMC",35,2871,-,-,6,1,0.4,86.7,0.8,-,6.35,2,0.6,1.9,-,0.7,0.5,0.2,-,1.1,1.2,-,0.8,0.8,40.5,86.7,0.1,1.9,0.1
268,Amine Salama,Angers,23, FW,12(13),1245,3,1,1,-,1,75.9,0.3,-,6.35,0.4,0.4,0.3,-,0.1,0.4,0.1,-,0.9,0.4,0.2,0.8,0.8,12.3,75.9,0.1,0.1,-
269,Mitchell van Bergen,Reims,24," AM(LR),FW",6(22),889,-,1,1,-,0.9,78.7,0.2,-,6.35,0.6,0.2,0.4,-,0.3,0.4,0.1,-,0.5,0.3,0.1,0.4,0.4,8.5,78.7,0.5,0.1,-
270,Mickaël Alphonse,AC Ajaccio,34, D(LR),14(12),1357,-,-,2,1,0.4,71.1,1.2,1,6.35,1.3,1.3,0.7,0.2,1.5,0.5,0.2,1,0.4,0.6,-,0.5,0.5,19.5,71.1,0.2,1,-
271,Moussa Diarra,Toulouse,23, D(CL),12(11),1222,-,1,-,-,-,83.9,0.7,-,6.35,0.9,0.8,0.8,0.1,1.1,0.3,0.4,-,0.4,0.7,-,0.2,0.2,24.3,83.9,0.2,0.8,-
272,Denis Genreau,Toulouse,24, AM(C),7(13),654,-,1,3,-,0.4,78.2,0.3,-,6.35,1.8,0.4,0.5,-,0.5,0.9,0.1,-,0.4,0.2,0.2,0.3,0.3,15.2,78.2,0.2,0.4,-
273,Komnen Andric,Clermont Foot,28, FW,16(18),1442,4,3,4,-,0.9,75.3,1.3,-,6.34,0.4,0.2,0.5,-,0.4,0.4,-,-,0.2,1.2,0.2,0.9,0.9,12.5,75.3,-,0.5,-
274,Ruben Aguilar,Monaco,31," D(R),M(R)",14(6),1176,-,-,3,-,0.2,84.4,0.6,-,6.34,1,0.9,0.8,-,1.3,0.7,0.1,-,0.4,0.7,0.1,0.2,0.2,33.8,84.4,0.3,0.9,-
275,Maxime Busi,Reims,24," D(R),M(R)",11(10),1041,-,1,4,-,0.1,75.3,0.7,1,6.34,1,0.7,0.9,0.2,1,0.8,0.3,-,0.3,0.3,-,0.2,0.2,22.9,75.3,0.4,1.4,-
276,Khalil Fayad,Montpellier,19, M(CL),7(17),707,-,2,1,1,0.3,84.8,0.1,-,6.34,1.3,0.4,0.7,-,0.2,0.4,-,-,0.3,0.7,-,0.3,0.3,13.7,84.8,0.1,0.5,0.1
277,Bonke Innocent,Lorient,28, DMC,14(11),1183,-,1,5,-,0.2,89.2,0.4,-,6.34,1.1,1,1.5,-,1.2,1,0.2,-,0.2,0.4,-,0.2,0.2,23.0,89.2,-,0.7,-
278,Erik Palmer-Brown,Troyes,27, D(C),36(2),3194,-,-,5,-,0.3,84.7,1.5,-,6.34,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1,0.2,0.3,-,0.4,0.4,37.5,84.7,-,1.9,-
279,Florent Ogier,Clermont Foot,35, D(C),18(8),1695,-,1,4,-,0.1,79.4,1.1,-,6.33,1.3,0.7,0.6,0.3,2.3,0.7,0.5,-,0.2,0.3,-,-,-,34.4,79.4,-,2.6,-
280,Gauthier Hein,Auxerre,27, AM(CR),23(12),1886,2,-,1,-,1.1,84.4,0.1,-,6.33,0.8,0.2,0.6,-,0.3,0.9,-,-,0.5,0.4,0.1,0.7,0.7,18.9,84.4,0.5,1.5,-
281,Thomas Mangani,AC Ajaccio,37, M(C),14(12),1329,1,1,4,1,0.4,73.7,0.8,-,6.32,1.2,0.9,0.9,-,0.8,1.1,0.1,-,0.2,0.5,-,0.1,0.1,31.7,73.7,0.9,3.2,0.1
282,Moussa Dembélé,Lyon,27, FW,8(15),866,3,-,1,-,1.2,72.9,1.3,-,6.32,0.3,0.1,0.7,-,0.3,0.1,-,-,0.2,0.1,0.3,0.7,0.7,8.2,72.9,-,0.1,-
283,Benoît Costil,Auxerre,36, GK,19,1710,-,-,-,-,-,66.5,0.1,-,6.32,0.1,-,-,-,0.5,0.1,-,-,0.1,-,-,-,-,27.3,66.5,-,8.4,-
284,Enzo Tchato,Montpellier,21, D(R),11(10),1094,1,1,1,-,0.2,76.4,0.8,-,6.32,1.2,0.3,0.6,0.1,1.4,0.4,0.1,-,0.2,0.3,0.1,0.3,0.3,20.0,76.4,0.4,0.4,-
285,Marcus Coco,Nantes,27," D(R),M(LR),FW",6(20),629,1,-,2,-,0.3,75.0,0.7,-,6.32,0.9,0.5,0.7,-,0.1,0.5,0.1,-,0.3,0.4,0.1,0.4,0.4,8.0,75.0,0.3,0.3,-
286,Romain Hamouma,AC Ajaccio,37," M(CLR),FW",14(5),1091,2,2,1,2,0.8,81.7,0.7,-,6.31,0.4,0.1,0.9,-,0.1,0.2,-,-,0.8,0.8,0.2,0.7,0.7,15.8,81.7,0.6,0.3,-
287,M'Baye Niang,Auxerre,29," AM(LR),FW",17(13),1486,6,-,2,2,1.3,64.0,2.3,-,6.31,0.4,-,1.4,-,0.6,0.3,-,-,0.3,1.4,0.3,0.7,0.7,9.5,64.0,-,0.3,-
288,Warren Zaïre-Emery,PSG,18," DMC,M(R)",8(18),919,2,-,1,-,0.3,92.0,0.1,-,6.31,0.7,0.5,0.3,0.1,0.4,0.8,-,-,0.6,0.2,0.1,0.5,0.5,22.7,92.0,-,0.2,-
289,Clément Vidal,AC Ajaccio,23, D(C),21(5),1901,1,-,5,1,0.5,77.4,2,1,6.29,1,1,0.8,0.3,2.7,0.8,0.6,-,-,0.7,-,0.2,0.2,29.5,77.4,-,2.8,-
290,Youssouf M'Changama,Auxerre,33, M(C),11(15),1079,-,-,1,-,0.7,82.5,0.5,-,6.29,0.8,0.6,0.5,-,0.2,0.2,-,-,0.4,0.7,-,0.3,0.3,17.3,82.5,0.4,0.9,0.1
291,Mohamed Bayo,Lille,25, FW,6(21),640,4,1,1,-,0.8,63.8,0.5,-,6.29,0.1,-,0.5,-,-,0.4,-,-,0.4,0.1,0.2,0.5,0.5,4.7,63.8,-,0.1,-
292,Eliot Matazo,Monaco,22, DMC,13(10),1176,1,-,2,-,0.2,81.8,0.4,-,6.29,1.1,0.7,0.8,-,0.4,0.7,0.2,-,0.2,0.5,-,0.5,0.5,21.2,81.8,-,1.5,-
293,Jérémie Bela,Clermont Foot,31, M(LR),7(12),737,1,1,-,-,0.6,72.2,0.1,-,6.28,0.3,0.5,0.4,-,0.4,0.1,0.1,-,0.5,0.9,-,0.4,0.4,10.2,72.2,0.2,0.1,-
294,Ismail Jakobs,Monaco,24," D(L),M(L)",9(23),1102,-,2,3,-,0.4,69.1,1.6,-,6.27,0.3,0.3,0.4,0.1,0.5,0.2,-,-,0.2,0.3,-,0.2,0.2,16.1,69.1,0.4,0.2,-
295,Carlos Baleba,Lille,20, DMC,5(14),472,-,-,3,1,0.6,83.6,0.4,-,6.27,0.7,0.1,0.7,0.1,0.2,0.3,0.2,-,0.8,0.9,-,0.9,0.9,15.7,83.6,-,1.3,-
296,Sada Thioub,Angers,28," D(R),M(LR)",11(16),1056,1,2,3,-,0.3,82.5,0.2,-,6.26,0.7,0.3,0.5,-,0.1,0.3,-,-,0.6,0.2,-,0.7,0.7,16.9,82.5,0.6,0.3,-
297,Andreas Bruus,Troyes,25," D(R),M(R)",18(9),1626,-,2,2,-,0.4,72.3,0.1,-,6.26,0.4,0.6,0.4,-,0.8,0.4,0.1,-,0.6,0.3,0.1,0.1,0.1,17.4,72.3,0.6,0.6,-
298,Kevin Spadanuda,AC Ajaccio,27, M(L),13(9),1069,-,1,3,-,0.3,81.5,0.2,-,6.26,1.3,0.5,0.9,-,0.2,1,-,-,1,1,-,1,1,11.3,81.5,-,0.2,-
299,Sébastien Corchia,Nantes,33," D(R),M(R)",6(16),775,-,1,3,-,0.2,76.9,0.5,-,6.26,0.7,0.6,0.7,-,0.7,0.5,0.1,-,0.1,0.8,-,0.3,0.3,12.2,76.9,0.4,0.6,-
300,Benjamin Leroy,AC Ajaccio,35, GK,32,2799,-,-,1,-,-,57.6,0.1,1,6.26,-,-,-,-,0.9,0.1,-,-,-,0.1,-,-,-,24.8,57.6,-,7.3,-
301,Mathieu Coutadeur,AC Ajaccio,38, M(C),22(5),1951,-,-,2,-,0.1,84.6,0.3,-,6.24,0.9,0.7,0.2,-,0.8,0.7,0.1,-,0.2,0.5,-,0.3,0.3,43.9,84.6,-,2.9,0.1
302,Riad Nouri,AC Ajaccio,38, M(LR),16(17),1692,1,1,3,-,0.5,74.0,0.4,-,6.24,0.6,0.5,0.5,-,0.2,0.5,-,-,0.4,0.5,0.2,0.5,0.5,15.9,74.0,0.8,0.5,-
303,Valère Germain,Montpellier,34," AM(CLR),FW",5(26),673,2,-,1,1,0.6,69.4,1,-,6.23,0.4,0.2,0.3,-,0.4,0.3,-,-,-,0.1,0.1,0.3,0.3,6.6,69.4,0.1,-,-
304,Matthis Abline,Auxerre,21, FW,8(11),803,2,1,1,-,1.4,69.4,0.6,-,6.23,0.2,0.1,0.7,-,0.1,0.3,0.1,-,0.6,0.5,0.3,0.9,0.9,5.2,69.4,0.1,0.1,-
305,Lebo Mothiba,Strasbourg,28, FW,3(16),428,3,-,-,-,0.5,79.6,0.5,-,6.22,0.1,-,0.6,-,0.2,0.1,0.1,-,0.2,0.6,-,0.4,0.4,4.9,79.6,-,-,-
306,Ado Onaiwu,Toulouse,28, FW,9(25),1073,2,1,-,-,0.6,76.2,1.1,-,6.22,0.3,0.1,0.4,-,0.1,0.2,-,-,0.2,0.4,0.1,0.8,0.8,9.6,76.2,-,0.1,0.1
307,Abdoulaye Bamba,Angers,34," D(CLR),M(R)",12(9),1359,-,-,2,-,-,88.9,0.8,-,6.2,1,0.9,0.5,0.3,1.7,0.1,0.1,-,0.2,0.6,0.2,0.2,0.2,30.9,88.9,0.1,1.2,-
308,Iké Ugbo,Troyes,25, FW,9(16),889,2,1,-,-,0.6,70.6,0.4,-,6.2,0.2,0.1,0.5,-,0.2,0.3,0.1,-,0.2,0.4,0.2,0.3,0.3,5.4,70.6,-,-,-
309,Cédric Avinel,AC Ajaccio,37, D(C),19(5),1791,1,-,2,1,0.1,85.0,1.6,1,6.18,0.5,0.6,0.5,0.4,3.7,0.2,0.5,-,-,0.1,-,-,-,29.8,85.0,-,1.6,-
310,Veljko Birmancevic,Toulouse,26, AM(L),2(23),427,-,-,-,-,0.5,69.8,0.1,-,6.11,0.5,0.3,0.2,-,-,0.6,0.1,-,0.2,0.3,-,0.1,0.1,6.0,69.8,-,-,-
