,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
242,Daniel Ciofani,Frosinone,38, FW,17(15),1631,5,2,1,-,1.7,66.8,3.3,-,6.50
243,Giangiacomo Magnani,Sassuolo,28, D(C),17(2),1515,-,1,2,-,0.1,86.3,1.5,-,6.50
244,Alfred Gomis,SPAL 2013,30, GK,19(1),1722,-,-,-,-,-,67.7,0.3,1,6.50
245,Matteo Scozzarella,Parma Calcio 1913,35, DMC,17(5),1469,-,3,8,-,0.4,82.4,0.2,-,6.50
246,Sergio Floccari,SPAL 2013,42, FW,11(9),975,3,1,3,-,1.2,79.1,1.2,1,6.49
247,Bastos,Lazio,33, D(C),11(7),1137,1,-,3,-,0.6,86,1,-,6.49
248,Emanuele Giaccherini,Chievo,39, M(CLR),22(4),2008,3,1,8,-,1.3,78.4,0.5,1,6.49
249,Francesco Magnanelli,Sassuolo,39, DMC,21(5),1859,-,-,3,1,0.3,88.5,0.7,1,6.49
250,Miguel Veloso,Genoa,37, M(C),14(7),1259,-,1,7,-,1.4,79.5,0.6,-,6.49
251,Simone Zaza,Torino,32, FW,11(18),1424,4,3,8,1,1.9,67.2,1.9,-,6.48
252,Simone Verdi,Napoli,31," AM(CLR),FW",9(13),701,3,3,-,-,0.9,85.5,0.1,1,6.48
253,Fabio Depaoli,Chievo,27," D(R),M(CLR)",27(6),2468,-,4,10,2,0.4,73.2,1,-,6.48
254,Goran Pandev,Genoa,40," M(CR),FW",12(14),1122,4,2,6,-,1,76.2,0.4,1,6.47
255,Borja Valero,Inter,39, M(CL),12(15),1227,-,1,4,-,0.4,93.7,0.1,-,6.46
256,Samu Castillejo,AC Milan,29," AM(CLR),FW",8(23),1008,4,2,3,-,1,86.7,0.4,1,6.46
257,Federico Di Francesco,Sassuolo,29," M(LR),FW",14(5),1081,2,2,2,-,1.3,85.3,0.2,1,6.46
258,Filip Djuricic,Sassuolo,32," AM(CLR),FW",16(7),1261,2,1,2,1,0.7,83.5,0.6,1,6.46
259,Jonathan Biabiany,Parma Calcio 1913,36," M(LR),FW",12(6),1069,-,-,4,-,0.2,72.9,1,-,6.44
260,Riccardo Saponara,Sampdoria,32, AM(CLR),11(11),908,2,4,3,-,1.1,69.4,0.3,-,6.44
261,Domenico Maietta,Empoli,41, D(C),21,1719,-,-,5,-,0.3,84.9,1.5,-,6.44
262,Etrit Berisha,Atalanta,35, GK,18,1620,-,-,1,-,-,69,0.2,-,6.43
263,Antonino La Gumina,Empoli,28, FW,12(10),1091,2,2,1,-,1.2,78.9,0.8,2,6.43
264,Marko Pjaca,Fiorentina,28," AM(CL),FW",8(11),746,1,1,1,-,1,76.1,0.6,-,6.43
265,Sasa Lukic,Torino,27, M(C),11(13),982,2,-,7,-,0.4,87.9,0.3,-,6.43
266,Afriyie Acquah,Empoli,32, M(C),19(9),1514,2,-,4,-,0.8,82.2,0.8,1,6.42
267,Filip Bradaric,Cagliari,32, DMC,17(10),1494,-,1,5,-,0.5,85.9,0.9,-,6.42
268,Kevin Mirallas,Fiorentina,36," M(CLR),FW",15(12),1300,2,1,2,-,1.1,76.9,0.3,-,6.42
269,Esteban Rolón,Genoa,29, DMC,10(9),1043,-,-,9,-,0.4,77.2,0.5,-,6.42
270,Sergio Pellissier,Chievo,45, FW,12(7),954,4,1,1,-,1.4,74.6,1.4,-,6.41
271,Simone Padoin,Cagliari,40," D(LR),M(CLR)",22(8),1914,-,2,2,-,0.1,82.1,0.5,-,6.41
272,Përparim Hetemaj,Chievo,37, M(CL),25(5),2161,2,-,9,-,0.4,81.2,0.7,-,6.41
273,Mattia Valoti,SPAL 2013,30, AM(CL),14(10),1227,2,-,6,-,0.8,80.6,1,-,6.41
274,Mirco Antenucci,SPAL 2013,39," AM(C),FW",22(13),2126,5,-,-,-,1.4,79.7,1.1,-,6.40
275,Bryan Dabo,Fiorentina,32," D(R),M(CR)",6(17),822,1,1,4,-,0.4,80.3,1.2,-,6.40
276,Ladislav Krejcí,Bologna,31," D(L),M(L)",11(7),1063,-,3,2,-,0.5,83.6,0.4,-,6.39
277,Antonio Candreva,Inter,37, M(CLR),5(13),493,1,-,-,-,1.2,82.7,0.1,-,6.38
278,Pedro Pereira,Genoa,26," D(R),M(LR)",15(11),1379,-,-,1,-,0.1,75.5,0.7,-,6.36
279,Francesco Cassata,Frosinone,26, M(CL),14(5),1130,2,2,9,1,0.7,77.9,0.4,-,6.36
280,Manuel Pasqual,Empoli,42," D(L),M(L)",13(9),1339,1,2,2,-,0.4,73.1,0.2,-,6.36
281,Mariusz Stepinski,Chievo,28, FW,27(8),2476,6,2,5,-,1.7,75.3,1.5,-,6.35
282,Diego Laxalt,AC Milan,31," D(L),M(CLR)",6(14),640,-,-,2,-,0.3,77.8,0.3,-,6.35
283,Sofian Kiyine,Chievo,26, M(CL),9(14),809,-,1,7,-,0.9,80.2,0.5,-,6.34
284,Marcello Gazzola,Parma Calcio 1913,39," D(R),M(R)",9(11),915,1,-,3,-,0.1,64.9,1.2,-,6.32
285,Mattias Svanberg,Bologna,25, M(CLR),13(10),1175,-,3,2,-,1,77.2,0.4,-,6.31
286,Patrick Cutrone,AC Milan,26, FW,12(22),1438,3,2,2,-,1,74.3,0.5,-,6.31
287,Musa Barrow,Atalanta,25," AM(CL),FW",6(16),592,1,2,-,-,1.4,79,0.5,-,6.30
288,Nicola Rigoni,Chievo,33, DMC,23(1),1958,-,1,8,1,0.9,80.5,2,-,6.30
289,Frédéric Veseli,Empoli,31, D(CLR),28(3),2537,-,-,4,-,0.2,86.4,0.4,-,6.29
290,Francesco Zampano,Frosinone,30," D(R),M(R)",24(3),2104,-,1,1,-,0.6,73.7,0.6,-,6.28
291,Alessandro Matri,Sassuolo,39, FW,6(13),596,2,-,3,-,0.8,76.7,0.4,-,6.23
292,Fabio Ceravolo,Parma Calcio 1913,37, FW,12(13),1183,2,-,1,-,0.8,72.7,0.9,-,6.18
293,Alberto Paloschi,SPAL 2013,34, FW,8(15),852,2,-,3,-,0.4,76.1,0.3,-,6.15
294,Jakub Jankto,Sampdoria,28, M(CLR),7(18),949,-,-,2,-,0.9,82.8,0.2,-,6.15
