,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
241,Sandro Tonali,AC Milan,23, DMC,17(8),1338,-,-,1,1,0.4,83.6,0.2,-,6.49
242,Giulio Maggiore,Spezia,26, M(C),26(7),2225,3,1,3,-,1.2,70.9,0.9,1,6.48
243,Sasa Lukic,Torino,27, M(C),24(8),2112,3,-,4,-,0.6,81,0.8,-,6.48
244,Pawel Dawidowicz,Verona,28, D(C),22(8),1866,-,-,9,-,0.5,83.4,1.4,-,6.48
245,Mert Müldür,Sassuolo,25, D(R),18(10),1678,-,-,2,-,0.5,80.5,0.7,-,6.48
246,Sebastian Walukiewicz,Cagliari,24, D(C),18(1),1618,-,1,1,-,0.2,85.9,0.8,-,6.47
247,Claudio Terzi,Spezia,39, D(C),22(3),1874,1,1,7,1,0.2,84.5,1.4,1,6.47
248,Germán Pezzella,Fiorentina,32, D(C),32,2748,1,-,5,-,0.5,85.1,2.1,-,6.46
249,Samu Castillejo,AC Milan,29," AM(CLR),FW",12(16),1178,1,-,5,-,0.9,84,0.3,-,6.46
250,Grégoire Defrel,Sassuolo,32," AM(CR),FW",14(14),1335,3,3,1,-,0.8,88.1,0.5,-,6.46
251,Roberto Insigne,Benevento,29, AM(C),17(13),1607,2,4,3,-,1.3,82,0.2,-,6.45
252,Giovanni Simeone,Cagliari,28," AM(R),FW",19(14),1744,6,2,1,-,1.3,75.4,0.9,1,6.45
253,Andreas Skov Olsen,Bologna,24, M(CR),12(14),1178,2,2,1,-,1.2,82,0.4,-,6.45
254,Alessandro Tuia,Benevento,33, D(C),19(8),1770,1,-,6,-,0.3,80,1.1,1,6.45
255,Lorenzo De Silvestri,Bologna,35," D(R),M(R)",25(4),2149,2,-,4,-,0.4,75.6,1.7,-,6.45
256,Juan Musso,Udinese,29, GK,35,3148,-,-,5,-,-,71.1,0.2,1,6.45
257,Marash Kumbulla,Roma,24, D(C),14(7),1364,1,-,7,-,0.3,88.6,1.3,-,6.44
258,Pedro Obiang,Sassuolo,32, DMC,16(17),1465,-,1,4,1,0.5,89.1,0.9,-,6.44
259,Pasquale Schiattarella,Benevento,36," DMC,M(R)",26(3),2253,1,1,14,1,0.4,81.6,0.4,-,6.44
260,Matteo Lovato,Verona,24, D(C),14(10),1384,-,-,5,-,-,78.8,1.4,-,6.44
261,Federico Bernardeschi,Juventus,30," M(CLR),FW",8(19),961,-,2,3,-,0.5,83.9,0.2,-,6.44
262,Mërgim Vojvoda,Torino,29," D(CR),M(LR)",17(7),1363,2,2,4,-,0.3,82.2,0.5,-,6.43
263,Carles Pérez,Roma,26," AM(CR),FW",6(15),762,2,1,-,-,1.1,82.6,0.1,1,6.43
264,Goran Pandev,Genoa,40," M(CR),FW",15(14),1405,7,3,5,-,0.7,77.4,0.6,2,6.43
265,Valerio Verre,Sampdoria,30," AM(CL),FW",12(15),999,3,3,3,-,0.9,72,0.7,-,6.43
266,Danilo D'Ambrosio,Inter,35," D(CLR),M(LR)",7(12),689,3,-,2,-,0.4,92.2,0.5,-,6.43
267,Lorenzo Montipò,Benevento,28, GK,37,3330,-,-,3,-,-,59.3,0.3,3,6.42
268,Emanuel Vignato,Bologna,23, AM(CL),11(20),1193,1,4,4,-,0.7,77.9,0.1,1,6.42
269,Paolo Ghiglione,Genoa,27," D(R),M(R)",14(9),1360,-,4,4,-,0.4,69.3,0.7,-,6.42
270,Jens Stryger Larsen,Udinese,33," D(CLR),M(LR)",30(3),2647,2,-,-,-,0.7,80.5,0.7,-,6.42
271,Alfred Duncan,Cagliari,31, DMC,12(7),1067,-,1,2,-,0.4,82.1,0.4,-,6.41
272,Simone Zaza,Torino,32, FW,15(14),1485,6,-,4,-,2,72.8,1.6,-,6.41
273,Marlon,Sassuolo,28, D(C),19(5),1739,-,-,4,1,0.2,95.1,1.6,-,6.41
274,Kaan Ayhan,Sassuolo,29," D(CR),DMC",7(12),788,-,-,2,-,0.3,91,0.6,1,6.41
275,Edoardo Goldaniga,Genoa,30, D(CR),19(6),1854,-,1,8,-,0.3,75.9,1.1,-,6.41
276,Lisandro Magallán,Crotone,30, D(C),25(3),2185,1,2,10,-,0.3,81.3,1.5,-,6.40
277,Artur Ionita,Benevento,33, M(CR),34(2),2847,2,-,6,-,0.6,78.4,1.8,-,6.40
278,Kevin Lasagna,Verona,31," AM(CL),FW",14(5),1270,2,-,-,-,1.6,70.2,1.5,-,6.40
279,Stefano Sensi,Inter,28, AM(C),4(14),596,-,-,1,1,1,88,0.1,-,6.40
280,Gabriele Zappa,Cagliari,24," D(CR),M(R)",27(7),2405,-,4,3,-,0.3,78.4,0.3,-,6.40
281,Gonzalo Escalante,Lazio,31, DMC,4(20),720,-,1,5,-,0.3,88.7,0.5,-,6.40
282,Martín Cáceres,Fiorentina,37," D(CLR),M(R)",26(3),2241,2,2,4,-,0.5,80.3,0.9,1,6.39
283,Pedro Pereira,Crotone,26," D(R),M(LR)",29(6),2560,-,4,6,-,0.4,76.8,0.8,-,6.39
284,Përparim Hetemaj,Benevento,37, M(CL),27(4),2221,-,2,5,-,0.4,78.7,0.5,-,6.38
285,Mohamed Fares,Lazio,28," D(L),M(L)",12(9),1138,-,1,5,-,0.7,80.7,0.5,-,6.38
286,Rade Krunic,AC Milan,30, M(CL),5(20),706,1,2,3,-,0.3,86.8,0.4,1,6.38
287,Igor Julio,Fiorentina,26," D(CL),M(L)",13(8),1164,-,-,5,-,-,89.6,0.5,-,6.37
288,Marco Parolo,Lazio,39, M(C),7(11),648,-,2,5,-,0.3,83.2,1.2,-,6.37
289,Eddie Salcedo,Verona,22," AM(C),FW",7(14),750,2,-,3,-,1,70.7,1.7,-,6.37
290,Ahmad Benali,Crotone,32, AM(CR),15(3),1219,-,1,2,-,0.6,86.1,0.6,-,6.37
291,Karol Linetty,Torino,29, M(CLR),20(7),1838,1,-,5,-,0.3,82.8,0.3,-,6.36
292,Luigi Sepe,Parma Calcio 1913,32, GK,36,3240,-,-,-,-,-,76.8,0.1,1,6.36
293,Bryan Dabo,Benevento,32," D(R),M(CR)",12(13),1116,-,-,5,-,0.5,78.5,2.2,-,6.35
294,Jeremy Toljan,Sassuolo,29," D(LR),M(LR)",18(8),1495,-,1,2,-,0.2,90,0.2,-,6.34
295,Jens Petter Hauge,AC Milan,24, AM(CLR),3(15),522,2,-,-,-,0.4,80.4,0.3,-,6.34
296,Roberto Piccoli,Spezia,23, FW,8(12),701,5,-,-,-,0.8,67.7,0.9,-,6.34
297,Luca Caldirola,Benevento,33, D(CL),17(8),1570,2,-,3,1,0.3,84.7,1.1,1,6.33
298,Patric,Lazio,31," D(CR),M(R)",18(7),1600,-,1,8,-,0.3,87.5,0.6,-,6.32
299,Nahuel Estévez,Spezia,28, M(CR),19(8),1772,-,3,7,-,0.9,80,0.5,-,6.32
300,Federico Barba,Benevento,30, D(CL),31(1),2664,-,2,8,-,0.4,80,0.7,1,6.32
301,Ilija Nestorovski,Udinese,34, FW,4(18),690,2,1,1,-,1.1,71.3,0.6,1,6.32
302,Alberto Grassi,Parma Calcio 1913,29, DMC,13(10),1179,-,-,3,-,0.4,80.2,0.6,-,6.32
303,Jean-Daniel Akpa Akpro,Lazio,31," D(R),M(CLR)",6(26),1039,-,1,9,-,0.4,81.7,0.3,-,6.31
304,Marko Pjaca,Genoa,28," AM(CL),FW",15(20),1416,3,2,-,-,0.8,84.6,0.5,-,6.31
305,Riccardo Marchizza,Spezia,26, D(L),17(7),1564,-,2,4,-,0.3,81.7,0.9,-,6.31
306,Milos Vulic,Crotone,27, M(C),13(12),1307,1,1,2,-,0.7,79.8,0.6,-,6.31
307,Luca Vignali,Spezia,28, D(R),19(2),1596,-,-,4,1,0.2,78.7,1.4,-,6.30
308,Daam Foulon,Benevento,25," D(L),M(L)",11(12),1021,-,1,4,-,-,75.9,0.5,-,6.30
309,Nikola Kalinic,Verona,36, FW,15(4),1074,2,-,2,-,1.3,69.5,0.9,-,6.29
310,Mehdi Léris,Sampdoria,25, M(CLR),3(17),375,-,-,1,-,0.1,79.8,0.4,-,6.29
311,Lorenzo Venuti,Fiorentina,29," D(CLR),M(LR)",21(7),1760,-,1,3,-,0.1,75.4,0.3,-,6.29
312,Alex Cordaz,Crotone,41, GK,36,3240,-,-,1,-,-,69.2,0.1,-,6.28
313,Mitchell Dijks,Bologna,31," D(CL),M(L)",18(2),1492,-,-,5,1,0.1,79.4,0.7,-,6.28
314,José Callejón,Fiorentina,37," M(LR),FW",6(14),658,-,1,-,-,0.5,81.8,0.5,-,6.27
315,Federico Bonazzoli,Torino,26," AM(C),FW",4(16),552,2,2,2,-,1.1,83.8,0.2,-,6.27
316,Fernando Forestieri,Udinese,34," AM(CL),FW",3(16),539,1,1,1,-,0.6,80.6,0.2,-,6.27
317,Eljif Elmas,Napoli,24," M(CLR),FW",3(30),717,2,1,2,-,0.4,90.8,0.1,-,6.26
318,Vedat Muriqi,Lazio,30, FW,7(20),818,1,-,1,-,1.1,69,2.1,-,6.26
319,Salvatore Sirigu,Torino,37, GK,32,2880,-,-,-,-,-,67.3,0.2,2,6.26
320,Marco Sau,Benevento,36," AM(C),FW",9(15),782,4,2,1,1,0.5,74.4,-,-,6.26
321,Amadou Diawara,Roma,26, DMC,7(11),655,1,-,2,1,0.4,89.7,0.2,1,6.26
322,Ebrima Colley,Verona,24, AM(R),4(19),721,1,-,1,-,0.7,75.1,0.1,-,6.24
323,Andrés Tello,Benevento,27, M(C),3(15),402,1,-,3,-,0.4,73.5,0.6,1,6.24
324,Niccolò Zanellato,Crotone,25, M(C),18(9),1638,1,1,3,-,0.2,80.2,0.7,-,6.23
325,Andrea Poli,Bologna,34, M(CL),4(14),374,1,-,1,-,0.2,90.9,-,-,6.23
326,Alberto Cerri,Cagliari,28, FW,3(21),359,1,-,1,-,0.7,61.5,1.4,-,6.22
327,Daniel Bessa,Verona,31, AM(C),4(14),604,-,2,1,-,0.4,87.9,0.1,-,6.22
328,Emmanuel Rivière,Crotone,34, FW,7(14),632,1,1,2,-,0.6,73.5,0.7,-,6.21
329,Christian Kouamé,Fiorentina,26," AM(LR),FW",9(24),982,1,1,4,-,0.5,72.6,1.2,-,6.21
330,Luca Marrone,Crotone,34," D(C),DMC",18(3),1589,-,-,8,-,0.2,87.5,1,-,6.21
331,Maxime Busi,Parma Calcio 1913,24," D(R),M(R)",11(13),1190,-,1,3,-,0.3,84.7,0.4,-,6.21
332,Vladimir Golemic,Crotone,32, D(C),26(4),2338,2,-,4,1,0.2,85.5,1.5,-,6.19
333,Sebastiano Luperto,Crotone,27, D(CL),22(1),1886,-,-,3,1,0.2,81.9,1.2,-,6.19
334,Borja Valero,Fiorentina,39, M(CL),4(16),481,-,-,3,-,0.3,91.4,0.1,-,6.18
335,Danilo Cataldi,Lazio,29, M(C),4(15),561,-,-,4,-,0.3,86.3,0.1,-,6.17
336,Jacopo Petriccione,Crotone,29, M(C),11(9),958,-,-,5,1,0.2,86.5,0.1,-,6.16
337,Valon Behrami,Genoa,39, M(C),8(18),885,-,-,1,1,0.2,75.5,0.5,-,6.15
338,Andreas Pereira,Lazio,28, M(CLR),3(23),527,1,2,5,1,0.5,76.6,0.1,-,6.13
339,Simon Sohm,Parma Calcio 1913,23, M(C),8(10),894,1,-,1,-,0.3,84.5,0.5,-,6.12
340,Eduardo Henrique,Crotone,28, M(C),8(10),921,1,-,4,-,0.5,82.2,0.5,-,6.05
341,Andrea Rispoli,Crotone,35," D(R),M(R)",5(14),649,-,-,4,-,0.2,72,0.2,-,6.02
