,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
241,Antonino Barillà,Parma Calcio 1913,36, M(C),20(6),1691,1,2,6,-,0.7,78.6,0.7,-,6.51
242,Mato Jajalo,Udinese,35, M(C),19(7),1653,-,-,6,1,0.6,83.9,0.7,-,6.51
243,Filippo Romagna,Sassuolo,26, D(C),16(2),1477,-,-,3,-,0.1,93.1,1.4,-,6.50
244,Krzysztof Piatek,AC Milan,28, FW,14(4),1190,4,-,1,-,2.7,77,2.1,1,6.50
245,Mattia Perin,Genoa,31, GK,21,1890,-,-,1,-,-,57.8,0.1,-,6.49
246,Valerio Verre,Verona,30," AM(CL),FW",22(10),1786,3,2,4,-,1.3,76.1,0.8,-,6.49
247,Ivan Radovanovic,Genoa,35," D(C),DMC",15(4),1318,-,1,3,-,0.8,86.5,1.4,-,6.49
248,Francesco Magnanelli,Sassuolo,39, DMC,15(7),1394,-,-,5,-,0.4,88.8,1,-,6.49
249,Patrick Cutrone,Fiorentina,26, FW,9(10),842,4,1,1,-,1.1,72,0.7,-,6.48
250,Jerdy Schouten,Bologna,27," D(C),DMC",13(6),1083,-,-,6,1,0.4,82.8,1.3,-,6.48
251,Giorgos Kyriakopoulos,Sassuolo,28," D(L),M(L)",17(9),1641,-,1,4,-,0.8,85.1,0.7,-,6.48
252,Goran Pandev,Genoa,40," M(CR),FW",18(16),1683,9,1,4,1,1.1,75.4,0.5,1,6.47
253,Ronaldo Vieira,Sampdoria,25, DMC,20(7),1821,-,1,11,1,1.1,83.9,1.5,-,6.47
254,Arkadiusz Reca,SPAL 2013,28," D(L),M(L)",22(3),1932,-,2,2,-,0.8,79.4,0.6,1,6.47
255,Fabio Pisacane,Cagliari,38, D(CLR),28(2),2451,1,-,7,1,0.2,88.3,1.8,-,6.47
256,Khouma Babacar,Lecce,31," AM(R),FW",17(8),1431,3,-,3,-,2,73.9,1.5,-,6.46
257,Diego Farias,Lecce,33," AM(CLR),FW",7(11),820,2,-,2,1,1.3,83.2,0.1,-,6.45
258,Dusan Vlahovic,Fiorentina,24, FW,13(17),1494,6,-,4,1,2.2,67.3,1.4,-,6.45
259,Ibrahima Mbaye,Bologna,29," D(LR),M(LR)",16(4),1507,-,3,5,-,0.3,84.4,1.4,-,6.44
260,Gabriel Strefezza,SPAL 2013,27, M(LR),24(8),2117,1,2,7,1,1.7,81.3,0.3,-,6.44
261,Lorenzo De Silvestri,Torino,35," D(R),M(R)",28(1),2251,-,-,2,-,0.8,74.9,2.2,-,6.43
262,Ales Mateju,Brescia,27, D(CLR),28(3),2548,-,1,8,1,0.2,81,1.5,-,6.43
263,Lukas Lerager,Genoa,30, M(CR),15(6),1387,1,1,5,-,0.7,83.2,1.4,-,6.43
264,Stefano Denswil,Bologna,30, D(CL),25(1),2241,-,1,5,1,0.4,86.7,2,1,6.43
265,Marco Benassi,Fiorentina,29, M(CR),10(8),980,1,1,1,-,1.1,76.8,0.3,-,6.42
266,Danilo Cataldi,Lazio,29, M(C),3(18),581,1,-,3,-,0.4,87.3,0.2,-,6.42
267,Luca Rossettini,Lecce,38, D(CR),25(1),2262,-,2,5,-,0.2,85.3,1.5,-,6.42
268,Žan Majer,Lecce,31, AM(C),19(8),1670,1,1,9,-,0.7,81.9,0.3,-,6.42
269,Rômulo,Brescia,36," D(R),M(CR)",19(3),1726,1,3,3,-,0.8,83.4,0.3,1,6.41
270,Paolo Ghiglione,Genoa,27," D(R),M(R)",20(5),1720,-,5,4,-,0.9,74.4,0.4,-,6.41
271,Yevhen Shakhov,Lecce,33, M(C),9(15),1079,1,2,3,-,0.6,84.2,0.5,-,6.41
272,Eljif Elmas,Napoli,24," M(CLR),FW",12(14),1128,1,1,7,-,0.9,91.6,-,-,6.40
273,Federico Di Francesco,SPAL 2013,29," M(LR),FW",13(7),1086,2,-,4,-,1.3,80.7,0.4,-,6.40
274,Francesco Vicari,SPAL 2013,29, D(C),33(1),2901,-,-,4,-,0.3,87,1.5,-,6.40
275,Jony,Lazio,32, M(LR),14(10),1178,-,1,4,-,0.5,79,0.1,-,6.40
276,Ragnar Klavan,Cagliari,38, D(C),26(5),2353,-,-,4,-,0.1,89,0.9,-,6.39
277,Alessandro Murgia,SPAL 2013,27, DMC,19(6),1753,-,1,3,-,1,89.2,0.7,-,6.39
278,Federico Peluso,Sassuolo,40," D(CL),M(L)",17(6),1514,-,2,5,1,0.3,86.9,1.3,-,6.38
279,Alfredo Donnarumma,Brescia,33, FW,20(11),1687,7,2,1,-,1.4,68.6,0.5,-,6.38
280,Ilija Nestorovski,Udinese,34, FW,15(13),1249,3,1,4,-,1.3,73.1,1,-,6.37
281,Fabio Lucioni,Lecce,36, D(C),36,3134,3,-,8,1,0.4,84.9,1.7,-,6.37
282,Artur Ionita,Cagliari,33, M(CR),21(13),1925,-,2,6,-,0.5,86.7,1.2,-,6.37
283,Alex Meret,Napoli,27, GK,21(1),1951,-,-,-,-,-,82.9,0.2,-,6.36
284,Andrea Rispoli,Lecce,35," D(R),M(R)",20(8),1904,-,-,5,-,0.4,79,0.8,-,6.36
285,Mattias Svanberg,Bologna,25, M(CLR),12(13),1051,1,2,2,-,1.5,85.8,0.6,-,6.35
286,Nicola Murru,Sampdoria,29," D(L),M(L)",26(2),2261,-,-,4,1,0.3,70.5,1.2,-,6.34
287,Federico Santander,Bologna,32, FW,5(19),756,1,-,6,-,1,66.8,2.4,-,6.33
288,Florian Ayé,Brescia,27, FW,15(7),1382,-,-,2,1,1,67.6,2,-,6.32
289,Sasa Lukic,Torino,27, M(C),20(10),1858,1,1,5,1,0.6,86.4,0.5,-,6.31
290,Bruno Martella,Brescia,31," D(L),M(L)",13(11),1264,-,-,3,-,0.4,73,0.5,-,6.31
291,Peter Ankersen,Genoa,33," D(R),M(R)",11(8),1063,-,1,2,-,0.7,83.3,0.4,-,6.29
292,Daniele Dessena,Brescia,36," D(R),M(C)",22(2),1878,2,-,5,1,0.8,80.8,1,-,6.27
293,Hidde ter Avest,Udinese,26," D(R),M(R)",6(14),677,-,-,1,-,0.1,72,0.5,-,6.26
294,Nenad Tomovic,SPAL 2013,36, D(CLR),20(3),1755,-,1,5,1,0.4,83,1.2,-,6.26
295,Riccardo Sottil,Fiorentina,24, AM(LR),4(14),507,-,-,3,-,0.9,87,0.2,-,6.26
296,Giuseppe Pezzella,Parma Calcio 1913,26," D(L),M(L)",8(14),948,-,-,2,-,0.1,75.3,0.5,1,6.25
297,Sergio Floccari,SPAL 2013,42, FW,9(15),932,1,-,3,-,0.8,81.7,1.3,-,6.25
298,Francesco Cassata,Genoa,26, M(CL),18(6),1465,2,-,9,2,0.5,79.2,0.5,-,6.25
299,Andrea Favilli,Genoa,26, FW,7(13),653,-,-,4,-,0.7,69.6,1.6,-,6.25
300,Jaromír Zmrhal,Brescia,30, M(CLR),11(10),1122,2,-,-,-,0.7,76.3,0.5,1,6.25
301,Mattia Sprocati,Parma Calcio 1913,31, Midfielder,4(16),579,1,-,-,-,0.7,71.4,0.1,-,6.24
302,Andreas Skov Olsen,Bologna,24, M(CR),7(19),749,1,-,2,-,0.8,79.9,0.3,-,6.24
303,Antonio Barreca,Genoa,29," D(L),M(L)",11(7),1097,-,1,-,-,0.3,71.5,0.4,-,6.22
304,Emanuele Ndoj,Brescia,27, M(C),6(12),551,-,-,2,-,0.5,76.7,0.2,-,6.21
305,Nikolas Spalek,Brescia,27, AM(C),20(5),1591,2,1,5,-,1,70.4,0.1,1,6.20
306,Gianluca Caprari,Sampdoria,30," AM(CLR),FW",5(13),662,3,-,2,1,1.3,79.5,-,-,6.20
307,Mariusz Stepinski,Verona,28, FW,7(14),698,3,1,3,1,0.8,66,0.8,-,6.13
